Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
山本　拓実,30,1,0,0,4,5,0,0,0,1.0,131,30.0,24,2,17,1,1,19,1,0,13,12,3.6,Right,1.367,中日ドラゴンズ
ロドリゲス,56,6,2,0,39,45,0,0,0,0.75,218,54.666666666666664,32,0,18,2,4,60,1,0,9,7,1.15,Right,0.915,中日ドラゴンズ
東妻　勇輔,3,0,0,0,0,0,0,0,0,0.0,21,4.0,9,2,2,0,0,1,1,0,4,3,6.75,Right,2.75,千葉ロッテマリーンズ
石川　歩,20,7,7,0,0,0,0,0,0,0.5,504,123.0,128,12,20,3,4,67,0,0,48,40,2.93,Right,1.203,千葉ロッテマリーンズ
岩下　大輝,14,1,0,0,3,4,0,0,0,1.0,61,16.333333333333332,6,1,8,1,0,9,1,0,1,1,0.55,Right,0.857,千葉ロッテマリーンズ
オスナ,29,4,1,10,9,13,0,0,0,0.8,107,29.666666666666668,15,1,3,0,1,32,0,0,3,3,0.91,Right,0.607,千葉ロッテマリーンズ
小島　和哉,24,3,11,0,0,0,0,0,0,0.214,599,143.33333333333334,140,10,43,1,4,89,1,0,57,50,3.14,Left,1.277,千葉ロッテマリーンズ
小沼　健太,21,1,1,0,1,2,0,0,0,0.5,117,25.333333333333332,30,4,14,0,0,15,1,0,18,17,6.04,Right,1.737,千葉ロッテマリーンズ
小野　郁,44,0,0,0,18,18,0,0,0,0.0,176,40.666666666666664,36,2,16,2,1,33,2,0,11,9,1.99,Right,1.279,千葉ロッテマリーンズ
唐川　侑己,17,2,1,0,8,10,0,0,0,0.667,63,15.333333333333334,14,3,2,0,1,8,0,0,9,9,5.28,Right,1.043,千葉ロッテマリーンズ
河村　説人,4,2,0,0,0,0,0,0,0,1.0,82,19.0,18,1,10,0,0,9,1,0,7,7,3.32,Right,1.474,千葉ロッテマリーンズ
国吉　佑樹,6,0,0,0,0,0,0,0,0,0.0,22,5.0,5,0,3,0,0,4,1,0,1,1,1.8,Right,1.6,千葉ロッテマリーンズ
ゲレーロ,49,3,3,3,24,27,0,0,0,0.5,194,46.0,34,2,20,1,5,63,3,0,19,18,3.52,Right,1.174,千葉ロッテマリーンズ
坂本　光士郎,7,0,0,0,1,1,0,0,0,0.0,34,8.666666666666666,9,3,1,0,0,6,0,0,4,4,4.15,Left,1.154,千葉ロッテマリーンズ
佐々木　千隼,23,2,3,0,1,3,0,0,0,0.4,120,25.333333333333332,35,2,11,2,0,17,1,0,18,18,6.39,Right,1.816,千葉ロッテマリーンズ
佐々木　朗希,20,9,4,0,0,0,2,1,1,0.692,490,129.33333333333334,80,7,23,2,7,173,4,1,31,29,2.02,Right,0.796,千葉ロッテマリーンズ
佐藤　奨真,11,2,6,0,0,0,0,0,0,0.25,214,52.333333333333336,48,4,16,0,1,28,1,0,28,27,4.64,Left,1.223,千葉ロッテマリーンズ
鈴木　昭汰,6,1,3,0,0,0,0,0,0,0.25,65,12.333333333333334,22,1,9,0,0,5,0,0,10,10,7.3,Left,2.514,千葉ロッテマリーンズ
田中　靖洋,15,0,1,0,2,2,0,0,0,0.0,75,14.0,25,2,10,2,0,6,2,0,17,13,8.36,Right,2.5,千葉ロッテマリーンズ
種市　篤暉,1,0,0,0,0,0,0,0,0,0.0,16,3.0,5,1,4,0,0,2,1,0,3,3,9.0,Right,3.0,千葉ロッテマリーンズ
東條　大樹,59,4,4,0,30,34,0,0,0,0.5,227,56.333333333333336,51,3,10,2,4,63,1,0,14,13,2.08,Right,1.083,千葉ロッテマリーンズ
土肥　星也,1,1,0,0,0,1,0,0,0,1.0,6,1.0,2,0,1,0,0,0,0,0,0,0,0.0,Left,3.0,千葉ロッテマリーンズ
中村　稔弥,10,0,0,0,1,1,0,0,0,0.0,64,12.333333333333334,17,0,9,1,1,10,1,0,11,11,8.03,Left,2.108,千葉ロッテマリーンズ
西野　勇士,37,3,3,0,15,18,0,0,0,0.5,152,36.333333333333336,28,4,17,1,0,35,1,0,8,7,1.73,Right,1.239,千葉ロッテマリーンズ
廣畑　敦也,30,0,1,0,2,2,0,0,0,0.0,171,36.666666666666664,48,5,15,2,2,29,2,0,25,20,4.91,Right,1.718,千葉ロッテマリーンズ
二木　康太,9,2,4,0,0,0,0,0,0,0.333,208,47.333333333333336,48,6,20,1,3,42,4,0,24,22,4.18,Right,1.437,千葉ロッテマリーンズ
益田　直也,52,1,2,25,8,9,0,0,0,0.333,224,52.0,46,6,19,3,3,47,8,0,21,19,3.29,Right,1.25,千葉ロッテマリーンズ
美馬　学,20,10,6,0,0,0,1,1,1,0.625,481,117.66666666666667,107,9,29,2,3,86,6,0,40,38,2.91,Right,1.156,千葉ロッテマリーンズ
本前　郁也,12,3,2,0,0,1,0,0,0,0.6,254,56.0,61,14,26,1,2,40,2,1,32,29,4.66,Left,1.554,千葉ロッテマリーンズ
森　遼大朗,3,0,1,0,0,0,0,0,0,0.0,39,8.0,11,1,5,0,0,4,0,0,9,9,10.13,Right,2.0,千葉ロッテマリーンズ
八木　彬,22,0,0,0,0,0,0,0,0,0.0,96,22.333333333333332,25,3,8,1,0,21,2,0,9,9,3.63,Right,1.478,千葉ロッテマリーンズ
横山　陸人,1,0,0,0,0,0,0,0,0,0.0,5,0.6666666666666666,2,0,1,0,0,1,0,0,2,2,27.0,Right,4.5,千葉ロッテマリーンズ
ロメロ,20,8,9,0,0,0,0,0,0,0.471,481,115.33333333333333,107,7,38,0,2,77,0,2,52,43,3.36,Left,1.257,千葉ロッテマリーンズ
秋吉　亮,2,0,0,0,0,0,0,0,0,0.0,10,2.0,4,1,0,0,0,1,0,0,3,3,13.5,Right,2.0,福岡ソフトバンクホークス
石川　柊太,23,7,10,0,0,0,1,1,0,0.412,585,136.33333333333334,122,9,57,1,8,106,0,0,57,51,3.37,Right,1.313,福岡ソフトバンクホークス
泉　圭輔,30,0,2,0,6,6,0,0,0,0.0,116,29.0,24,3,9,0,1,25,1,0,12,12,3.72,Right,1.138,福岡ソフトバンクホークス
大関　友久,21,7,6,0,0,2,2,2,1,0.538,409,101.33333333333333,88,8,28,0,4,70,1,1,37,33,2.93,Left,1.145,福岡ソフトバンクホークス
大竹　耕太郎,2,0,2,0,0,0,0,0,0,0.0,35,7.0,10,1,2,0,1,5,2,0,6,5,6.43,Left,1.714,福岡ソフトバンクホークス
尾形　崇斗,9,1,0,0,0,1,0,0,0,1.0,54,11.333333333333334,14,2,6,0,0,11,1,0,7,7,5.56,Right,1.765,福岡ソフトバンクホークス
奥村　政稔,4,0,0,0,0,0,0,0,0,0.0,34,10.0,5,1,1,0,0,7,2,0,1,1,0.9,Right,0.6,福岡ソフトバンクホークス
甲斐野　央,27,2,0,0,3,5,0,0,0,1.0,106,25.0,19,0,14,1,0,27,0,0,7,7,2.52,Right,1.32,福岡ソフトバンクホークス
笠谷　俊介,16,0,0,0,0,0,0,0,0,0.0,82,17.0,19,4,9,0,5,14,0,0,12,12,6.35,Left,1.647,福岡ソフトバンクホークス
嘉弥真　新也,56,0,0,0,28,28,0,0,0,0.0,109,27.333333333333332,18,1,11,1,1,22,0,0,3,3,0.99,Left,1.061,福岡ソフトバンクホークス
椎野　新,18,0,0,0,1,1,0,0,0,0.0,109,24.666666666666668,25,2,14,1,1,21,1,0,11,11,4.01,Right,1.581,福岡ソフトバンクホークス
杉山　一樹,10,1,3,0,0,0,0,0,0,0.25,194,42.333333333333336,45,10,26,0,1,37,4,0,33,32,6.8,Right,1.677,福岡ソフトバンクホークス
千賀　滉大,22,11,6,0,0,0,1,0,0,0.647,568,144.0,103,7,49,0,3,156,2,2,37,31,1.94,Right,1.056,福岡ソフトバンクホークス
田浦　文丸,4,0,0,0,1,1,0,0,0,0.0,23,4.666666666666667,7,1,0,0,2,4,0,0,5,5,9.64,Left,1.5,福岡ソフトバンクホークス
高橋　礼,4,0,0,0,0,0,0,0,0,0.0,19,3.3333333333333335,5,0,4,0,0,2,0,0,5,5,13.5,Right,2.7,福岡ソフトバンクホークス
武田　翔太,10,2,1,0,0,0,0,0,0,0.667,126,28.0,25,2,15,0,3,34,0,0,8,8,2.57,Right,1.429,福岡ソフトバンクホークス
田中　正義,5,0,0,0,1,1,0,0,0,0.0,16,5.0,2,0,0,0,0,6,0,0,0,0,0.0,Right,0.4,福岡ソフトバンクホークス
田上　奏大,2,0,0,0,0,0,0,0,0,0.0,31,7.333333333333333,4,0,6,0,0,2,0,0,2,2,2.45,Right,1.364,福岡ソフトバンクホークス
津森　宥紀,51,4,6,1,18,22,0,0,0,0.4,193,46.333333333333336,36,4,24,1,2,51,0,0,17,15,2.91,Right,1.295,福岡ソフトバンクホークス
中村　亮太,2,0,0,0,0,0,0,0,0,0.0,22,2.6666666666666665,11,1,3,0,1,1,0,0,10,10,33.75,Right,5.25,福岡ソフトバンクホークス
板東　湧梧,25,3,3,0,3,3,2,1,0,0.5,255,62.333333333333336,45,8,24,1,2,48,0,0,22,22,3.18,Right,1.107,福岡ソフトバンクホークス
東浜　巨,23,10,6,0,0,0,1,1,0,0.625,542,136.0,114,14,37,0,1,94,3,0,47,47,3.11,Right,1.11,福岡ソフトバンクホークス
藤井　皓哉,55,5,1,3,22,27,0,0,0,0.833,218,56.333333333333336,18,4,27,3,1,81,1,0,9,7,1.12,Right,0.799,福岡ソフトバンクホークス
又吉　克樹,31,3,3,1,14,17,0,0,0,0.5,122,30.0,27,4,8,2,0,22,0,0,8,7,2.1,Right,1.167,福岡ソフトバンクホークス
松本　裕樹,44,5,1,0,15,20,0,0,0,0.833,206,50.666666666666664,40,6,14,1,1,60,1,0,15,15,2.66,Right,1.066,福岡ソフトバンクホークス
モイネロ,53,1,1,24,8,9,0,0,0,0.5,202,52.666666666666664,22,2,20,1,2,87,2,0,10,6,1.03,Left,0.797,福岡ソフトバンクホークス
森　唯斗,29,2,4,6,3,5,0,0,0,0.333,141,34.333333333333336,30,4,12,0,1,27,0,0,13,10,2.62,Right,1.223,福岡ソフトバンクホークス
レイ,23,5,6,0,1,2,1,1,0,0.455,409,100.0,82,13,32,2,4,80,2,0,46,44,3.96,Right,1.14,福岡ソフトバンクホークス
和田　毅,17,7,4,0,0,0,0,0,0,0.636,324,81.0,64,3,22,0,1,75,0,0,28,25,2.78,Left,1.062,福岡ソフトバンクホークス
井口　和朋,23,2,0,1,6,8,0,0,0,1.0,112,24.333333333333332,34,3,4,1,2,27,1,0,14,14,5.18,Right,1.562,北海道日本ハムファイターズ
池田　隆英,4,1,3,0,0,0,0,0,0,0.25,71,16.333333333333332,15,0,6,0,0,11,1,0,7,6,3.31,Right,1.286,北海道日本ハムファイターズ
石川　直也,36,2,2,6,8,10,0,0,0,0.5,135,32.0,26,1,13,1,1,37,3,0,14,14,3.94,Right,1.219,北海道日本ハムファイターズ
伊藤　大海,26,10,9,1,1,1,2,2,0,0.526,653,155.66666666666666,140,5,49,0,5,112,5,0,60,51,2.95,Right,1.214,北海道日本ハムファイターズ
上原　健太,25,3,5,0,1,1,0,0,0,0.375,302,73.33333333333333,73,2,21,0,3,59,2,0,28,26,3.19,Left,1.282,北海道日本ハムファイターズ
上沢　直之,23,8,9,0,0,0,3,0,0,0.471,631,152.0,129,15,50,0,9,127,2,0,61,57,3.38,Right,1.178,北海道日本ハムファイターズ
柿木　蓮,4,0,0,0,0,0,0,0,0,0.0,16,4.333333333333333,2,1,2,0,0,1,0,0,1,1,2.08,Right,0.923,北海道日本ハムファイターズ
加藤　貴之,22,8,7,0,1,1,3,2,1,0.533,564,147.66666666666666,124,9,11,0,1,98,0,0,35,33,2.01,Left,0.914,北海道日本ハムファイターズ
金子　千尋,3,1,2,0,0,0,0,0,0,0.333,54,13.0,15,0,1,0,0,11,0,0,7,7,4.85,Right,1.231,北海道日本ハムファイターズ
河野　竜生,21,0,2,1,1,1,0,0,0,0.0,150,34.666666666666664,36,3,11,0,3,25,3,0,24,17,4.41,Left,1.356,北海道日本ハムファイターズ
北浦　竜次,11,0,0,1,0,0,0,0,0,0.0,38,7.666666666666667,10,0,5,0,0,6,0,0,2,2,2.35,Left,1.957,北海道日本ハムファイターズ
北山　亘基,55,3,5,9,16,19,0,0,0,0.375,219,51.333333333333336,37,3,28,1,4,58,1,1,21,20,3.51,Right,1.266,北海道日本ハムファイターズ
畔柳　亨丞,1,0,0,0,1,1,0,0,0,0.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,Right,1.0,北海道日本ハムファイターズ
杉浦　稔大,16,3,6,0,0,0,0,0,0,0.333,184,42.666666666666664,45,5,10,0,2,48,3,0,25,25,5.27,Right,1.289,北海道日本ハムファイターズ
鈴木　健矢,19,2,1,0,3,4,0,0,0,0.667,159,38.0,33,2,13,2,4,25,1,0,12,12,2.84,Right,1.211,北海道日本ハムファイターズ
達　孝太,1,0,0,0,0,0,0,0,0,0.0,12,3.0,1,0,3,0,0,0,0,0,0,0,0.0,Right,1.333,北海道日本ハムファイターズ
立野　和明,3,1,2,0,0,0,0,0,0,0.333,52,10.666666666666666,16,1,4,0,1,4,2,0,12,12,10.13,Right,1.875,北海道日本ハムファイターズ
田中　瑛斗,4,1,3,0,0,0,0,0,0,0.25,87,18.666666666666668,22,3,7,0,7,8,0,2,11,10,4.82,Right,1.554,北海道日本ハムファイターズ
谷川　昌希,9,0,0,0,0,0,0,0,0,0.0,41,9.333333333333334,10,1,3,0,0,8,0,0,5,4,3.86,Right,1.393,北海道日本ハムファイターズ
玉井　大翔,50,1,1,0,19,20,0,0,0,0.5,167,37.666666666666664,37,1,17,2,0,16,1,0,17,14,3.35,Right,1.434,北海道日本ハムファイターズ
生田目　翼,2,0,1,0,0,0,0,0,0,0.0,41,10.0,7,0,4,0,1,7,0,0,5,4,3.6,Right,1.1,北海道日本ハムファイターズ
西村　天裕,18,0,0,0,0,0,0,0,0,0.0,94,21.666666666666668,22,4,10,1,1,25,1,0,15,12,4.98,Right,1.477,北海道日本ハムファイターズ
根本　悠楓,13,3,3,0,1,1,0,0,0,0.5,254,60.666666666666664,52,8,24,0,4,53,1,0,19,17,2.52,Left,1.253,北海道日本ハムファイターズ
長谷川　威展,2,0,0,0,1,1,0,0,0,0.0,9,2.0,2,0,1,0,0,2,0,0,0,0,0.0,Left,1.5,北海道日本ハムファイターズ
福田　俊,13,0,0,0,3,3,0,0,0,0.0,45,10.333333333333334,7,0,7,0,0,11,0,0,1,1,0.87,Left,1.355,北海道日本ハムファイターズ
古川　侑利,34,0,1,0,3,3,0,0,0,0.0,162,35.333333333333336,37,3,24,2,2,32,1,0,17,16,4.08,Right,1.726,北海道日本ハムファイターズ
ポンセ,14,3,5,0,0,0,1,1,0,0.375,344,83.33333333333333,69,10,23,0,2,66,3,1,35,31,3.35,Right,1.104,北海道日本ハムファイターズ
堀　瑞輝,41,1,5,5,11,12,0,0,0,0.167,160,34.0,41,4,16,0,3,34,0,0,23,22,5.82,Left,1.676,北海道日本ハムファイターズ
松浦　慶斗,1,0,1,0,0,0,0,0,0,0.0,6,1.0,2,0,1,0,0,0,0,0,2,2,18.0,Left,3.0,北海道日本ハムファイターズ
宮西　尚生,24,0,3,1,7,7,0,0,0,0.0,91,20.666666666666668,20,1,11,1,1,14,1,0,13,13,5.66,Left,1.5,北海道日本ハムファイターズ
メネズ,15,1,0,0,6,6,0,0,0,1.0,97,25.0,14,1,13,0,1,28,1,0,5,3,1.08,Left,1.08,北海道日本ハムファイターズ
望月　大希,9,0,0,0,0,0,0,0,0,0.0,46,9.0,15,1,4,0,1,8,1,0,8,7,7.0,Right,2.111,北海道日本ハムファイターズ
吉田　輝星,51,2,3,0,5,7,0,0,0,0.4,256,63.333333333333336,53,5,23,0,1,40,4,0,30,30,4.26,Right,1.2,北海道日本ハムファイターズ
ロドリゲス,22,3,2,0,8,11,0,0,0,0.6,66,16.333333333333332,14,0,3,1,1,13,0,0,5,4,2.2,Right,1.041,北海道日本ハムファイターズ
安樂　智大,52,6,2,1,13,19,0,0,0,0.75,209,49.333333333333336,51,2,12,1,2,39,3,0,25,24,4.38,Right,1.277,東北楽天ゴールデンイーグルス
石橋　良太,26,2,0,0,3,5,0,0,0,1.0,146,32.333333333333336,35,3,12,0,4,18,2,0,22,22,6.12,Right,1.454,東北楽天ゴールデンイーグルス
内間　拓馬,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,Right,1.0,東北楽天ゴールデンイーグルス
釜田　佳直,2,0,0,0,0,0,0,0,0,0.0,29,6.0,10,0,3,0,0,2,0,0,4,4,6.0,Right,2.167,東北楽天ゴールデンイーグルス
辛島　航,17,6,4,0,0,0,0,0,0,0.6,371,90.0,86,10,24,0,3,53,0,0,36,34,3.4,Left,1.222,東北楽天ゴールデンイーグルス
岸　孝之,22,8,10,0,0,0,0,0,0,0.444,555,141.0,116,18,28,0,1,118,2,1,51,50,3.19,Right,1.021,東北楽天ゴールデンイーグルス
小峯　新陸,6,0,0,0,0,0,0,0,0,0.0,30,6.0,9,0,5,0,0,4,0,0,4,4,6.0,Right,2.333,東北楽天ゴールデンイーグルス
酒居　知史,34,1,1,0,1,2,0,0,0,0.5,141,32.666666666666664,23,4,17,0,4,32,2,0,12,12,3.31,Right,1.224,東北楽天ゴールデンイーグルス
鈴木　翔天,38,1,3,0,7,8,0,0,0,0.25,162,38.0,25,2,25,1,2,35,2,1,17,17,4.03,Left,1.316,東北楽天ゴールデンイーグルス
宋　家豪,54,4,2,0,20,24,0,0,0,0.667,209,51.666666666666664,45,5,15,1,0,38,2,0,18,15,2.61,Right,1.161,東北楽天ゴールデンイーグルス
高田　孝一,2,0,0,0,0,0,0,0,0,0.0,30,6.333333333333333,8,2,4,0,0,9,0,0,5,5,7.11,Right,1.895,東北楽天ゴールデンイーグルス
髙田　萌生,3,0,0,0,0,0,0,0,0,0.0,24,5.0,5,1,5,1,0,5,0,0,5,4,7.2,Right,2.0,東北楽天ゴールデンイーグルス
瀧中　瞭太,15,2,9,0,0,0,0,0,0,0.182,346,78.0,94,12,27,0,3,42,1,0,44,40,4.62,Right,1.551,東北楽天ゴールデンイーグルス
田中　将大,25,9,12,0,0,0,1,1,0,0.429,668,163.0,160,16,30,1,4,126,4,0,65,60,3.31,Right,1.166,東北楽天ゴールデンイーグルス
津留﨑　大成,11,0,0,0,2,2,0,0,0,0.0,56,12.0,16,0,6,1,0,7,0,0,6,6,4.5,Right,1.833,東北楽天ゴールデンイーグルス
西垣　雅矢,24,0,0,0,0,0,0,0,0,0.0,96,23.666666666666668,20,2,10,0,0,15,2,0,7,7,2.66,Right,1.268,東北楽天ゴールデンイーグルス
西口　直人,61,4,0,0,30,34,0,0,0,1.0,233,55.666666666666664,39,2,26,2,2,59,1,0,16,14,2.26,Right,1.168,東北楽天ゴールデンイーグルス
則本　昂大,21,10,8,0,0,0,1,0,0,0.556,536,125.0,127,9,38,0,4,104,3,0,54,49,3.53,Right,1.32,東北楽天ゴールデンイーグルス
早川　隆久,19,5,9,0,0,0,0,0,0,0.357,444,107.33333333333333,105,19,23,0,3,86,0,0,48,46,3.86,Left,1.193,東北楽天ゴールデンイーグルス
ブセニッツ,34,3,1,0,11,14,0,0,0,0.75,125,31.666666666666668,22,1,10,0,0,25,4,0,8,8,2.27,Right,1.011,東北楽天ゴールデンイーグルス
福井　優也,11,0,0,0,1,1,0,0,0,0.0,49,11.0,14,1,4,1,0,7,1,0,5,5,4.09,Right,1.636,東北楽天ゴールデンイーグルス
福山　博之,3,0,0,0,0,0,0,0,0,0.0,11,3.0,3,0,0,0,0,3,0,0,0,0,0.0,Right,1.0,東北楽天ゴールデンイーグルス
藤井　聖,4,1,2,0,0,0,0,0,0,0.333,82,18.666666666666668,16,1,10,0,0,10,1,0,8,7,3.38,Left,1.393,東北楽天ゴールデンイーグルス
藤平　尚真,8,1,0,0,0,0,0,0,0,1.0,94,22.666666666666668,15,0,12,0,0,17,3,0,11,10,3.97,Right,1.191,東北楽天ゴールデンイーグルス
松井　友飛,1,0,0,0,0,0,0,0,0,0.0,19,4.0,6,1,2,0,0,3,0,0,4,4,9.0,Right,2.0,東北楽天ゴールデンイーグルス
松井　裕樹,53,1,3,32,7,8,0,0,0,0.25,194,51.666666666666664,21,4,19,1,0,83,1,0,11,11,1.92,Left,0.774,東北楽天ゴールデンイーグルス
宮森　智志,26,1,1,1,7,8,0,0,0,0.5,92,23.333333333333332,12,0,12,0,2,23,0,0,4,4,1.54,Right,1.029,東北楽天ゴールデンイーグルス
森原　康平,3,0,0,0,1,1,0,0,0,0.0,11,2.3333333333333335,3,0,1,0,0,3,0,0,0,0,0.0,Right,1.714,東北楽天ゴールデンイーグルス
弓削　隼人,13,0,1,1,0,0,0,0,0,0.0,61,13.666666666666666,14,2,6,0,2,5,0,0,5,5,3.29,Left,1.463,東北楽天ゴールデンイーグルス
吉川　雄大,4,0,0,0,0,0,0,0,0,0.0,20,5.0,3,0,1,0,0,2,0,0,1,1,1.8,Right,0.8,東北楽天ゴールデンイーグルス
涌井　秀章,10,4,3,0,0,0,1,0,1,0.571,224,56.0,50,6,10,0,1,35,0,0,23,22,3.54,Right,1.071,東北楽天ゴールデンイーグルス
渡邊　佑樹,13,0,0,0,1,1,0,0,0,0.0,52,12.666666666666666,7,0,4,0,5,10,1,0,3,3,2.13,Left,0.868,東北楽天ゴールデンイーグルス
今井　達也,9,5,1,0,0,0,0,0,0,0.833,246,59.666666666666664,37,3,34,0,5,61,1,0,16,16,2.41,Right,1.19,埼玉西武ライオンズ
内海　哲也,5,0,1,0,0,0,0,0,0,0.0,50,12.0,12,2,2,0,0,8,0,0,4,4,3.0,Left,1.167,埼玉西武ライオンズ
エンス,23,10,7,0,0,0,0,0,0,0.588,506,122.33333333333333,103,14,45,0,3,92,0,0,44,40,2.94,Left,1.21,埼玉西武ライオンズ
大曲　錬,6,0,0,0,0,0,0,0,0,0.0,25,5.666666666666667,5,0,4,0,0,0,0,0,5,4,6.35,Right,1.588,埼玉西武ライオンズ
公文　克彦,18,0,0,0,7,7,0,0,0,0.0,36,9.0,5,0,5,0,1,8,0,0,0,0,0.0,Left,1.111,埼玉西武ライオンズ
佐々木　健,37,3,0,0,5,8,0,0,0,1.0,135,29.666666666666668,29,0,18,1,4,24,1,0,11,10,3.03,Left,1.584,埼玉西武ライオンズ
佐藤　隼輔,12,3,4,0,0,0,0,0,0,0.429,205,47.0,47,1,22,0,4,33,1,0,26,24,4.6,Left,1.468,埼玉西武ライオンズ
佐野　泰雄,2,0,0,0,0,0,0,0,0,0.0,9,2.0,0,0,2,0,1,0,0,0,0,0,0.0,Left,1.0,埼玉西武ライオンズ
スミス,20,1,0,1,4,4,0,0,0,1.0,156,38.333333333333336,30,0,14,0,1,37,0,0,16,14,3.29,Right,1.148,埼玉西武ライオンズ
隅田　知一郎,16,1,10,0,0,0,0,0,0,0.091,357,81.66666666666667,90,4,30,0,1,73,4,0,38,34,3.75,Left,1.469,埼玉西武ライオンズ
平良　海馬,61,1,3,9,34,35,0,0,0,0.25,226,57.666666666666664,36,2,18,4,2,75,3,0,15,10,1.56,Right,0.936,埼玉西武ライオンズ
髙橋　光成,26,12,8,0,0,0,0,0,0,0.6,705,175.66666666666666,153,9,51,2,11,128,5,0,48,43,2.2,Right,1.161,埼玉西武ライオンズ
田村　伊知郎,3,0,0,0,0,0,0,0,0,0.0,13,3.0,3,0,1,0,0,1,1,0,2,2,6.0,Right,1.333,埼玉西武ライオンズ
十亀　剣,13,0,0,0,0,0,0,0,0,0.0,70,15.333333333333334,15,2,8,1,1,15,1,0,11,4,2.35,Right,1.5,埼玉西武ライオンズ
平井　克典,30,6,8,0,2,4,0,0,0,0.429,349,81.0,77,7,27,1,6,48,1,0,34,26,2.89,Right,1.284,埼玉西武ライオンズ
ボー・タカハシ,27,0,0,0,2,2,0,0,0,0.0,133,31.666666666666668,19,2,15,0,7,26,1,0,14,9,2.56,Right,1.074,埼玉西武ライオンズ
本田　圭佑,45,4,2,0,20,24,0,0,0,0.667,202,50.333333333333336,37,2,15,1,3,33,3,0,11,11,1.97,Right,1.033,埼玉西武ライオンズ
増田　達至,52,2,5,31,5,7,0,0,0,0.286,200,51.333333333333336,37,7,10,3,0,34,0,0,14,14,2.45,Right,0.916,埼玉西武ライオンズ
松本　航,21,7,6,0,0,0,1,0,0,0.538,536,129.66666666666666,106,8,44,1,3,104,3,0,49,46,3.19,Right,1.157,埼玉西武ライオンズ
水上　由伸,60,4,4,1,31,35,0,0,0,0.5,218,56.0,34,1,17,1,5,40,4,0,13,11,1.77,Right,0.911,埼玉西武ライオンズ
宮川　哲,45,1,0,1,1,2,0,0,0,1.0,205,48.666666666666664,46,3,19,1,0,44,3,0,17,14,2.59,Right,1.336,埼玉西武ライオンズ
森脇　亮介,43,1,1,1,10,11,0,0,0,0.5,148,36.666666666666664,30,2,8,1,2,33,0,0,10,7,1.72,Right,1.036,埼玉西武ライオンズ
與座　海人,20,10,7,0,0,1,1,1,1,0.588,463,115.66666666666667,104,11,16,0,4,61,2,0,39,37,2.88,Right,1.037,埼玉西武ライオンズ
渡邉　勇太朗,3,1,1,0,0,0,0,0,0,0.5,67,13.333333333333334,15,1,11,0,1,6,2,0,11,9,6.08,Right,1.95,埼玉西武ライオンズ
東　晃平,4,1,0,0,0,0,0,0,0,1.0,60,13.0,17,1,5,1,1,7,0,0,8,7,4.85,Right,1.692,オリックス・バファローズ
阿部　翔太,44,1,0,3,22,23,0,0,0,1.0,166,44.0,22,1,10,2,2,42,0,0,3,3,0.61,Right,0.727,オリックス・バファローズ
宇田川　優希,19,2,1,0,3,5,0,0,0,0.667,87,22.333333333333332,10,1,12,2,0,32,0,0,2,2,0.81,Right,0.985,オリックス・バファローズ
黒木　優太,27,2,2,1,5,7,0,0,0,0.5,106,26.666666666666668,20,3,9,0,0,21,2,0,8,7,2.36,Right,1.088,オリックス・バファローズ
Ｋ－鈴木,14,0,1,0,2,2,0,0,0,0.0,51,12.0,12,3,3,0,0,13,2,0,9,9,6.75,Right,1.25,オリックス・バファローズ
小木田　敦也,16,0,0,0,5,5,0,0,0,0.0,63,14.333333333333334,16,1,6,0,0,13,1,0,5,5,3.14,Right,1.535,オリックス・バファローズ
近藤　大亮,32,1,4,2,15,16,0,0,0,0.2,121,30.0,25,3,7,1,1,27,1,0,7,7,2.1,Right,1.067,オリックス・バファローズ
齋藤　綱記,5,0,0,0,0,0,0,0,0,0.0,24,5.333333333333333,7,0,1,0,0,5,0,0,4,4,6.75,Left,1.5,オリックス・バファローズ
竹安　大知,6,2,0,0,0,0,0,0,0,1.0,111,26.0,27,1,10,0,0,20,2,0,13,11,3.81,Right,1.423,オリックス・バファローズ
田嶋　大樹,20,9,3,0,0,0,1,1,1,0.75,513,125.0,115,12,37,0,2,92,3,1,41,37,2.66,Left,1.216,オリックス・バファローズ
張　奕,15,0,0,0,0,0,0,0,0,0.0,101,22.666666666666668,23,0,10,0,2,20,0,0,9,6,2.38,Right,1.456,オリックス・バファローズ
富山　凌雅,8,0,0,0,3,3,0,0,0,0.0,38,7.333333333333333,10,3,3,0,0,7,0,0,9,9,11.05,Left,1.773,オリックス・バファローズ
中村　勝,3,0,1,0,0,0,0,0,0,0.0,33,6.333333333333333,12,0,3,0,1,4,0,0,6,6,8.53,Right,2.368,オリックス・バファローズ
能見　篤史,5,0,0,0,1,1,0,0,0,0.0,15,3.6666666666666665,2,0,2,0,0,2,0,0,1,1,2.45,Left,1.091,オリックス・バファローズ
バルガス,8,0,1,0,2,2,0,0,0,0.0,66,13.666666666666666,18,1,8,0,0,11,0,0,11,10,6.59,Right,1.902,オリックス・バファローズ
