Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
宮國　椋丞,21,0,0,0,0,0,0,0,0,0.0,109,25.333333333333332,27,5,8,1,0,22,1,0,15,15,5.33,Right,1.382,読売ジャイアンツ
メルセデス,11,4,4,0,0,0,0,0,0,0.5,243,58.0,53,5,19,2,2,45,0,1,20,20,3.1,Left,1.241,読売ジャイアンツ
横川　凱,2,0,0,0,0,0,0,0,0,0.0,20,5.666666666666667,4,1,1,0,0,2,0,0,1,1,1.59,Left,0.882,読売ジャイアンツ
青柳　晃洋,21,7,9,0,0,0,1,0,0,0.438,510,120.66666666666667,111,4,44,3,5,88,2,0,51,45,3.36,Right,1.285,阪神タイガース
秋山　拓巳,18,11,3,0,0,0,2,0,1,0.786,435,112.0,97,17,12,1,0,64,2,0,45,36,2.89,Right,0.973,阪神タイガース
石井　将希,1,0,0,0,0,0,0,0,0,0.0,7,1.0,2,0,2,0,0,0,0,0,1,1,9.0,Left,4.0,阪神タイガース
伊藤　和雄,15,1,1,0,1,2,0,0,0,0.5,74,15.333333333333334,8,0,20,3,0,15,1,0,7,6,3.52,Right,1.826,阪神タイガース
岩崎　優,41,5,2,2,17,22,0,0,0,0.714,163,39.666666666666664,26,2,15,1,2,37,3,0,9,8,1.82,Left,1.034,阪神タイガース
岩貞　祐太,38,7,3,0,8,13,0,0,0,0.7,298,71.0,67,7,23,1,0,63,3,0,32,26,3.3,Left,1.268,阪神タイガース
岩田　稔,5,1,2,0,0,0,0,0,0,0.333,107,22.666666666666668,26,1,15,1,2,15,0,0,16,16,6.35,Left,1.809,阪神タイガース
エドワーズ,23,0,1,0,12,12,0,0,0,0.0,86,22.666666666666668,17,2,3,0,2,17,0,0,6,6,2.38,Right,0.882,阪神タイガース
小川　一平,21,0,0,0,0,0,0,0,0,0.0,101,21.0,28,1,13,2,0,18,5,0,15,11,4.71,Right,1.952,阪神タイガース
尾仲　祐哉,4,0,0,0,0,0,0,0,0,0.0,21,4.333333333333333,6,0,2,0,0,2,0,0,3,3,6.23,Right,1.846,阪神タイガース
ガルシア,14,2,6,0,0,0,0,0,0,0.25,326,75.33333333333333,71,9,35,2,1,51,4,1,39,37,4.42,Left,1.407,阪神タイガース
ガンケル,28,2,4,0,11,13,0,0,0,0.333,232,56.666666666666664,54,6,13,1,3,39,0,0,21,20,3.18,Right,1.182,阪神タイガース
桑原　謙太朗,12,0,0,0,2,2,0,0,0,0.0,43,10.333333333333334,7,2,4,0,0,8,1,0,4,4,3.48,Right,1.065,阪神タイガース
小林　慶祐,2,0,0,0,0,0,0,0,0,0.0,14,3.0,3,0,2,1,0,5,0,0,0,0,0.0,Right,1.667,阪神タイガース
齋藤　友貴哉,5,0,0,0,0,0,0,0,0,0.0,35,7.0,9,1,5,0,0,11,3,0,6,6,7.71,Right,2.0,阪神タイガース
スアレス,51,3,1,25,8,11,0,0,0,0.75,208,52.333333333333336,36,2,19,4,0,50,2,0,15,13,2.24,Right,1.051,阪神タイガース
髙橋　遥人,12,5,4,0,0,0,1,0,1,0.556,306,76.0,67,4,17,1,1,75,1,0,25,21,2.49,Left,1.105,阪神タイガース
谷川　昌希,14,0,0,0,0,0,0,0,0,0.0,61,14.333333333333334,13,2,4,1,2,15,1,0,8,8,5.02,Right,1.186,阪神タイガース
中田　賢一,3,0,2,0,0,0,0,0,0,0.0,53,10.666666666666666,18,0,5,0,0,11,0,0,9,9,7.59,Right,2.156,阪神タイガース
西　勇輝,21,11,5,0,0,0,4,2,2,0.688,582,147.66666666666666,116,15,28,2,4,115,1,1,44,37,2.26,Right,0.975,阪神タイガース
能見　篤史,34,1,0,1,4,5,0,0,0,1.0,109,24.666666666666668,25,6,12,0,1,19,1,0,14,13,4.74,Left,1.5,阪神タイガース
馬場　皐輔,32,2,1,0,9,11,0,0,0,0.667,136,30.333333333333332,28,1,16,1,1,27,4,0,12,7,2.08,Right,1.451,阪神タイガース
浜地　真澄,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,0,0,0,0,0,0,0,0,0.0,Right,1.0,阪神タイガース
福永　春吾,1,0,0,0,0,0,0,0,0,0.0,6,1.0,3,0,0,0,0,1,1,0,2,2,18.0,Right,3.0,阪神タイガース
藤川　球児,16,1,3,2,1,2,0,0,0,0.25,65,13.333333333333334,16,3,9,0,1,15,1,0,11,9,6.08,Right,1.875,阪神タイガース
藤浪　晋太郎,24,1,6,0,7,7,0,0,0,0.143,341,76.33333333333333,71,5,40,1,2,85,4,0,47,34,4.01,Right,1.454,阪神タイガース
望月　惇志,16,0,0,0,0,0,0,0,0,0.0,81,19.0,18,2,8,0,0,18,3,0,11,11,5.21,Right,1.368,阪神タイガース
守屋　功輝,3,0,0,0,0,0,0,0,0,0.0,23,4.0,6,1,4,0,2,3,0,0,5,5,11.25,Right,2.5,阪神タイガース
横山　雄哉,1,0,0,0,0,0,0,0,0,0.0,6,1.0,2,1,1,0,0,0,0,0,2,2,18.0,Left,3.0,阪神タイガース
一岡　竜司,19,0,1,1,2,2,0,0,0,0.0,81,17.333333333333332,25,2,5,0,1,14,0,0,12,12,6.23,Right,1.731,広島東洋カープ
今村　猛,6,0,0,0,1,1,0,0,0,0.0,25,4.333333333333333,10,0,2,0,0,1,1,0,6,6,12.46,Right,2.769,広島東洋カープ
遠藤　淳志,19,5,6,0,0,0,2,0,1,0.455,464,107.0,90,13,52,2,4,97,2,1,53,46,3.87,Right,1.327,広島東洋カープ
大瀬良　大地,11,5,4,0,0,0,2,0,0,0.556,272,63.333333333333336,70,6,14,1,1,38,0,0,33,31,4.41,Right,1.326,広島東洋カープ
菊池　保則,44,1,0,1,4,5,0,0,0,1.0,189,42.0,41,6,19,0,3,53,3,0,24,21,4.5,Right,1.429,広島東洋カープ
九里　亜蓮,20,8,6,0,0,0,2,1,0,0.571,544,130.66666666666666,116,11,44,0,0,106,4,0,46,43,2.96,Right,1.224,広島東洋カープ
ケムナ　誠,41,1,1,0,11,12,0,0,0,0.5,212,51.0,37,3,23,1,1,55,3,0,22,22,3.88,Right,1.176,広島東洋カープ
Ｋ．ジョンソン,10,0,7,0,0,0,0,0,0,0.0,237,51.666666666666664,60,3,25,0,1,35,5,0,38,35,6.1,Left,1.645,広島東洋カープ
ＤＪ．ジョンソン,14,0,0,0,1,1,0,0,0,0.0,69,13.666666666666666,19,0,8,1,1,13,3,0,10,7,4.61,Right,1.976,広島東洋カープ
島内　颯太郎,38,1,0,0,4,5,0,0,0,1.0,166,37.666666666666664,29,1,28,2,1,48,1,0,23,19,4.54,Right,1.513,広島東洋カープ
スコット,7,0,3,0,0,0,0,0,0,0.0,49,8.0,17,1,8,1,1,7,0,0,14,14,15.75,Right,3.125,広島東洋カープ
高橋　樹也,18,0,0,0,0,0,0,0,0,0.0,94,18.666666666666668,31,3,8,0,1,15,1,0,18,17,8.2,Left,2.089,広島東洋カープ
田中　法彦,2,0,0,0,0,0,0,0,0,0.0,8,2.0,1,0,1,0,0,0,0,0,0,0,0.0,Right,1.0,広島東洋カープ
床田　寛樹,15,5,8,0,0,0,0,0,0,0.385,343,76.66666666666667,101,10,23,0,0,56,1,0,51,42,4.93,Left,1.617,広島東洋カープ
中﨑　翔太,6,1,0,0,0,1,0,0,0,1.0,25,5.0,8,3,3,0,0,3,0,0,5,5,9.0,Right,2.2,広島東洋カープ
中田　廉,32,0,1,0,4,4,0,0,0,0.0,116,27.333333333333332,28,6,8,0,0,22,0,0,13,13,4.28,Right,1.317,広島東洋カープ
中村　恭平,14,0,0,0,1,1,0,0,0,0.0,44,9.333333333333334,7,0,8,0,1,4,0,0,1,1,0.96,Left,1.607,広島東洋カープ
中村　祐太,8,3,4,0,0,0,0,0,0,0.429,191,46.666666666666664,42,8,11,0,2,37,1,0,12,12,2.31,Right,1.136,広島東洋カープ
野村　祐輔,13,6,3,0,0,0,0,0,0,0.667,309,70.66666666666667,81,9,22,1,3,35,0,0,36,36,4.58,Right,1.458,広島東洋カープ
フランスア,53,2,3,19,7,9,0,0,0,0.4,217,55.0,39,7,17,2,1,62,1,0,18,15,2.45,Left,1.018,広島東洋カープ
藤井　黎來,3,0,0,0,0,0,0,0,0,0.0,14,3.0,4,0,1,0,0,4,0,0,2,2,6.0,Right,1.667,広島東洋カープ
塹江　敦哉,52,3,4,0,19,22,0,0,0,0.429,224,49.666666666666664,50,7,31,6,1,41,4,0,26,23,4.17,Left,1.631,広島東洋カープ
モンティージャ,1,0,0,0,0,0,0,0,0,0.0,6,1.0,3,0,0,0,0,0,0,0,2,2,18.0,Left,3.0,広島東洋カープ
森下　暢仁,18,10,3,0,0,0,2,1,1,0.769,485,122.66666666666667,102,6,32,0,4,124,2,0,30,26,1.91,Right,1.092,広島東洋カープ
矢崎　拓也,6,0,0,0,0,0,0,0,0,0.0,39,7.666666666666667,11,3,5,0,1,10,2,0,9,8,9.39,Right,2.087,広島東洋カープ
薮田　和樹,28,1,2,0,2,2,0,0,0,0.333,213,47.0,44,5,31,2,0,33,6,0,25,24,4.6,Right,1.596,広島東洋カープ
石田　健大,50,1,4,0,25,26,0,0,0,0.2,176,42.666666666666664,32,1,14,5,1,46,3,0,15,12,2.53,Left,1.078,横浜DeNAベイスターズ
伊勢　大夢,33,3,1,0,4,7,0,0,0,0.75,143,35.0,28,2,12,1,2,39,0,0,9,7,1.8,Right,1.143,横浜DeNAベイスターズ
井納　翔一,17,6,7,0,0,0,1,0,0,0.462,384,89.0,98,10,26,7,1,69,2,0,41,39,3.94,Right,1.393,横浜DeNAベイスターズ
今永　昇太,9,5,3,0,0,0,0,0,0,0.625,224,53.0,47,2,17,1,1,63,2,0,24,19,3.23,Left,1.208,横浜DeNAベイスターズ
エスコバー,56,1,4,0,17,18,0,0,0,0.2,217,54.0,39,3,17,2,4,58,0,0,15,14,2.33,Left,1.037,横浜DeNAベイスターズ
大貫　晋一,19,10,6,0,0,0,1,0,1,0.625,452,113.66666666666667,96,13,29,4,3,81,0,1,34,32,2.53,Right,1.1,横浜DeNAベイスターズ
笠井　崇正,1,0,0,0,0,0,0,0,0,0.0,7,1.0,2,0,2,1,0,1,0,0,2,2,18.0,Right,4.0,横浜DeNAベイスターズ
上茶谷　大河,11,2,3,0,0,0,1,1,0,0.4,247,59.0,57,8,20,2,2,50,4,0,29,27,4.12,Right,1.305,横浜DeNAベイスターズ
京山　将弥,6,2,1,0,0,0,0,0,0,0.667,127,29.0,29,4,11,1,1,25,0,0,15,15,4.66,Right,1.379,横浜DeNAベイスターズ
国吉　佑樹,42,3,4,0,10,13,0,0,0,0.429,191,46.0,36,5,22,2,4,51,1,0,18,16,3.13,Right,1.261,横浜DeNAベイスターズ
阪口　皓亮,3,0,2,0,0,0,0,0,0,0.0,62,12.0,22,2,7,1,0,10,1,1,10,10,7.5,Right,2.417,横浜DeNAベイスターズ
坂本　裕哉,10,4,1,0,0,0,0,0,0,0.8,200,46.0,48,10,17,3,3,29,1,0,30,29,5.67,Left,1.413,横浜DeNAベイスターズ
櫻井　周斗,3,0,0,0,0,0,0,0,0,0.0,35,7.333333333333333,12,0,3,0,0,4,1,0,6,6,7.36,Left,2.045,横浜DeNAベイスターズ
進藤　拓也,5,0,0,0,0,0,0,0,0,0.0,24,5.333333333333333,5,1,3,0,0,8,0,0,3,3,5.06,Right,1.5,横浜DeNAベイスターズ
砂田　毅樹,17,0,0,0,4,4,0,0,0,0.0,68,17.0,10,2,5,1,2,14,0,0,6,5,2.65,Left,0.882,横浜DeNAベイスターズ
平良　拳太郎,14,4,6,0,0,0,1,0,0,0.4,335,83.33333333333333,75,3,17,2,2,65,0,0,24,21,2.27,Right,1.104,横浜DeNAベイスターズ
中川　虎大,3,0,1,0,0,0,0,0,0,0.0,27,6.333333333333333,6,2,4,0,0,3,0,0,5,5,7.11,Right,1.579,横浜DeNAベイスターズ
パットン,57,3,2,0,19,22,0,0,0,0.6,231,53.0,52,6,27,3,2,65,0,0,31,29,4.92,Right,1.491,横浜DeNAベイスターズ
濵口　遥大,16,6,5,0,0,0,0,0,0,0.545,363,78.33333333333333,84,8,47,1,3,67,4,0,43,40,4.6,Left,1.672,横浜DeNAベイスターズ
ピープルズ,10,2,2,0,0,0,0,0,0,0.5,166,38.0,40,6,13,3,2,29,0,0,22,21,4.97,Right,1.395,横浜DeNAベイスターズ
平田　真吾,43,1,1,0,11,11,0,0,0,0.5,195,44.333333333333336,38,2,25,3,2,46,3,0,16,14,2.84,Right,1.421,横浜DeNAベイスターズ
藤岡　好明,4,0,0,0,1,1,0,0,0,0.0,12,1.6666666666666665,4,0,3,0,0,3,0,0,4,4,21.6,Right,4.2,横浜DeNAベイスターズ
三上　朋也,10,0,0,0,0,0,0,0,0,0.0,55,13.0,13,0,6,1,1,7,1,0,4,4,2.77,Right,1.462,横浜DeNAベイスターズ
三嶋　一輝,48,3,1,18,5,8,0,0,0,0.75,180,47.666666666666664,30,1,13,3,1,46,1,0,13,13,2.45,Right,0.902,横浜DeNAベイスターズ
武藤　祐太,21,0,1,0,0,0,0,0,0,0.0,154,31.333333333333332,42,3,18,6,1,22,1,0,29,26,7.47,Right,1.915,横浜DeNAベイスターズ
山﨑　康晃,40,0,3,6,8,8,0,0,0,0.0,176,38.0,52,4,14,2,0,31,1,0,26,24,5.68,Right,1.737,横浜DeNAベイスターズ
イノーア,9,0,3,0,0,0,0,0,0,0.0,125,24.0,45,8,10,0,0,15,2,0,29,27,10.13,Right,2.292,東京ヤクルトスワローズ
五十嵐　亮太,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,Right,0.0,東京ヤクルトスワローズ
石川　雅規,15,2,8,0,0,0,0,0,0,0.2,331,76.33333333333333,85,7,19,2,2,41,2,0,40,38,4.48,Left,1.362,東京ヤクルトスワローズ
石山　泰稚,44,3,2,20,4,7,0,0,0,0.6,186,44.666666666666664,42,2,11,2,1,58,2,0,10,10,2.01,Right,1.187,東京ヤクルトスワローズ
梅野　雄吾,42,5,2,0,12,17,0,0,0,0.714,175,42.333333333333336,37,6,17,0,0,35,1,0,18,17,3.61,Right,1.276,東京ヤクルトスワローズ
大下　佑馬,13,0,1,0,0,0,0,0,0,0.0,72,16.333333333333332,20,2,3,1,0,10,1,0,11,10,5.51,Right,1.408,東京ヤクルトスワローズ
大西　広樹,5,0,1,0,0,0,0,0,0,0.0,44,9.0,14,1,5,0,0,6,0,0,5,5,5.0,Right,2.111,東京ヤクルトスワローズ
小川　泰弘,20,10,8,0,0,0,1,1,0,0.556,515,119.0,132,20,29,1,2,83,2,0,64,61,4.61,Right,1.353,東京ヤクルトスワローズ
奥川　恭伸,1,0,1,0,0,0,0,0,0,0.0,15,2.0,9,1,0,0,0,2,0,0,5,5,22.5,Right,4.5,東京ヤクルトスワローズ
風張　蓮,11,0,0,0,0,0,0,0,0,0.0,75,14.666666666666666,22,2,9,0,1,11,2,0,13,13,7.98,Right,2.114,東京ヤクルトスワローズ
金久保　優斗,3,0,0,0,0,0,0,0,0,0.0,44,10.0,10,0,5,0,0,10,0,0,6,6,5.4,Right,1.5,東京ヤクルトスワローズ
クック,7,0,3,0,0,0,0,0,0,0.0,82,16.0,29,2,3,0,1,6,0,0,19,14,7.88,Right,2.0,東京ヤクルトスワローズ
久保　拓眞,10,0,1,0,0,0,0,0,0,0.0,61,13.666666666666666,15,1,5,0,1,15,0,0,9,9,5.93,Left,1.463,東京ヤクルトスワローズ
近藤　一樹,20,0,1,1,2,2,0,0,0,0.0,81,19.0,21,4,6,0,0,11,0,0,13,10,4.74,Right,1.421,東京ヤクルトスワローズ
今野　龍太,20,0,1,0,0,0,0,0,0,0.0,113,25.333333333333332,23,1,13,2,0,36,4,0,10,8,2.84,Right,1.421,東京ヤクルトスワローズ
歳内　宏明,7,1,2,0,0,0,0,0,0,0.333,157,33.666666666666664,49,2,13,1,1,21,0,0,17,16,4.28,Right,1.842,東京ヤクルトスワローズ
坂本　光士郎,1,0,0,0,0,0,0,0,0,0.0,19,3.0,5,1,4,0,1,3,0,0,6,4,12.0,Left,3.0,東京ヤクルトスワローズ
清水　昇,52,0,4,0,30,30,0,0,0,0.0,221,53.333333333333336,45,10,16,1,1,58,2,0,23,21,3.54,Right,1.144,東京ヤクルトスワローズ
スアレス,12,4,4,0,0,0,0,0,0,0.5,285,67.33333333333333,56,4,27,1,6,52,2,0,25,20,2.67,Right,1.233,東京ヤクルトスワローズ
高梨　裕稔,18,3,6,0,0,0,0,0,0,0.333,412,94.0,101,11,38,3,0,84,3,0,43,43,4.12,Right,1.479,東京ヤクルトスワローズ
高橋　奎二,10,1,3,0,0,0,0,0,0,0.25,212,48.0,47,6,21,1,4,51,1,0,24,21,3.94,Left,1.417,東京ヤクルトスワローズ
寺島　成輝,30,1,0,0,3,4,0,0,0,1.0,163,36.333333333333336,41,5,15,1,1,27,1,0,14,10,2.48,Left,1.541,東京ヤクルトスワローズ
中尾　輝,5,0,0,0,0,0,0,0,0,0.0,41,9.0,9,3,5,0,0,6,0,1,5,5,5.0,Left,1.556,東京ヤクルトスワローズ
中澤　雅人,28,1,1,0,3,4,0,0,0,0.5,119,25.666666666666668,32,6,9,2,1,19,0,0,21,21,7.36,Left,1.597,東京ヤクルトスワローズ
長谷川　宙輝,44,1,2,0,7,8,0,0,0,0.333,196,43.333333333333336,50,3,23,0,0,45,2,1,29,28,5.82,Left,1.685,東京ヤクルトスワローズ
原　樹理,5,2,2,0,1,1,0,0,0,0.5,88,17.333333333333332,20,6,13,0,1,14,0,0,16,10,5.19,Right,1.904,東京ヤクルトスワローズ
星　知弥,36,0,1,0,3,3,0,0,0,0.0,216,48.0,57,7,24,0,1,40,2,0,28,28,5.25,Right,1.688,東京ヤクルトスワローズ
マクガフ,50,4,1,0,23,27,0,0,0,0.8,195,46.0,42,4,15,1,3,52,2,1,20,20,3.91,Right,1.239,東京ヤクルトスワローズ
山田　大樹,2,0,2,0,0,0,0,0,0,0.0,36,8.666666666666666,8,1,4,0,0,4,0,0,8,8,8.31,Left,1.385,東京ヤクルトスワローズ
山中　浩史,6,1,2,0,0,0,0,0,0,0.333,125,29.333333333333332,31,3,8,0,0,16,0,0,18,18,5.52,Right,1.33,東京ヤクルトスワローズ
吉田　大喜,14,2,7,0,0,0,0,0,0,0.222,308,67.33333333333333,80,10,34,2,0,53,2,1,40,39,5.21,Right,1.693,東京ヤクルトスワローズ
梅津　晃大,7,2,3,0,0,0,1,0,0,0.4,184,43.333333333333336,39,4,19,2,1,43,1,0,22,18,3.74,Right,1.338,中日ドラゴンズ
大野　雄大,20,11,6,0,0,0,10,6,2,0.647,559,148.66666666666666,106,13,23,2,0,148,3,0,33,30,1.82,Left,0.868,中日ドラゴンズ
小笠原　慎之介,4,1,3,0,0,0,0,0,0,0.25,85,19.0,22,4,8,0,1,16,0,0,17,15,7.11,Left,1.579,中日ドラゴンズ
岡田　俊哉,29,2,2,3,3,5,0,0,0,0.5,112,24.0,28,3,14,2,0,27,2,0,20,13,4.88,Left,1.75,中日ドラゴンズ
岡野　祐一郎,11,2,2,0,0,0,0,0,0,0.5,189,42.333333333333336,50,9,13,0,3,41,2,0,30,29,6.17,Right,1.488,中日ドラゴンズ
勝野　昌慶,13,4,5,0,0,0,0,0,0,0.444,298,72.0,74,7,17,0,2,56,7,0,32,31,3.88,Right,1.264,中日ドラゴンズ
木下　雄介,18,0,0,1,0,0,0,0,0,0.0,81,17.666666666666668,19,1,12,0,1,24,1,0,9,8,4.08,Right,1.755,中日ドラゴンズ
ゴンサレス,28,0,0,0,4,4,0,0,0,0.0,119,26.333333333333332,34,3,9,0,1,27,2,0,16,14,4.78,Left,1.633,中日ドラゴンズ
佐藤　優,14,0,0,0,4,4,0,0,0,0.0,77,16.666666666666668,18,2,6,0,2,12,1,0,18,17,9.18,Right,1.44,中日ドラゴンズ
清水　達也,6,1,1,0,0,0,0,0,0,0.5,92,21.333333333333332,15,3,15,0,0,21,1,0,9,8,3.38,Right,1.406,中日ドラゴンズ
鈴木　博志,6,0,0,0,0,0,0,0,0,0.0,44,7.666666666666667,14,2,6,0,0,4,0,0,12,11,12.91,Right,2.609,中日ドラゴンズ
祖父江　大輔,54,2,0,3,28,30,0,0,0,1.0,195,50.333333333333336,42,1,7,0,0,35,2,0,10,10,1.79,Right,0.974,中日ドラゴンズ
谷元　圭介,36,1,3,0,13,14,0,0,0,0.25,122,30.0,20,3,13,1,0,21,1,0,13,12,3.6,Right,1.1,中日ドラゴンズ
橋本　侑樹,14,0,0,0,0,0,0,0,0,0.0,80,17.0,20,3,13,0,1,13,1,0,15,14,7.41,Left,1.941,中日ドラゴンズ
濱田　達郎,7,0,0,0,0,0,0,0,0,0.0,27,5.333333333333333,7,2,3,0,1,5,0,0,4,4,6.75,Left,1.875,中日ドラゴンズ
福　敬登,53,5,5,2,25,30,0,0,0,0.5,217,50.666666666666664,43,4,23,1,1,39,1,0,24,20,3.55,Left,1.303,中日ドラゴンズ
福谷　浩司,14,8,2,0,0,0,0,0,0,0.8,359,92.0,81,7,13,0,1,72,2,0,27,27,2.64,Right,1.022,中日ドラゴンズ
藤嶋　健人,26,1,0,1,3,4,0,0,0,1.0,103,25.333333333333332,21,5,9,0,1,21,2,0,11,11,3.91,Right,1.184,中日ドラゴンズ
Ｒ．マルティネス,40,2,0,21,7,9,0,0,0,1.0,155,40.0,24,2,12,1,1,49,2,0,5,5,1.13,Right,0.9,中日ドラゴンズ
又吉　克樹,26,4,0,0,7,11,0,0,0,1.0,105,26.0,22,2,8,1,1,18,0,0,8,8,2.77,Right,1.154,中日ドラゴンズ
松葉　貴大,15,3,7,0,0,0,0,0,0,0.3,319,73.33333333333333,86,9,17,2,2,50,4,0,33,33,4.05,Left,1.405,中日ドラゴンズ
マルク,3,0,0,0,0,0,0,0,0,0.0,17,3.0,5,1,3,0,0,3,0,0,4,4,12.0,Right,2.667,中日ドラゴンズ
三ツ間　卓也,4,0,0,0,0,0,0,0,0,0.0,27,4.333333333333333,11,1,2,0,1,7,0,0,10,10,20.77,Right,3.0,中日ドラゴンズ
柳　裕也,15,6,7,0,0,0,0,0,0,0.462,365,85.0,87,10,29,3,6,88,3,0,38,34,3.6,Right,1.365,中日ドラゴンズ
山井　大介,6,0,0,0,0,0,0,0,0,0.0,42,8.0,12,1,5,0,1,5,1,0,8,8,9.0,Right,2.125,中日ドラゴンズ
山本　拓実,9,1,3,0,0,0,0,0,0,0.25,133,29.0,31,4,17,0,1,25,0,0,20,18,5.59,Right,1.655,中日ドラゴンズ
吉見　一起,5,1,2,0,0,0,0,0,0,0.333,77,17.666666666666668,21,6,3,0,2,10,0,0,11,11,5.6,Right,1.358,中日ドラゴンズ
ロドリゲス,11,3,4,0,0,0,0,0,0,0.429,248,59.0,50,4,21,0,5,67,2,2,30,27,4.12,Right,1.203,中日ドラゴンズ
東妻　勇輔,13,0,0,0,1,1,0,0,0,0.0,69,15.0,10,2,14,1,0,4,0,0,5,5,3.0,Right,1.6,千葉ロッテマリーンズ
有吉　優樹,3,1,1,0,0,0,0,0,0,0.5,49,11.0,15,1,2,1,0,5,0,0,6,6,4.91,Right,1.545,千葉ロッテマリーンズ
