Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
野田　昇吾,23,2,0,0,2,4,0,0,0,1.0,84,19.666666666666668,14,1,9,0,3,10,0,0,8,8,3.66,Left,1.169,埼玉西武ライオンズ
ヒース,34,2,3,2,7,9,0,0,0,0.4,135,31.333333333333332,26,2,14,0,2,34,2,0,15,13,3.73,Right,1.277,埼玉西武ライオンズ
平井　克典,81,5,4,0,36,41,0,0,0,0.556,354,82.33333333333333,77,6,32,3,6,66,4,0,33,32,3.5,Right,1.324,埼玉西武ライオンズ
本田　圭佑,16,6,6,0,0,0,0,0,0,0.5,375,91.33333333333333,88,13,28,0,3,53,2,0,48,47,4.63,Right,1.27,埼玉西武ライオンズ
マーティン,41,2,5,1,10,12,0,0,0,0.286,199,41.666666666666664,40,2,28,1,8,36,4,0,25,17,3.67,Right,1.632,埼玉西武ライオンズ
増田　達至,65,4,1,30,7,11,0,0,0,0.8,272,69.66666666666667,51,5,10,1,0,74,0,0,15,14,1.81,Right,0.876,埼玉西武ライオンズ
松本　直晃,4,0,0,0,0,0,0,0,0,0.0,25,5.0,9,2,1,0,0,3,0,0,4,4,7.2,Right,2.0,埼玉西武ライオンズ
松本　航,16,7,4,0,0,0,0,0,0,0.636,384,85.33333333333333,87,11,46,1,2,65,8,0,47,43,4.54,Right,1.559,埼玉西武ライオンズ
南川　忠亮,1,0,0,0,0,0,0,0,0,0.0,3,0.0,0,0,3,0,0,0,2,0,1,1,,Right,,埼玉西武ライオンズ
森脇　亮介,29,2,1,0,2,4,0,0,0,0.667,143,31.0,29,3,20,0,3,24,1,0,17,17,4.94,Right,1.581,埼玉西武ライオンズ
廖　任磊,3,0,0,0,0,0,0,0,0,0.0,14,3.0,4,1,0,0,1,4,0,0,1,1,3.0,Right,1.333,埼玉西武ライオンズ
アルバース,13,2,6,0,0,0,0,0,0,0.25,278,63.333333333333336,84,12,10,0,2,45,1,0,44,41,5.83,Left,1.484,オリックス・バファローズ
荒西　祐大,13,1,4,0,0,0,0,0,0,0.2,221,51.666666666666664,55,6,18,0,2,42,1,0,32,32,5.57,Right,1.413,オリックス・バファローズ
岩本　輝,9,0,2,0,1,1,0,0,0,0.0,43,7.333333333333333,9,2,11,3,0,5,2,0,12,12,14.73,Right,2.727,オリックス・バファローズ
エップラー,24,4,4,0,3,7,0,0,0,0.5,137,31.333333333333332,41,2,9,1,0,25,2,0,16,14,4.02,Right,1.596,オリックス・バファローズ
海田　智行,55,1,2,0,22,23,0,0,0,0.333,196,49.0,41,1,11,1,2,33,1,0,15,10,1.84,Left,1.061,オリックス・バファローズ
金田　和之,6,1,0,0,0,1,0,0,0,1.0,36,7.333333333333333,12,0,3,0,0,4,1,0,4,4,4.91,Right,2.045,オリックス・バファローズ
神戸　文也,19,0,0,0,5,5,0,0,0,0.0,85,21.0,17,4,5,0,2,19,0,0,10,9,3.86,Right,1.048,オリックス・バファローズ
岸田　護,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0,Right,0.0,オリックス・バファローズ
Ｋ－鈴木,19,4,6,0,0,0,0,0,0,0.4,451,102.33333333333333,100,15,49,0,3,88,4,0,56,49,4.31,Right,1.456,オリックス・バファローズ
小林　慶祐,20,0,2,0,3,3,0,0,0,0.0,82,17.333333333333332,23,4,5,1,0,17,3,0,15,11,5.71,Right,1.615,オリックス・バファローズ
近藤　大亮,52,4,6,1,22,26,0,0,0,0.4,209,49.666666666666664,39,4,22,3,1,61,3,0,19,19,3.44,Right,1.228,オリックス・バファローズ
齋藤　綱記,11,0,0,0,1,1,0,0,0,0.0,46,7.0,14,0,9,0,0,8,0,0,10,8,10.29,Left,3.286,オリックス・バファローズ
榊原　翼,13,3,4,0,0,0,1,0,0,0.429,333,79.33333333333333,64,5,37,0,5,59,6,0,29,24,2.72,Right,1.273,オリックス・バファローズ
澤田　圭佑,28,2,2,0,17,19,0,0,0,0.5,122,26.0,28,3,15,4,0,19,0,0,14,14,4.85,Right,1.654,オリックス・バファローズ
鈴木　優,1,0,0,0,0,0,0,0,0,0.0,9,2.0,1,0,3,0,0,2,0,0,1,1,4.5,Right,2.0,オリックス・バファローズ
竹安　大知,10,3,2,0,0,0,1,1,0,0.6,234,54.0,63,5,17,0,5,37,1,0,28,27,4.5,Right,1.481,オリックス・バファローズ
田嶋　大樹,10,3,4,0,0,0,0,0,0,0.429,219,49.666666666666664,48,4,20,0,1,40,1,0,26,19,3.44,Left,1.369,オリックス・バファローズ
張　奕,8,2,4,0,0,0,0,0,0,0.333,126,27.333333333333332,36,7,9,0,1,17,1,0,20,18,5.93,Right,1.646,オリックス・バファローズ
ディクソン,37,2,1,18,5,7,0,0,0,0.667,150,35.666666666666664,29,1,18,3,0,38,2,0,12,12,3.03,Right,1.318,オリックス・バファローズ
東明　大貴,7,1,1,0,0,0,0,0,0,0.5,91,19.0,20,5,16,0,1,9,0,0,15,15,7.11,Right,1.895,オリックス・バファローズ
富山　凌雅,1,0,0,0,0,0,0,0,0,0.0,6,2.0,0,0,0,0,0,2,0,0,0,0,0.0,Left,0.0,オリックス・バファローズ
成瀬　善久,6,0,1,0,0,0,0,0,0,0.0,90,19.666666666666668,24,3,8,0,1,13,0,0,16,16,7.32,Left,1.627,オリックス・バファローズ
比嘉　幹貴,45,3,2,1,8,11,0,0,0,0.6,141,33.333333333333336,32,5,11,2,2,36,0,0,19,17,4.59,Right,1.29,オリックス・バファローズ
左澤　優,4,0,0,0,0,0,0,0,0,0.0,13,3.0,1,0,3,0,0,3,0,0,0,0,0.0,Left,1.333,オリックス・バファローズ
増井　浩俊,53,1,4,18,14,15,0,0,0,0.2,230,50.333333333333336,51,5,24,3,1,64,1,0,29,27,4.83,Right,1.49,オリックス・バファローズ
松葉　貴大,5,0,4,0,0,0,0,0,0,0.0,104,22.666666666666668,26,3,9,1,3,13,0,0,16,14,5.56,Left,1.544,オリックス・バファローズ
山岡　泰輔,26,13,4,0,0,0,2,0,1,0.765,699,170.0,154,16,45,1,4,154,2,0,77,70,3.71,Right,1.171,オリックス・バファローズ
山﨑　福也,36,2,3,0,1,3,0,0,0,0.4,236,54.0,49,6,28,3,3,37,2,0,27,27,4.5,Left,1.426,オリックス・バファローズ
山田　修義,40,0,0,0,5,5,0,0,0,0.0,172,43.0,31,6,18,1,0,44,1,0,17,17,3.56,Left,1.14,オリックス・バファローズ
山本　由伸,20,8,6,0,0,0,1,1,0,0.571,553,143.0,101,8,36,0,3,127,3,1,37,31,1.95,Right,0.958,オリックス・バファローズ
吉田　一将,33,1,1,0,6,7,0,0,0,0.5,156,37.666666666666664,33,3,14,1,1,28,1,0,17,17,4.06,Right,1.248,オリックス・バファローズ
吉田　凌,4,0,0,0,0,0,0,0,0,0.0,21,4.333333333333333,7,2,3,0,0,2,0,0,4,4,8.31,Right,2.308,オリックス・バファローズ
