Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
橋本　到,78,139,120,19,32,7,1,1,44,6,3,2,6,1,11,0,1,30,2,.267,0.367,0.331,Left,0.698,読売ジャイアンツ
畠　世周,13,26,24,0,1,0,0,0,1,1,0,0,1,0,1,0,0,19,1,.042,0.042,0.08,Left,0.122,読売ジャイアンツ
マイコラス,27,67,64,3,7,2,0,1,12,4,0,0,3,0,0,0,0,37,0,.109,0.188,0.109,Right,0.297,読売ジャイアンツ
マギー,139,586,523,67,165,48,1,18,269,77,4,1,0,4,58,4,1,107,20,.315,0.514,0.382,Right,0.896,読売ジャイアンツ
マシソン,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
宮國　椋丞,17,15,14,0,1,0,0,0,1,1,0,0,1,0,0,0,0,5,0,.071,0.071,0.071,Right,0.142,読売ジャイアンツ
村田　修一,118,424,381,41,100,19,0,14,161,58,0,0,1,2,34,0,6,63,15,.262,0.423,0.331,Right,0.754,読売ジャイアンツ
森福　允彦,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
山口　俊,4,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,.200,0.2,0.333,Right,0.533,読売ジャイアンツ
山口　鉄也,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
山本　泰寛,29,83,66,8,12,2,0,1,17,7,1,0,7,0,9,0,1,18,1,.182,0.258,0.289,Right,0.547,読売ジャイアンツ
陽　岱鋼,87,381,330,46,87,18,1,9,134,33,4,2,2,1,41,0,7,80,6,.264,0.406,0.356,Right,0.762,読売ジャイアンツ
吉川　尚輝,5,12,11,1,3,0,0,0,3,0,1,0,1,0,0,0,0,2,0,.273,0.273,0.273,Left,0.546,読売ジャイアンツ
吉川　光夫,12,9,8,1,1,0,0,0,1,1,0,0,1,0,0,0,0,4,0,.125,0.125,0.125,Left,0.25,読売ジャイアンツ
脇谷　亮太,52,68,64,7,16,0,0,0,16,0,0,0,1,0,3,0,0,14,2,.250,0.25,0.284,Left,0.534,読売ジャイアンツ
青柳　晃洋,12,22,21,0,2,1,0,0,3,2,0,0,1,0,0,0,0,7,0,.095,0.143,0.095,Right,0.238,阪神タイガース
秋山　拓巳,25,56,48,3,8,1,0,1,12,3,0,0,6,0,2,0,0,20,0,.167,0.25,0.2,Left,0.45,阪神タイガース
新井　良太,17,17,16,1,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,.063,0.063,0.118,Right,0.181,阪神タイガース
荒木　郁也,49,22,17,5,2,0,0,0,2,0,4,0,3,0,2,0,0,7,0,.118,0.118,0.211,Left,0.329,阪神タイガース
安藤　優也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
石崎　剛,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
板山　祐太郎,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,阪神タイガース
糸井　嘉男,114,493,427,60,124,16,0,17,191,62,21,6,0,2,59,0,5,62,12,.290,0.447,0.381,Left,0.828,阪神タイガース
伊藤　和雄,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
伊藤　隼太,73,73,69,9,18,2,0,2,26,9,0,1,0,0,4,0,0,16,1,.261,0.377,0.301,Left,0.678,阪神タイガース
糸原　健斗,66,193,162,18,42,13,0,1,58,24,1,0,5,0,23,0,3,26,1,.259,0.358,0.362,Left,0.72,阪神タイガース
岩崎　優,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩貞　祐太,18,27,22,2,2,0,0,0,2,0,0,0,5,0,0,0,0,11,0,.091,0.091,0.091,Left,0.182,阪神タイガース
岩田　稔,10,21,19,2,1,0,0,0,1,0,0,0,0,0,2,0,0,9,0,.053,0.053,0.143,Left,0.196,阪神タイガース
植田　海,13,22,18,5,5,0,0,0,5,0,1,1,3,0,1,0,0,6,0,.278,0.278,0.316,Switch,0.594,阪神タイガース
上本　博紀,125,488,409,57,116,20,1,9,165,38,16,1,23,2,50,0,4,71,7,.284,0.403,0.366,Right,0.769,阪神タイガース
梅野　隆太郎,112,340,282,22,58,9,2,2,77,33,1,0,27,3,24,2,4,63,3,.206,0.273,0.275,Right,0.548,阪神タイガース
江越　大賀,28,18,13,3,1,0,0,0,1,0,1,0,0,0,3,0,2,5,0,.077,0.077,0.333,Right,0.41,阪神タイガース
榎田　大樹,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Left,2.0,阪神タイガース
大山　悠輔,75,221,198,25,47,10,2,7,82,38,2,2,1,1,18,0,3,41,4,.237,0.414,0.309,Right,0.723,阪神タイガース
岡﨑　太一,34,54,41,4,8,0,0,2,14,5,0,0,7,0,5,1,1,12,0,.195,0.341,0.298,Right,0.639,阪神タイガース
小野　泰己,15,24,19,0,1,0,0,0,1,0,0,0,4,0,1,0,0,7,0,.053,0.053,0.1,Right,0.153,阪神タイガース
狩野　恵輔,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,.000,0.0,0.0,Right,0.0,阪神タイガース
キャンベル,21,54,47,5,9,2,0,1,14,5,0,0,0,0,7,0,0,17,2,.191,0.298,0.296,Right,0.594,阪神タイガース
桑原　謙太朗,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
才木　浩人,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
坂本　誠志郎,42,132,113,13,28,5,0,2,39,17,0,0,3,0,15,1,1,32,1,.248,0.345,0.341,Right,0.686,阪神タイガース
俊介,74,202,191,26,59,15,1,4,88,23,1,0,2,0,9,0,0,33,1,.309,0.461,0.34,Right,0.801,阪神タイガース
髙橋　聡文,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
髙山　俊,103,353,328,40,82,15,3,6,121,24,6,3,0,1,21,0,3,77,3,.250,0.369,0.3,Left,0.669,阪神タイガース
竹安　大知,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
ドリス,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
鳥谷　敬,143,570,488,57,143,23,3,4,184,41,8,7,1,2,77,3,2,62,13,.293,0.377,0.39,Left,0.767,阪神タイガース
長坂　拳弥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
中谷　将大,133,455,411,64,99,21,1,20,182,61,2,1,0,3,36,2,5,96,5,.241,0.443,0.308,Right,0.751,阪神タイガース
西岡　剛,32,100,92,6,21,4,0,0,25,5,3,2,0,0,7,0,1,17,0,.228,0.272,0.29,Switch,0.562,阪神タイガース
能見　篤史,23,39,33,4,4,1,0,0,5,0,0,0,2,0,4,0,0,15,0,.121,0.152,0.216,Left,0.368,阪神タイガース
原口　文仁,73,216,186,16,42,12,0,6,72,25,0,0,1,2,22,0,5,36,10,.226,0.387,0.321,Right,0.708,阪神タイガース
福留　孝介,127,526,441,68,116,20,3,18,196,79,1,2,1,4,77,1,3,92,17,.263,0.444,0.373,Left,0.817,阪神タイガース
福永　春吾,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,阪神タイガース
藤川　球児,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,阪神タイガース
藤浪　晋太郎,11,21,17,1,1,0,0,0,1,1,0,0,2,0,2,0,0,13,0,.059,0.059,0.158,Right,0.217,阪神タイガース
北條　史也,83,252,219,26,46,7,2,3,66,20,0,0,7,2,23,0,1,42,4,.210,0.301,0.286,Right,0.587,阪神タイガース
マテオ,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
松田　遼馬,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
メッセンジャー,22,50,44,3,6,1,0,1,10,2,0,0,6,0,0,0,0,17,0,.136,0.227,0.136,Right,0.363,阪神タイガース
メンデス,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
メンドーサ,4,6,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
森越　祐人,29,27,23,3,3,2,0,0,5,1,0,0,2,0,2,0,0,10,1,.130,0.217,0.2,Right,0.417,阪神タイガース
守屋　功輝,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
柳瀬　明宏,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
大和,100,252,232,25,65,6,0,1,74,16,2,3,1,1,18,0,0,37,5,.280,0.319,0.331,Switch,0.65,阪神タイガース
山本　翔也,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
陽川　尚将,12,19,18,1,3,0,0,1,6,1,0,0,0,0,1,0,0,8,0,.167,0.333,0.211,Right,0.544,阪神タイガース
横山　雄哉,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,阪神タイガース
ロジャース,40,140,123,15,31,7,0,5,53,23,0,0,0,2,15,0,0,26,6,.252,0.431,0.329,Right,0.76,阪神タイガース
會澤　翼,106,329,287,35,79,15,0,6,112,35,0,0,10,3,22,1,7,45,12,.275,0.39,0.339,Right,0.729,広島東洋カープ
安部　友裕,123,455,413,63,128,17,4,4,165,49,17,5,12,1,27,1,2,94,3,.310,0.4,0.354,Left,0.754,広島東洋カープ
天谷　宗一郎,56,45,37,6,7,1,0,0,8,2,1,0,4,0,3,0,1,17,0,.189,0.216,0.268,Left,0.484,広島東洋カープ
新井　貴浩,100,288,243,36,71,14,0,9,112,48,2,0,0,4,40,0,1,56,7,.292,0.461,0.389,Right,0.85,広島東洋カープ
飯田　哲矢,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
石原　慶幸,77,167,147,11,30,4,0,1,37,12,1,0,8,2,10,0,0,33,8,.204,0.252,0.252,Right,0.504,広島東洋カープ
磯村　嘉孝,21,39,34,6,8,2,0,2,16,3,0,0,1,0,3,0,1,8,1,.235,0.471,0.316,Right,0.787,広島東洋カープ
一岡　竜司,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
今井　啓介,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
今村　猛,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
岩本　貴裕,33,50,48,5,18,4,0,1,25,13,0,0,1,0,1,0,0,15,2,.375,0.521,0.388,Left,0.909,広島東洋カープ
上本　崇司,37,10,8,12,1,0,0,0,1,0,3,0,0,0,2,0,0,3,0,.125,0.125,0.3,Switch,0.425,広島東洋カープ
エルドレッド,116,405,344,40,91,11,0,27,183,78,0,0,0,3,50,0,8,111,8,.265,0.532,0.368,Right,0.9,広島東洋カープ
オスカル,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
大瀬良　大地,24,51,44,1,6,1,0,0,7,0,0,0,4,0,2,0,1,21,0,.136,0.159,0.191,Right,0.35,広島東洋カープ
岡田　明丈,24,52,47,1,6,2,0,0,8,8,0,0,4,0,1,0,0,24,2,.128,0.17,0.146,Left,0.316,広島東洋カープ
加藤　拓也,7,11,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,.000,0.0,0.091,Right,0.091,広島東洋カープ
菊池　涼介,138,629,565,87,153,28,3,14,229,56,8,7,30,1,32,0,1,107,9,.271,0.405,0.311,Right,0.716,広島東洋カープ
九里　亜蓮,35,30,25,1,1,0,0,0,1,0,0,0,3,0,2,0,0,15,0,.040,0.04,0.111,Right,0.151,広島東洋カープ
小窪　哲也,26,65,57,3,10,0,1,0,12,8,1,0,2,0,6,0,0,13,3,.175,0.211,0.254,Right,0.465,広島東洋カープ
坂倉　将吾,3,4,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.250,0.25,0.25,Left,0.5,広島東洋カープ
佐藤　祥万,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ジャクソン,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ジョンソン,13,26,24,1,3,0,0,0,3,0,0,0,2,0,0,0,0,12,0,.125,0.125,0.125,Left,0.25,広島東洋カープ
下水流　昂,9,9,9,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,.111,0.222,0.111,Right,0.333,広島東洋カープ
庄司　隼人,6,6,3,1,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,.333,0.333,0.5,Left,0.833,広島東洋カープ
白濱　裕太,3,5,5,0,2,1,0,0,3,0,1,0,0,0,0,0,0,2,0,.400,0.6,0.4,Right,1.0,広島東洋カープ
鈴木　誠也,115,512,437,85,131,28,1,26,239,90,16,6,0,7,62,0,6,80,12,.300,0.547,0.389,Right,0.936,広島東洋カープ
高橋　樹也,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,143,679,565,105,164,32,5,8,230,60,35,13,6,4,89,2,15,120,5,.290,0.407,0.398,Left,0.805,広島東洋カープ
堂林　翔太,44,54,46,4,10,1,0,1,14,11,0,0,0,3,5,0,0,13,0,.217,0.304,0.278,Right,0.582,広島東洋カープ
床田　寛樹,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
戸田　隆矢,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
中﨑　翔太,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中田　廉,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　祐太,15,23,20,0,3,0,0,0,3,1,0,0,3,0,0,0,0,4,0,.150,0.15,0.15,Right,0.3,広島東洋カープ
西川　龍馬,95,220,204,23,56,10,2,5,85,27,4,1,3,2,10,0,1,35,4,.275,0.417,0.309,Left,0.726,広島東洋カープ
野間　峻祥,98,85,74,34,14,1,0,0,15,2,10,5,4,0,7,0,0,13,1,.189,0.203,0.259,Left,0.462,広島東洋カープ
野村　祐輔,25,52,41,2,5,0,0,0,5,2,0,0,9,0,2,0,0,18,0,.122,0.122,0.163,Right,0.285,広島東洋カープ
バティスタ,61,143,125,21,32,5,0,11,70,26,0,0,0,2,15,0,1,44,3,.256,0.56,0.336,Right,0.896,広島東洋カープ
土生　翔平,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ブレイシア,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
福井　優也,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
藤井　皓哉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ヘーゲンズ,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ペーニャ,22,39,37,2,8,1,0,0,9,2,0,0,0,0,2,0,0,10,0,.216,0.243,0.256,Switch,0.499,広島東洋カープ
松山　竜平,120,387,350,39,114,23,4,14,187,77,0,0,0,6,31,0,0,45,8,.326,0.534,0.375,Left,0.909,広島東洋カープ
丸　佳浩,143,651,556,109,171,35,3,23,281,92,13,3,2,6,83,0,4,113,6,.308,0.505,0.398,Left,0.903,広島東洋カープ
メヒア,9,15,14,0,3,0,0,0,3,1,0,0,0,0,1,0,0,4,0,.214,0.214,0.267,Right,0.481,広島東洋カープ
薮田　和樹,38,34,28,2,1,0,0,0,1,0,0,0,5,0,1,0,0,20,0,.036,0.036,0.069,Right,0.105,広島東洋カープ
綾部　翔,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
荒波　翔,47,65,62,8,14,5,0,0,19,1,0,0,0,0,2,0,1,16,1,.226,0.306,0.262,Left,0.568,横浜DeNAベイスターズ
飯塚　悟史,9,15,13,0,1,0,0,0,1,0,0,0,2,0,0,0,0,11,0,.077,0.077,0.077,Left,0.154,横浜DeNAベイスターズ
石川　雄洋,63,192,167,18,41,7,0,2,54,11,1,1,6,3,12,0,4,41,4,.246,0.323,0.306,Left,0.629,横浜DeNAベイスターズ
石田　健大,18,44,36,5,6,0,0,0,6,1,0,0,7,0,1,0,0,15,0,.167,0.167,0.189,Left,0.356,横浜DeNAベイスターズ
井納　翔一,25,51,45,2,4,0,0,0,4,2,0,0,5,0,1,0,0,24,1,.089,0.089,0.109,Right,0.198,横浜DeNAベイスターズ
今永　昇太,24,49,43,2,6,0,0,0,6,0,0,0,4,0,2,0,0,18,0,.140,0.14,0.178,Left,0.318,横浜DeNAベイスターズ
ウィーランド,21,54,48,5,11,1,0,3,21,12,0,0,1,0,4,0,1,21,0,.229,0.438,0.302,Right,0.74,横浜DeNAベイスターズ
エスコバー,27,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
エリアン,25,62,56,9,14,1,0,1,18,1,0,0,0,0,6,0,0,22,2,.250,0.321,0.323,Switch,0.644,横浜DeNAベイスターズ
乙坂　智,83,66,63,7,12,3,0,2,21,3,0,0,1,0,1,0,1,13,0,.190,0.333,0.215,Left,0.548,横浜DeNAベイスターズ
尾仲　祐哉,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
加賀　繁,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
梶谷　隆幸,137,578,511,83,124,27,2,21,218,60,21,3,0,2,62,2,3,157,10,.243,0.427,0.327,Left,0.754,横浜DeNAベイスターズ
クライン,7,12,9,0,1,0,0,0,1,2,0,0,3,0,0,0,0,6,0,.111,0.111,0.111,Right,0.222,横浜DeNAベイスターズ
国吉　佑樹,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
久保　康友,7,14,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,.071,0.071,0.071,Right,0.142,横浜DeNAベイスターズ
熊原　健人,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
倉本　寿彦,143,539,507,49,133,27,1,2,168,50,3,1,9,1,18,0,4,102,10,.262,0.331,0.292,Left,0.623,横浜DeNAベイスターズ
桑原　将志,143,664,598,87,161,38,5,13,248,52,10,11,10,0,45,0,11,116,8,.269,0.415,0.332,Right,0.747,横浜DeNAベイスターズ
Ｇ．後藤　武敏,26,29,26,0,3,1,0,0,4,3,0,0,0,0,3,0,0,7,1,.115,0.154,0.207,Right,0.361,横浜DeNAベイスターズ
小林　寛,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
佐野　恵太,18,24,21,1,2,1,0,0,3,1,0,0,0,0,3,0,0,5,0,.095,0.143,0.208,Left,0.351,横浜DeNAベイスターズ
シリアコ,12,28,27,1,2,1,0,0,3,0,0,0,0,0,1,0,0,10,0,.074,0.111,0.107,Right,0.218,横浜DeNAベイスターズ
柴田　竜拓,88,248,215,25,50,8,0,1,61,11,1,1,11,2,17,0,3,50,2,.233,0.284,0.295,Left,0.579,横浜DeNAベイスターズ
下園　辰哉,8,11,10,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,.100,0.1,0.182,Left,0.282,横浜DeNAベイスターズ
白崎　浩之,34,55,54,5,10,3,0,0,13,4,0,0,0,0,1,0,0,19,0,.185,0.241,0.2,Right,0.441,横浜DeNAベイスターズ
白根　尚貴,12,13,13,2,3,0,0,1,6,2,0,0,0,0,0,0,0,2,0,.231,0.462,0.231,Right,0.693,横浜DeNAベイスターズ
進藤　拓也,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
須田　幸太,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
砂田　毅樹,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
関根　大気,29,20,19,4,3,0,0,0,3,1,0,0,0,0,1,0,0,5,0,.158,0.158,0.2,Left,0.358,横浜DeNAベイスターズ
平良　拳太郎,4,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.250,0.25,0.25,Right,0.5,横浜DeNAベイスターズ
