Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
森田　駿哉,9,3,4,0,0,0,0,0,0,0.429,162,37.666666666666664,35,4,14,2,1,25,1,0,19,15,3.58,Left,1.301,読売ジャイアンツ
山﨑　伊織,25,11,4,0,0,0,1,0,0,0.733,625,156.33333333333334,124,9,36,6,6,131,4,0,40,36,2.07,Right,1.023,読売ジャイアンツ
山田　龍聖,2,0,0,0,0,0,0,0,0,0.0,15,4.0,3,1,1,0,1,1,0,0,2,2,4.5,Left,1.0,読売ジャイアンツ
横川　凱,25,2,0,0,1,1,0,0,0,1.0,269,66.0,63,5,16,0,3,41,0,1,20,19,2.59,Left,1.197,読売ジャイアンツ
石井　大智,53,1,0,9,36,37,0,0,0,1.0,199,53.0,37,0,7,2,1,42,2,0,1,1,0.17,Right,0.83,阪神タイガース
石黒　佑弥,8,0,0,0,1,1,0,0,0,0.0,33,8.0,9,1,2,0,0,7,0,0,4,4,4.5,Right,1.375,阪神タイガース
伊藤　将司,14,4,3,0,0,0,1,1,0,0.571,348,88.0,78,8,12,3,0,49,1,0,31,30,3.07,Left,1.023,阪神タイガース
伊原　陵人,28,5,7,0,1,1,0,0,0,0.417,448,110.0,95,4,25,2,2,81,1,1,36,28,2.29,Left,1.091,阪神タイガース
茨木　秀俊,2,0,0,0,0,0,0,0,0,0.0,11,2.6666666666666665,1,0,1,0,0,1,0,0,0,0,0.0,Right,0.75,阪神タイガース
岩貞　祐太,29,3,1,0,4,7,0,0,0,0.75,123,29.666666666666668,30,1,7,0,0,22,1,0,7,7,2.12,Left,1.247,阪神タイガース
岩崎　優,53,1,3,31,8,9,0,0,0,0.25,211,51.333333333333336,49,1,13,2,0,40,0,0,15,12,2.1,Left,1.208,阪神タイガース
漆原　大晟,11,0,0,0,2,2,0,0,0,0.0,43,11.666666666666666,5,0,5,1,0,9,1,0,0,0,0.0,Right,0.857,阪神タイガース
大竹　耕太郎,16,9,4,0,0,0,1,1,0,0.692,388,98.0,87,5,7,1,8,48,1,0,31,31,2.85,Left,0.959,阪神タイガース
岡留　英貴,10,1,0,0,3,4,0,0,0,1.0,38,9.333333333333334,7,1,3,1,0,2,0,0,2,2,1.93,Right,1.071,阪神タイガース
及川　雅貴,66,6,3,1,46,52,0,0,0,0.667,237,62.0,34,2,17,3,2,66,1,1,8,6,0.87,Left,0.823,阪神タイガース
木下　里都,11,0,0,0,1,1,0,0,0,0.0,59,13.666666666666666,18,0,2,1,0,12,1,0,7,5,3.29,Right,1.463,阪神タイガース
桐敷　拓馬,43,2,1,1,13,15,0,0,0,0.667,166,38.0,45,0,7,2,2,35,0,0,13,12,2.84,Left,1.368,阪神タイガース
工藤　泰成,18,0,2,0,1,1,0,0,0,0.0,72,16.333333333333332,12,0,13,0,1,16,2,0,7,6,3.31,Right,1.531,阪神タイガース
ゲラ,6,0,1,0,1,1,0,0,0,0.0,29,4.666666666666667,10,0,5,0,0,4,0,0,7,7,13.5,Right,3.214,阪神タイガース
才木　浩人,24,12,6,0,0,0,3,2,2,0.667,636,157.0,123,6,44,3,1,122,1,0,29,27,1.55,Right,1.064,阪神タイガース
椎葉　剛,3,0,0,0,0,0,0,0,0,0.0,13,3.0,2,0,2,0,0,1,0,0,0,0,0.0,Right,1.333,阪神タイガース
島本　浩也,16,2,1,0,2,4,0,0,0,0.667,56,14.333333333333334,12,1,3,1,1,6,0,0,3,3,1.88,Left,1.047,阪神タイガース
髙橋　遥人,8,3,1,0,0,0,0,0,0,0.75,174,43.333333333333336,38,3,8,0,0,48,0,0,16,11,2.28,Left,1.062,阪神タイガース
デュプランティエ,15,6,3,0,0,0,2,2,0,0.667,349,90.66666666666667,53,1,20,1,6,113,2,0,19,14,1.39,Right,0.805,阪神タイガース
ドリス,20,2,2,0,5,7,0,0,0,0.5,74,18.666666666666668,14,1,5,0,0,16,0,0,4,4,1.93,Right,1.018,阪神タイガース
富田　蓮,9,1,0,0,0,0,0,0,0,1.0,95,23.333333333333332,26,0,3,0,0,10,2,0,8,8,3.09,Left,1.243,阪神タイガース
西　勇輝,1,0,1,0,0,0,0,0,0,0.0,23,4.666666666666667,7,0,2,0,0,2,0,0,3,3,5.79,Right,1.929,阪神タイガース
ネルソン,23,2,1,0,7,8,0,0,0,0.667,136,32.666666666666664,29,2,9,1,2,25,3,0,7,7,1.93,Right,1.163,阪神タイガース
ハートウィグ,16,2,0,0,5,7,0,0,0,1.0,53,12.333333333333334,9,1,7,0,1,8,1,0,5,5,3.65,Right,1.297,阪神タイガース
畠　世周,12,0,0,0,4,4,0,0,0,0.0,47,12.333333333333334,8,0,5,1,0,3,0,0,0,0,0.0,Right,1.054,阪神タイガース
早川　太貴,3,2,0,0,0,0,0,0,0,1.0,42,11.333333333333334,8,0,2,0,1,5,0,1,0,0,0.0,Right,0.882,阪神タイガース
ビーズリー,8,1,3,0,0,1,0,0,0,0.25,132,29.333333333333332,35,0,12,2,3,25,1,0,16,15,4.6,Right,1.602,阪神タイガース
村上　頌樹,26,14,4,0,0,0,3,3,2,0.778,679,175.33333333333334,131,9,25,4,7,144,3,1,41,41,2.1,Right,0.89,阪神タイガース
門別　啓人,12,2,3,0,0,0,0,0,0,0.4,198,44.666666666666664,55,5,15,1,3,28,0,0,22,22,4.43,Left,1.567,阪神タイガース
湯浅　京己,40,4,4,0,22,26,0,0,0,0.5,144,35.666666666666664,26,1,15,2,2,27,1,0,10,10,2.52,Right,1.15,阪神タイガース
アドゥワ　誠,4,0,3,0,0,0,0,0,0,0.0,88,19.0,26,2,5,0,1,11,0,0,14,11,5.21,Right,1.632,広島東洋カープ
遠藤　淳志,7,1,2,0,0,0,0,0,0,0.333,68,14.0,19,2,6,2,0,15,0,0,10,9,5.79,Right,1.786,広島東洋カープ
大瀬良　大地,23,7,9,0,0,0,0,0,0,0.438,571,134.66666666666666,131,11,38,5,2,88,4,0,57,52,3.48,Right,1.255,広島東洋カープ
大道　温貴,1,0,0,0,0,0,0,0,0,0.0,3,1.0,0,0,0,0,0,2,0,0,0,0,0.0,Right,0.0,広島東洋カープ
岡本　駿,41,1,1,0,1,2,0,0,0,0.5,169,40.666666666666664,44,1,6,1,1,37,1,1,13,13,2.88,Right,1.23,広島東洋カープ
菊地　ハルン,4,0,0,0,0,0,0,0,0,0.0,15,4.0,2,0,1,0,0,1,0,0,1,1,2.25,Right,0.75,広島東洋カープ
栗林　良吏,55,1,1,10,23,24,0,0,0,0.5,210,52.333333333333336,35,3,18,2,1,54,0,0,14,13,2.24,Right,1.013,広島東洋カープ
斉藤　優汰,2,0,1,0,0,0,0,0,0,0.0,26,5.666666666666667,7,1,2,0,0,7,2,0,5,5,7.94,Right,1.588,広島東洋カープ
佐藤　柳之介,6,1,2,0,0,0,0,0,0,0.333,108,25.0,22,1,13,0,0,17,1,0,11,10,3.6,Left,1.4,広島東洋カープ
島内　颯太郎,60,4,2,1,29,33,0,0,0,0.667,224,57.666666666666664,30,1,21,1,1,57,2,0,11,9,1.4,Right,0.884,広島東洋カープ
鈴木　健矢,24,2,0,0,0,2,0,0,0,1.0,137,33.333333333333336,27,1,8,1,3,19,0,1,8,7,1.89,Right,1.05,広島東洋カープ
髙　太一,8,3,2,0,0,0,1,0,0,0.6,179,45.333333333333336,34,3,13,0,1,32,0,0,13,13,2.58,Left,1.037,広島東洋カープ
高橋　昂也,24,2,1,0,1,3,0,0,0,0.667,141,35.0,31,2,9,1,2,26,1,0,13,10,2.57,Left,1.143,広島東洋カープ
滝田　一希,7,0,0,0,0,0,0,0,0,0.0,32,8.333333333333334,3,0,5,0,0,7,0,0,2,2,2.16,Left,0.96,広島東洋カープ
玉村　昇悟,17,6,8,0,0,0,0,0,0,0.429,368,88.33333333333333,92,3,13,1,3,71,0,0,40,38,3.87,Left,1.189,広島東洋カープ
辻　大雅,16,0,0,0,0,0,0,0,0,0.0,62,16.0,12,2,3,0,0,21,0,0,2,2,1.13,Left,0.938,広島東洋カープ
常廣　羽也斗,7,2,4,0,0,0,0,0,0,0.333,125,26.0,37,2,4,0,4,21,1,0,28,23,7.96,Right,1.577,広島東洋カープ
ドミンゲス,6,1,1,0,0,0,0,0,0,0.5,114,26.666666666666668,18,2,17,0,1,20,1,0,11,11,3.71,Right,1.312,広島東洋カープ
床田　寛樹,26,9,12,0,0,0,6,3,3,0.429,705,171.33333333333334,158,13,42,3,1,102,5,0,64,60,3.15,Left,1.167,広島東洋カープ
中﨑　翔太,51,3,2,0,14,17,0,0,0,0.6,172,42.0,36,2,9,2,4,29,1,0,12,11,2.36,Right,1.071,広島東洋カープ
ハーン,55,1,2,8,21,22,0,0,0,0.333,222,51.0,54,3,17,3,3,54,4,0,20,19,3.35,Left,1.392,広島東洋カープ
長谷部　銀次,5,0,0,0,0,0,0,0,0,0.0,30,5.333333333333333,9,0,4,0,1,7,0,0,9,9,15.19,Left,2.438,広島東洋カープ
塹江　敦哉,28,0,1,1,8,8,0,0,0,0.0,104,21.666666666666668,26,2,8,1,3,28,1,0,13,13,5.4,Left,1.569,広島東洋カープ
益田　武尚,4,0,0,0,0,0,0,0,0,0.0,23,5.0,6,1,3,0,1,5,0,0,5,5,9.0,Right,1.8,広島東洋カープ
松本　竜也,4,0,0,0,0,0,0,0,0,0.0,17,3.6666666666666665,4,1,1,0,0,4,0,0,4,2,4.91,Right,1.364,広島東洋カープ
森　翔平,23,7,8,0,0,0,1,1,0,0.467,554,132.0,129,14,32,1,4,101,2,0,54,52,3.55,Left,1.22,広島東洋カープ
森浦　大輔,60,2,3,12,25,27,0,0,0,0.4,224,55.333333333333336,44,3,15,5,4,60,5,0,10,10,1.63,Left,1.066,広島東洋カープ
森下　暢仁,22,6,14,0,0,0,3,0,1,0.3,622,152.33333333333334,140,6,37,3,5,92,1,0,53,42,2.48,Right,1.162,広島東洋カープ
東　克樹,24,14,8,0,0,0,2,0,1,0.636,648,160.33333333333334,142,15,26,0,5,123,0,0,50,39,2.19,Left,1.048,横浜DeNAベイスターズ
石田　裕太郎,21,3,5,0,1,1,1,1,0,0.375,361,90.66666666666667,73,10,21,3,0,94,1,0,42,36,3.57,Right,1.037,横浜DeNAベイスターズ
伊勢　大夢,55,0,5,13,32,32,0,0,0,0.0,214,53.0,46,3,13,2,1,58,0,0,17,17,2.89,Right,1.113,横浜DeNAベイスターズ
入江　大生,50,3,3,22,6,9,0,0,0,0.5,190,45.666666666666664,33,6,19,1,1,45,0,0,18,16,3.15,Right,1.139,横浜DeNAベイスターズ
岩田　将貴,3,0,0,0,0,0,0,0,0,0.0,7,1.0,2,0,1,0,1,0,0,0,2,2,18.0,Left,3.0,横浜DeNAベイスターズ
ウィック,40,4,1,5,21,25,0,0,0,0.8,161,42.666666666666664,25,0,11,0,3,49,1,0,4,4,0.84,Right,0.844,横浜DeNAベイスターズ
大貫　晋一,11,2,6,0,0,0,1,1,0,0.25,274,67.0,67,4,13,1,3,44,0,0,24,23,3.09,Right,1.194,横浜DeNAベイスターズ
ケイ,24,9,6,0,0,0,1,1,0,0.6,604,155.0,111,8,41,2,3,130,1,0,31,30,1.74,Left,0.981,横浜DeNAベイスターズ
小園　健太,1,1,0,0,0,0,0,0,0,1.0,21,5.0,3,1,4,0,0,4,0,0,3,3,5.4,Right,1.4,横浜DeNAベイスターズ
坂本　裕哉,35,4,1,0,4,8,0,0,0,0.8,157,37.0,35,2,10,2,1,33,2,0,14,13,3.16,Left,1.216,横浜DeNAベイスターズ
佐々木　千隼,20,2,1,0,4,6,0,0,0,0.667,94,21.666666666666668,20,1,11,1,1,20,0,0,10,10,4.15,Right,1.431,横浜DeNAベイスターズ
ジャクソン,25,10,7,0,0,0,0,0,0,0.588,636,150.66666666666666,134,9,55,4,9,109,7,0,46,39,2.33,Right,1.254,横浜DeNAベイスターズ
篠木　健太郎,3,0,1,0,1,1,0,0,0,0.0,27,5.333333333333333,6,1,4,0,1,3,0,0,6,6,10.13,Right,1.875,横浜DeNAベイスターズ
平良　拳太郎,12,4,3,0,1,1,1,1,1,0.571,228,55.0,54,5,11,0,1,46,0,0,19,18,2.95,Right,1.182,横浜DeNAベイスターズ
竹田　祐,6,4,1,0,0,0,0,0,0,0.8,141,37.333333333333336,23,3,10,1,1,27,0,0,7,7,1.69,Right,0.884,横浜DeNAベイスターズ
武田　陸玖,1,1,0,0,0,1,0,0,0,1.0,4,1.0,2,0,0,0,0,0,0,0,1,1,9.0,Left,2.0,横浜DeNAベイスターズ
中川　虎大,30,0,1,1,3,3,0,0,0,0.0,106,25.666666666666668,24,3,7,2,0,25,1,0,9,9,3.16,Right,1.208,横浜DeNAベイスターズ
バウアー,21,4,10,0,0,0,2,1,0,0.286,570,133.66666666666666,135,15,48,5,4,119,2,0,67,67,4.51,Right,1.369,横浜DeNAベイスターズ
橋本　達弥,1,0,0,0,0,0,0,0,0,0.0,7,1.0,3,0,1,1,0,0,0,0,2,2,18.0,Right,4.0,横浜DeNAベイスターズ
浜地　真澄,3,0,0,0,0,0,0,0,0,0.0,12,3.0,2,2,1,0,0,5,0,0,2,2,6.0,Right,1.0,横浜DeNAベイスターズ
颯,27,0,1,0,2,2,0,0,0,0.0,105,23.333333333333332,26,1,8,2,2,16,0,0,6,5,1.93,Right,1.457,横浜DeNAベイスターズ
藤浪　晋太郎,6,1,0,0,0,0,0,0,0,1.0,95,22.0,20,1,9,0,2,19,3,0,10,10,4.09,Right,1.318,横浜DeNAベイスターズ
堀岡　隼人,13,0,0,0,0,0,0,0,0,0.0,62,13.0,17,1,8,1,0,19,0,0,6,5,3.46,Right,1.923,横浜DeNAベイスターズ
マルセリーノ,2,0,0,0,0,0,0,0,0,0.0,9,1.3333333333333333,1,0,3,0,1,3,0,0,2,2,13.5,Right,3.0,横浜DeNAベイスターズ
松本　凌人,4,0,0,0,0,0,0,0,0,0.0,19,3.6666666666666665,5,0,4,0,0,1,1,1,3,3,7.36,Right,2.455,横浜DeNAベイスターズ
三嶋　一輝,6,0,0,0,0,0,0,0,0,0.0,39,6.666666666666667,13,1,6,2,0,4,1,0,10,8,10.8,Right,2.85,横浜DeNAベイスターズ
宮城　滝太,50,4,1,0,14,18,0,0,0,0.8,214,51.666666666666664,40,1,24,2,0,44,2,0,15,12,2.09,Right,1.239,横浜DeNAベイスターズ
森　唯斗,2,1,0,0,0,0,0,0,0,1.0,21,6.0,5,1,0,0,0,4,0,0,2,2,3.0,Right,0.833,横浜DeNAベイスターズ
森原　康平,30,0,2,0,11,11,0,0,0,0.0,109,28.0,20,1,3,1,1,25,0,0,9,8,2.57,Right,0.821,横浜DeNAベイスターズ
山﨑　康晃,17,0,3,1,1,1,0,0,0,0.0,65,15.0,14,4,7,2,0,12,0,0,7,7,4.2,Right,1.4,横浜DeNAベイスターズ
吉野　光樹,2,0,0,0,0,0,0,0,0,0.0,35,7.666666666666667,8,2,5,0,0,8,0,0,5,4,4.7,Right,1.696,横浜DeNAベイスターズ
若松　尚輝,7,0,0,0,0,0,0,0,0,0.0,36,8.0,14,1,1,0,0,3,0,0,7,7,7.88,Right,1.875,横浜DeNAベイスターズ
アビラ,15,7,8,0,0,1,0,0,0,0.467,343,82.33333333333333,70,4,30,1,4,61,6,0,41,37,4.04,Right,1.215,東京ヤクルトスワローズ
青柳　晃洋,3,0,2,0,0,0,0,0,0,0.0,65,13.333333333333334,14,3,11,0,3,9,0,0,12,12,8.1,Right,1.875,東京ヤクルトスワローズ
石川　雅規,8,2,4,0,1,1,0,0,0,0.333,134,27.666666666666668,42,3,9,1,2,9,0,0,28,25,8.13,Left,1.843,東京ヤクルトスワローズ
石原　勇輝,2,0,0,0,0,0,0,0,0,0.0,23,4.0,8,0,3,0,0,3,0,0,6,5,11.25,Left,2.75,東京ヤクルトスワローズ
石山　泰稚,42,3,3,14,7,10,0,0,0,0.5,153,40.666666666666664,23,3,8,1,1,38,0,0,11,10,2.21,Right,0.762,東京ヤクルトスワローズ
大西　広樹,50,3,3,4,21,24,0,0,0,0.5,193,46.0,41,0,14,2,2,35,4,0,8,6,1.17,Right,1.196,東京ヤクルトスワローズ
小川　泰弘,13,4,5,0,0,0,1,1,1,0.444,336,78.33333333333333,89,7,15,1,1,48,1,0,38,32,3.68,Right,1.328,東京ヤクルトスワローズ
奥川　恭伸,18,4,8,0,0,0,0,0,0,0.333,457,100.0,127,11,33,2,4,77,3,0,53,48,4.32,Right,1.6,東京ヤクルトスワローズ
金久保　優斗,12,0,1,0,1,1,0,0,0,0.0,66,14.0,23,4,4,0,0,11,1,0,12,12,7.71,Right,1.929,東京ヤクルトスワローズ
木澤　尚文,42,2,1,0,9,11,0,0,0,0.667,182,39.666666666666664,40,2,21,3,4,24,3,1,15,15,3.4,Right,1.538,東京ヤクルトスワローズ
北村　拓己,1,0,0,0,0,0,0,0,0,0.0,6,1.0,2,0,1,0,0,1,0,0,1,1,9.0,Right,3.0,東京ヤクルトスワローズ
小澤　怜史,25,0,5,0,3,3,0,0,0,0.0,124,26.333333333333332,27,5,18,2,1,30,0,0,17,16,5.47,Right,1.709,東京ヤクルトスワローズ
阪口　皓亮,18,0,0,0,0,0,0,0,0,0.0,108,24.333333333333332,27,2,13,1,3,12,1,0,11,10,3.7,Right,1.644,東京ヤクルトスワローズ
坂本　拓己,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,0,0,0,1,0,0,0,0,0.0,Left,1.0,東京ヤクルトスワローズ
清水　昇,35,0,2,1,5,5,0,0,0,0.0,173,38.0,51,2,10,2,1,37,1,0,22,20,4.74,Right,1.605,東京ヤクルトスワローズ
下川　隼佑,9,2,1,0,0,0,0,0,0,0.667,112,29.666666666666668,19,2,7,0,2,20,0,0,9,9,2.73,Right,0.876,東京ヤクルトスワローズ
荘司　宏太,45,2,1,0,28,30,0,0,0,0.667,160,42.666666666666664,19,1,17,0,2,53,0,0,5,5,1.05,Left,0.844,東京ヤクルトスワローズ
高梨　裕稔,17,3,6,0,0,0,0,0,0,0.333,402,95.66666666666667,95,7,25,1,4,77,4,1,40,33,3.1,Right,1.254,東京ヤクルトスワローズ
高橋　奎二,8,3,2,0,0,0,0,0,0,0.6,175,42.0,34,3,16,1,1,41,2,0,11,11,2.36,Left,1.19,東京ヤクルトスワローズ
田口　麗斗,36,1,1,0,11,12,0,0,0,0.5,122,29.333333333333332,21,0,10,1,2,25,1,0,11,9,2.76,Left,1.057,東京ヤクルトスワローズ
中村　優斗,4,1,2,0,0,0,0,0,0,0.333,81,16.333333333333332,25,2,6,1,3,13,0,0,11,10,5.51,Right,1.898,東京ヤクルトスワローズ
沼田　翔平,1,0,0,0,0,0,0,0,0,0.0,8,1.0,5,2,0,0,0,0,0,0,4,4,36.0,Right,5.0,東京ヤクルトスワローズ
バウマン,16,0,2,0,1,1,0,0,0,0.0,75,15.0,17,3,12,2,0,19,0,0,8,7,4.2,Right,1.933,東京ヤクルトスワローズ
長谷川　宙輝,4,0,0,0,0,0,0,0,0,0.0,24,4.666666666666667,6,0,2,0,1,2,0,0,2,2,3.86,Left,1.714,東京ヤクルトスワローズ
星　知弥,44,1,2,17,17,18,0,0,0,0.333,177,43.0,38,2,13,3,1,41,1,0,8,8,1.67,Right,1.186,東京ヤクルトスワローズ
松本　健吾,23,1,0,0,0,1,0,0,0,1.0,131,33.666666666666664,29,3,7,0,0,24,0,0,7,7,1.87,Right,1.069,東京ヤクルトスワローズ
丸山　翔大,8,0,0,0,0,0,0,0,0,0.0,45,9.666666666666666,11,2,6,0,0,11,1,0,9,9,8.38,Right,1.759,東京ヤクルトスワローズ
矢崎　拓也,45,2,0,0,12,14,0,0,0,1.0,162,42.0,26,1,14,1,0,34,1,0,9,9,1.93,Right,0.952,東京ヤクルトスワローズ
山野　太一,14,5,3,0,0,0,0,0,0,0.625,339,78.66666666666667,89,12,21,2,1,65,1,0,35,32,3.66,Left,1.398,東京ヤクルトスワローズ
山本　大貴,17,0,0,0,1,1,0,0,0,0.0,74,15.666666666666666,19,1,6,0,1,6,1,0,12,9,5.17,Left,1.596,東京ヤクルトスワローズ
吉村　貢司郎,22,8,6,0,0,0,0,0,0,0.571,546,130.0,132,14,27,1,2,85,1,0,51,44,3.05,Right,1.223,東京ヤクルトスワローズ
ランバート,21,3,11,0,0,0,0,0,0,0.214,508,116.33333333333333,123,11,52,1,3,104,5,0,57,55,4.26,Right,1.504,東京ヤクルトスワローズ
伊藤　茉央,12,1,0,0,0,1,0,0,0,1.0,46,11.333333333333334,9,0,5,0,0,5,0,0,2,1,0.79,Right,1.235,中日ドラゴンズ
岩嵜　翔,4,1,0,0,0,1,0,0,0,1.0,22,4.333333333333333,9,1,0,0,0,3,0,0,1,1,2.08,Right,2.077,中日ドラゴンズ
ウォルターズ,3,0,0,0,0,0,0,0,0,0.0,22,5.0,3,0,5,0,0,5,0,0,0,0,0.0,Right,1.6,中日ドラゴンズ
梅野　雄吾,26,2,1,0,2,4,0,0,0,0.667,114,26.666666666666668,20,2,14,1,2,25,2,0,12,12,4.05,Right,1.275,中日ドラゴンズ
大野　雄大,20,11,4,0,0,0,1,0,0,0.733,477,120.0,95,6,26,0,4,72,0,0,34,28,2.1,Left,1.008,中日ドラゴンズ
岡田　俊哉,4,0,1,0,0,0,0,0,0,0.0,34,7.666666666666667,10,1,1,0,0,9,0,0,7,7,8.22,Left,1.435,中日ドラゴンズ
勝野　昌慶,25,4,4,0,5,9,0,0,0,0.5,117,27.0,27,2,11,1,1,34,3,0,16,15,5.0,Right,1.407,中日ドラゴンズ
金丸　夢斗,15,2,6,0,0,0,0,0,0,0.25,395,96.66666666666667,86,9,19,1,3,78,0,0,36,28,2.61,Left,1.086,中日ドラゴンズ
草加　勝,1,0,1,0,0,0,0,0,0,0.0,21,3.3333333333333335,8,0,1,0,1,5,0,0,5,5,13.5,Right,2.7,中日ドラゴンズ
近藤　廉,16,0,0,0,1,1,0,0,0,0.0,71,16.333333333333332,9,1,13,0,0,17,1,0,6,4,2.2,Left,1.347,中日ドラゴンズ
齋藤　綱記,42,4,0,0,19,23,0,0,0,1.0,136,33.0,22,1,16,2,4,29,0,0,6,6,1.64,Left,1.152,中日ドラゴンズ
清水　達也,55,4,1,4,30,34,0,0,0,0.8,222,52.333333333333336,49,0,21,5,1,47,2,0,15,13,2.24,Right,1.338,中日ドラゴンズ
祖父江　大輔,19,0,0,0,1,1,0,0,0,0.0,81,17.666666666666668,29,1,6,0,1,4,0,0,9,9,4.58,Right,1.981,中日ドラゴンズ
髙橋　宏斗,26,8,10,0,0,1,3,2,1,0.444,690,171.66666666666666,145,11,50,2,5,138,9,0,57,54,2.83,Right,1.136,中日ドラゴンズ
仲地　礼亜,1,0,0,0,0,0,0,0,0,0.0,15,2.6666666666666665,3,0,4,0,1,1,1,0,1,1,3.38,Right,2.625,中日ドラゴンズ
根尾　昂,4,0,0,0,0,0,0,0,0,0.0,27,5.666666666666667,9,2,2,0,0,5,0,0,5,5,7.94,Right,1.941,中日ドラゴンズ
橋本　侑樹,42,2,3,0,12,14,0,0,0,0.4,167,40.0,38,3,12,2,1,40,2,0,16,15,3.38,Left,1.25,中日ドラゴンズ
福　敬登,17,0,1,0,4,4,0,0,0,0.0,72,16.666666666666668,12,0,10,1,0,11,0,0,2,1,0.54,Left,1.32,中日ドラゴンズ
福田　幸之介,1,0,0,0,0,0,0,0,0,0.0,3,1.0,0,0,0,0,0,1,0,0,0,0,0.0,Left,0.0,中日ドラゴンズ
藤嶋　健人,60,1,4,1,23,24,0,0,0,0.2,221,52.666666666666664,48,3,16,3,0,34,1,0,21,19,3.25,Right,1.215,中日ドラゴンズ
マラー,18,4,9,0,0,0,0,0,0,0.308,436,101.66666666666667,102,7,28,1,3,86,5,0,44,40,3.54,Left,1.279,中日ドラゴンズ
