Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
ハッチ,5,0,3,0,0,0,0,0,0,0.0,105,22.0,28,5,10,0,2,18,1,0,18,18,7.36,Right,1.727,広島東洋カープ
長谷部　銀次,5,0,0,0,1,1,0,0,0,0.0,25,7.0,1,0,5,0,0,4,0,0,0,0,0.0,Left,0.857,広島東洋カープ
塹江　敦哉,53,2,0,0,16,18,0,0,0,1.0,174,40.0,39,0,16,0,4,38,1,0,13,7,1.58,Left,1.375,広島東洋カープ
益田　武尚,10,0,0,0,3,3,0,0,0,0.0,45,8.333333333333334,12,2,6,0,2,9,0,0,6,6,6.48,Right,2.16,広島東洋カープ
松本　竜也,12,0,1,0,0,0,0,0,0,0.0,50,12.666666666666666,9,1,5,2,0,10,0,0,4,4,2.84,Right,1.105,広島東洋カープ
森　翔平,5,1,3,0,0,0,1,0,0,0.25,109,26.666666666666668,25,1,4,1,1,17,0,0,10,8,2.7,Left,1.088,広島東洋カープ
森浦　大輔,53,2,0,0,17,19,0,0,0,1.0,203,46.666666666666664,40,1,27,6,1,43,0,0,13,13,2.51,Left,1.436,広島東洋カープ
森下　暢仁,23,10,10,0,0,0,2,1,1,0.5,612,151.66666666666666,137,6,29,3,7,98,2,0,46,43,2.55,Right,1.095,広島東洋カープ
矢崎　拓也,26,1,1,0,10,11,0,0,0,0.5,108,25.0,22,2,13,0,1,17,0,0,10,10,3.6,Right,1.4,広島東洋カープ
東　克樹,26,13,4,0,0,0,2,2,1,0.765,731,183.0,166,11,27,2,6,140,0,0,45,44,2.16,Left,1.055,横浜DeNAベイスターズ
石川　達也,15,0,0,0,2,2,0,0,0,0.0,58,14.0,15,1,3,0,1,8,0,0,3,3,1.93,Left,1.286,横浜DeNAベイスターズ
石田　健大,6,2,3,0,0,0,0,0,0,0.4,126,32.0,28,5,6,0,0,24,0,0,13,12,3.38,Left,1.062,横浜DeNAベイスターズ
石田　裕太郎,12,4,3,0,0,0,1,1,1,0.571,260,59.0,76,4,12,1,0,39,1,0,27,26,3.97,Right,1.492,横浜DeNAベイスターズ
伊勢　大夢,37,2,3,0,18,20,0,0,0,0.4,129,32.333333333333336,28,5,5,0,2,28,1,0,13,13,3.62,Right,1.021,横浜DeNAベイスターズ
ウィック,43,5,1,1,11,16,0,0,0,0.833,193,45.0,36,3,20,1,1,50,3,0,16,13,2.6,Right,1.244,横浜DeNAベイスターズ
ウェンデルケン,28,1,1,0,16,17,0,0,0,0.5,109,26.333333333333332,20,1,9,0,2,25,0,0,5,5,1.71,Right,1.101,横浜DeNAベイスターズ
大貫　晋一,15,6,7,0,0,0,0,0,0,0.462,370,88.33333333333333,78,6,24,0,4,58,0,1,35,28,2.85,Right,1.155,横浜DeNAベイスターズ
上茶谷　大河,18,2,2,0,1,3,0,0,0,0.5,110,22.666666666666668,32,3,11,2,1,16,0,0,14,11,4.37,Right,1.897,横浜DeNAベイスターズ
京山　将弥,23,2,1,0,5,7,0,0,0,0.667,103,22.333333333333332,18,0,18,4,0,20,3,0,7,5,2.01,Right,1.612,横浜DeNAベイスターズ
ケイ,24,6,9,0,0,0,1,0,0,0.4,590,136.66666666666666,130,6,53,5,7,119,4,1,61,52,3.42,Left,1.339,横浜DeNAベイスターズ
小園　健太,1,0,1,0,0,0,0,0,0,0.0,18,2.6666666666666665,7,0,3,0,0,3,0,0,5,5,16.88,Right,3.75,横浜DeNAベイスターズ
坂本　裕哉,48,1,1,0,13,14,0,0,0,0.5,190,45.0,43,3,12,2,1,39,3,0,16,11,2.2,Left,1.222,横浜DeNAベイスターズ
佐々木　千隼,28,0,1,1,6,6,0,0,0,0.0,158,37.0,30,3,17,2,2,28,0,0,9,8,1.95,Right,1.27,横浜DeNAベイスターズ
ジャクソン,25,8,7,0,0,0,0,0,0,0.533,587,143.0,109,8,51,3,6,121,9,0,53,46,2.9,Right,1.119,横浜DeNAベイスターズ
平良　拳太郎,4,2,0,0,0,0,1,1,1,1.0,108,29.666666666666668,24,1,2,0,0,22,0,0,4,4,1.21,Right,0.876,横浜DeNAベイスターズ
ディアス,7,0,0,0,4,4,0,0,0,0.0,19,4.666666666666667,2,0,3,0,0,1,3,0,0,0,0.0,Left,1.071,横浜DeNAベイスターズ
徳山　壮磨,29,1,1,0,8,9,0,0,0,0.5,125,29.333333333333332,27,1,15,0,0,12,2,0,10,8,2.45,Right,1.432,横浜DeNAベイスターズ
中川　虎大,31,1,3,0,10,11,0,0,0,0.25,134,31.0,29,2,10,2,1,30,2,0,11,11,3.19,Right,1.258,横浜DeNAベイスターズ
中川　颯,29,3,0,1,5,6,0,0,0,1.0,250,57.0,65,3,13,0,6,36,0,0,30,28,4.42,Right,1.368,横浜DeNAベイスターズ
濵口　遥大,11,2,4,0,0,0,1,0,0,0.333,229,52.666666666666664,47,3,29,0,1,45,0,0,26,19,3.25,Left,1.443,横浜DeNAベイスターズ
堀岡　隼人,6,0,0,0,1,1,0,0,0,0.0,24,6.0,5,0,1,1,0,6,0,0,0,0,0.0,Right,1.0,横浜DeNAベイスターズ
松本　隆之介,1,0,0,0,0,0,0,0,0,0.0,22,5.0,6,0,3,0,0,4,0,0,2,2,3.6,Left,1.8,横浜DeNAベイスターズ
松本　凌人,10,0,0,0,1,1,0,0,0,0.0,50,10.666666666666666,10,0,6,1,2,3,0,0,7,7,5.91,Right,1.5,横浜DeNAベイスターズ
三嶋　一輝,7,1,1,0,0,1,0,0,0,0.5,33,7.0,6,1,6,0,0,7,0,0,4,4,5.14,Right,1.714,横浜DeNAベイスターズ
宮城　滝太,1,0,0,0,0,0,0,0,0,0.0,12,2.0,3,0,3,0,0,4,0,0,3,3,13.5,Right,3.0,横浜DeNAベイスターズ
森　唯斗,14,1,3,0,1,2,0,0,0,0.25,157,32.333333333333336,50,4,8,2,3,25,0,0,33,27,7.52,Right,1.794,横浜DeNAベイスターズ
森原　康平,58,2,6,29,11,13,0,0,0,0.25,247,59.666666666666664,54,3,12,4,1,59,0,0,18,16,2.41,Right,1.106,横浜DeNAベイスターズ
山﨑　康晃,38,3,5,4,11,14,0,0,0,0.375,163,37.666666666666664,35,4,11,0,3,29,1,1,18,14,3.35,Right,1.221,横浜DeNAベイスターズ
吉野　光樹,7,3,2,0,0,0,0,0,0,0.6,137,31.333333333333332,34,5,11,0,1,29,1,0,15,15,4.31,Right,1.436,横浜DeNAベイスターズ
石川　雅規,9,1,4,0,0,0,1,1,1,0.2,161,37.333333333333336,45,4,6,0,1,10,1,0,20,17,4.1,Left,1.366,東京ヤクルトスワローズ
石原　勇輝,1,0,0,0,0,0,0,0,0,0.0,5,1.0,1,0,0,0,0,0,0,0,1,1,9.0,Left,1.0,東京ヤクルトスワローズ
石山　泰稚,37,1,0,5,8,9,0,0,0,1.0,189,41.333333333333336,53,2,14,5,1,39,3,0,20,20,4.35,Right,1.621,東京ヤクルトスワローズ
エスパーダ,24,0,2,0,5,5,0,0,0,0.0,118,27.0,27,3,14,1,0,16,1,0,15,15,5.0,Right,1.519,東京ヤクルトスワローズ
大西　広樹,60,9,1,1,23,32,0,0,0,0.9,235,60.333333333333336,53,3,12,3,2,31,2,0,12,9,1.34,Right,1.077,東京ヤクルトスワローズ
小川　泰弘,12,2,5,0,0,0,0,0,0,0.286,264,62.0,75,6,8,2,0,40,0,0,35,32,4.65,Right,1.339,東京ヤクルトスワローズ
奥川　恭伸,7,3,2,0,0,0,0,0,0,0.6,136,32.666666666666664,29,4,9,0,3,12,1,0,12,10,2.76,Right,1.163,東京ヤクルトスワローズ
尾仲　祐哉,1,0,0,0,0,0,0,0,0,0.0,10,2.0,3,1,2,0,0,0,0,0,4,4,18.0,Right,2.5,東京ヤクルトスワローズ
金久保　優斗,5,0,1,0,0,0,0,0,0,0.0,33,7.666666666666667,5,1,4,0,1,8,0,0,3,3,3.52,Right,1.174,東京ヤクルトスワローズ
嘉弥真　新也,9,0,0,0,1,1,0,0,0,0.0,24,4.333333333333333,12,0,0,0,0,4,0,0,7,7,14.54,Left,2.769,東京ヤクルトスワローズ
木澤　尚文,55,3,3,5,16,19,0,0,0,0.5,225,53.0,50,4,20,5,0,46,5,0,19,18,3.06,Right,1.321,東京ヤクルトスワローズ
小澤　怜史,40,6,6,11,2,8,0,0,0,0.5,309,77.66666666666667,64,6,23,2,1,66,4,0,22,22,2.55,Right,1.12,東京ヤクルトスワローズ
今野　龍太,6,0,0,0,1,1,0,0,0,0.0,28,6.333333333333333,7,0,3,1,0,4,0,0,0,0,0.0,Right,1.579,東京ヤクルトスワローズ
サイスニード,24,2,8,0,0,0,1,1,1,0.2,536,120.0,148,16,31,1,5,89,3,0,69,67,5.03,Right,1.492,東京ヤクルトスワローズ
阪口　皓亮,2,0,1,0,0,0,0,0,0,0.0,43,8.333333333333334,11,0,8,0,0,6,2,0,10,10,10.8,Right,2.28,東京ヤクルトスワローズ
柴田　大地,1,0,0,0,0,0,0,0,0,0.0,8,2.0,1,0,2,0,0,2,0,0,1,1,4.5,Right,1.5,東京ヤクルトスワローズ
清水　昇,17,0,3,2,2,2,0,0,0,0.0,81,17.333333333333332,24,1,4,1,0,8,0,0,14,14,7.27,Right,1.615,東京ヤクルトスワローズ
高梨　裕稔,8,1,4,0,0,0,0,0,0,0.2,158,37.0,44,7,8,3,1,37,2,0,19,17,4.14,Right,1.405,東京ヤクルトスワローズ
高橋　奎二,21,8,9,0,1,1,0,0,0,0.471,504,115.66666666666667,116,12,38,1,8,106,1,0,55,46,3.58,Left,1.331,東京ヤクルトスワローズ
田口　麗斗,41,1,4,7,13,14,0,0,0,0.2,139,33.666666666666664,34,2,9,0,1,22,2,0,14,11,2.94,Left,1.277,東京ヤクルトスワローズ
長谷川　宙輝,19,1,0,0,2,3,0,0,0,1.0,92,21.0,21,4,10,1,1,21,2,0,11,11,4.71,Left,1.476,東京ヤクルトスワローズ
原　樹理,7,0,0,0,0,0,0,0,0,0.0,39,10.0,6,1,3,1,0,2,0,0,2,2,1.8,Right,0.9,東京ヤクルトスワローズ
星　知弥,36,1,0,1,2,3,0,0,0,1.0,166,37.333333333333336,37,4,18,2,2,33,1,0,15,15,3.62,Right,1.473,東京ヤクルトスワローズ
松本　健吾,3,1,1,0,0,0,1,1,1,0.5,60,14.333333333333334,17,2,1,0,1,12,0,0,7,7,4.4,Right,1.256,東京ヤクルトスワローズ
丸山　翔大,27,1,0,0,5,6,0,0,0,1.0,125,31.333333333333332,23,0,9,0,1,23,2,0,4,2,0.57,Right,1.021,東京ヤクルトスワローズ
宮川　哲,4,0,0,0,0,0,0,0,0,0.0,21,4.0,9,0,1,0,0,4,0,0,3,3,6.75,Right,2.5,東京ヤクルトスワローズ
ヤフーレ,23,5,10,0,1,1,1,1,1,0.333,550,129.33333333333334,130,8,43,7,5,84,5,1,50,48,3.34,Right,1.338,東京ヤクルトスワローズ
山野　太一,14,3,4,0,0,0,0,0,0,0.429,217,50.333333333333336,59,8,12,3,2,32,0,0,38,34,6.08,Left,1.411,東京ヤクルトスワローズ
山本　大貴,44,3,0,1,12,15,0,0,0,1.0,126,31.666666666666668,18,0,15,3,0,31,2,0,6,5,1.42,Left,1.042,東京ヤクルトスワローズ
吉村　貢司郎,23,9,8,0,0,0,1,1,1,0.529,584,138.33333333333334,144,8,39,3,2,114,0,0,55,49,3.19,Right,1.323,東京ヤクルトスワローズ
ロドリゲス,32,1,1,1,8,9,0,0,0,0.5,183,45.0,40,1,12,3,1,44,2,1,13,9,1.8,Right,1.156,東京ヤクルトスワローズ
岩嵜　翔,21,0,0,0,1,1,0,0,0,0.0,94,20.0,24,0,11,0,0,18,0,0,14,13,5.85,Right,1.75,中日ドラゴンズ
梅津　晃大,14,2,8,0,0,0,0,0,0,0.2,327,77.33333333333333,76,3,31,0,2,72,3,0,35,35,4.07,Right,1.384,中日ドラゴンズ
梅野　雄吾,18,1,0,0,2,3,0,0,0,1.0,97,21.666666666666668,26,0,6,2,1,12,0,0,13,10,4.15,Right,1.477,中日ドラゴンズ
大野　雄大,9,2,6,0,0,0,0,0,0,0.25,192,44.333333333333336,50,5,12,0,2,27,1,0,27,24,4.87,Left,1.398,中日ドラゴンズ
小笠原　慎之介,24,5,11,0,0,0,0,0,0,0.313,602,144.33333333333334,151,9,22,2,4,82,2,0,59,50,3.12,Left,1.199,中日ドラゴンズ
勝野　昌慶,39,1,1,0,7,8,0,0,0,0.5,174,41.0,44,1,14,3,0,33,2,0,16,16,3.51,Right,1.415,中日ドラゴンズ
齋藤　綱記,56,4,3,0,19,23,0,0,0,0.571,200,47.333333333333336,45,1,18,4,1,44,2,0,11,11,2.09,Left,1.331,中日ドラゴンズ
清水　達也,60,3,1,1,36,39,0,0,0,0.75,229,58.0,41,1,18,2,1,52,5,0,12,9,1.4,Right,1.017,中日ドラゴンズ
祖父江　大輔,28,0,0,0,4,4,0,0,0,0.0,116,28.333333333333332,26,4,6,1,0,15,1,0,13,9,2.86,Right,1.129,中日ドラゴンズ
髙橋　宏斗,21,12,4,0,0,0,1,1,0,0.75,569,143.66666666666666,107,1,34,2,4,130,5,0,27,22,1.38,Right,0.981,中日ドラゴンズ
田島　慎二,2,0,0,0,1,1,0,0,0,0.0,6,0.3333333333333333,4,0,1,0,0,1,0,0,4,4,108.0,Right,15.0,中日ドラゴンズ
仲地　礼亜,1,0,0,0,0,0,0,0,0,0.0,3,1.0,0,0,0,0,0,2,0,0,0,0,0.0,Right,0.0,中日ドラゴンズ
根尾　昂,3,0,1,0,0,0,0,0,0,0.0,39,7.666666666666667,10,2,7,0,0,7,1,0,9,8,9.39,Right,2.217,中日ドラゴンズ
橋本　侑樹,47,3,1,0,5,8,0,0,0,0.75,225,52.0,46,0,22,0,2,54,0,0,19,10,1.73,Left,1.308,中日ドラゴンズ
土生　翔太,7,0,0,0,0,0,0,0,0,0.0,55,12.0,13,0,6,0,0,9,0,0,10,8,6.0,Right,1.583,中日ドラゴンズ
フェリス,17,0,1,0,0,0,0,0,0,0.0,74,17.333333333333332,15,2,8,0,0,10,3,0,10,10,5.19,Right,1.327,中日ドラゴンズ
福　敬登,13,0,0,0,0,0,0,0,0,0.0,46,11.666666666666666,4,0,8,0,0,7,0,0,2,2,1.54,Left,1.029,中日ドラゴンズ
福谷　浩司,8,3,1,0,1,1,0,0,0,0.75,121,29.0,30,3,7,0,0,16,1,0,12,12,3.72,Right,1.276,中日ドラゴンズ
藤嶋　健人,50,3,3,0,14,17,0,0,0,0.5,193,49.0,29,5,17,0,2,46,1,0,13,12,2.2,Right,0.939,中日ドラゴンズ
マルティネス,60,2,3,43,7,9,0,0,0,0.4,217,58.0,35,1,12,2,2,59,0,1,8,7,1.09,Right,0.81,中日ドラゴンズ
松木平　優太,8,2,4,0,0,0,0,0,0,0.333,206,48.666666666666664,46,5,16,1,4,40,1,1,20,20,3.7,Right,1.274,中日ドラゴンズ
松葉　貴大,17,5,6,0,0,0,2,0,0,0.455,381,93.33333333333333,85,8,24,0,2,50,2,0,33,32,3.09,Left,1.168,中日ドラゴンズ
松山　晋也,59,2,3,0,41,43,0,0,0,0.4,214,54.333333333333336,38,0,17,5,3,57,2,0,9,8,1.33,Right,1.012,中日ドラゴンズ
メヒア,15,3,8,0,0,0,0,0,0,0.273,323,75.66666666666667,73,7,24,1,4,51,1,0,42,41,4.88,Right,1.282,中日ドラゴンズ
柳　裕也,13,4,5,0,0,0,0,0,0,0.444,286,67.0,75,5,20,1,0,34,3,0,29,28,3.76,Right,1.418,中日ドラゴンズ
涌井　秀章,16,3,5,0,0,0,0,0,0,0.375,349,85.0,79,4,23,1,2,46,3,0,31,29,3.07,Right,1.2,中日ドラゴンズ
東妻　勇輔,6,0,1,0,0,0,0,0,0,0.0,37,7.333333333333333,13,2,2,0,1,7,1,0,9,9,11.05,Right,2.045,千葉ロッテマリーンズ
石川　歩,5,3,1,0,0,0,0,0,0,0.75,105,24.333333333333332,30,2,6,0,1,11,0,0,10,10,3.7,Right,1.479,千葉ロッテマリーンズ
岩下　大輝,21,2,0,0,3,5,0,0,0,1.0,85,21.666666666666668,13,2,9,0,0,13,2,0,7,7,2.91,Right,1.015,千葉ロッテマリーンズ
