Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
戸郷　翔征,26,9,8,0,0,0,1,0,0,0.529,639,151.66666666666666,130,19,58,2,6,138,3,0,75,72,4.27,Right,1.24,読売ジャイアンツ
戸田　懐生,3,0,0,0,0,0,0,0,0,0.0,12,3.0,3,0,1,0,0,0,0,0,0,0,0.0,Right,1.333,読売ジャイアンツ
戸根　千明,29,2,0,1,0,2,0,0,0,1.0,161,37.333333333333336,25,4,24,0,3,36,3,0,20,20,4.82,Left,1.312,読売ジャイアンツ
直江　大輔,4,0,1,1,0,0,0,0,0,0.0,51,11.0,15,1,4,0,2,4,0,0,6,6,4.91,Right,1.727,読売ジャイアンツ
中川　皓太,58,4,3,1,25,29,0,0,0,0.571,220,54.666666666666664,47,2,10,1,5,49,0,0,17,15,2.47,Left,1.043,読売ジャイアンツ
沼田　翔平,2,0,0,0,0,0,0,0,0,0.0,11,2.3333333333333335,3,1,1,1,0,3,0,0,2,2,7.71,Right,1.714,読売ジャイアンツ
野上　亮磨,9,0,1,1,4,4,0,0,0,0.0,63,16.333333333333332,8,1,6,1,0,15,0,0,3,3,1.65,Right,0.857,読売ジャイアンツ
畠　世周,52,4,3,1,11,13,0,0,0,0.571,390,96.66666666666667,83,13,25,1,4,97,2,1,37,33,3.07,Right,1.117,読売ジャイアンツ
ビエイラ,56,0,3,19,1,1,0,0,0,0.0,228,55.333333333333336,38,3,26,0,1,64,0,0,18,18,2.93,Right,1.157,読売ジャイアンツ
古川　侑利,1,0,0,0,0,0,0,0,0,0.0,11,2.0,3,1,3,1,1,0,0,0,4,4,18.0,Right,3.0,読売ジャイアンツ
平内　龍太,3,0,1,0,0,0,0,0,0,0.0,24,5.0,8,2,2,0,0,5,0,0,8,8,14.4,Right,2.0,読売ジャイアンツ
メルセデス,17,7,5,0,0,0,0,0,0,0.583,369,86.0,96,5,22,1,5,74,0,1,36,36,3.77,Left,1.372,読売ジャイアンツ
山口　俊,15,2,8,0,0,0,0,0,0,0.2,337,78.33333333333333,66,6,37,1,3,83,0,0,34,31,3.56,Right,1.315,読売ジャイアンツ
横川　凱,2,0,1,0,0,0,0,0,0,0.0,37,8.0,9,2,2,0,0,9,0,0,4,3,3.38,Left,1.375,読売ジャイアンツ
アルカンタラ,24,3,3,0,6,7,0,0,0,0.5,243,59.333333333333336,55,6,14,1,0,48,3,0,25,23,3.49,Right,1.163,阪神タイガース
青柳　晃洋,25,13,6,0,0,0,0,0,0,0.684,651,156.33333333333334,143,11,48,8,3,104,0,0,48,43,2.48,Right,1.222,阪神タイガース
秋山　拓巳,24,10,7,0,0,0,1,0,1,0.588,539,132.66666666666666,121,18,25,3,3,107,2,0,43,40,2.71,Right,1.101,阪神タイガース
石井　大智,18,0,1,0,0,0,0,0,0,0.0,75,17.333333333333332,17,3,6,1,0,16,1,0,12,12,6.23,Right,1.327,阪神タイガース
伊藤　将司,23,10,7,0,1,1,1,0,0,0.588,557,140.33333333333334,119,15,34,3,3,79,1,0,42,38,2.44,Left,1.09,阪神タイガース
岩崎　優,62,3,4,1,41,44,0,0,0,0.429,230,57.666666666666664,47,6,15,2,0,51,3,0,21,17,2.65,Left,1.075,阪神タイガース
岩貞　祐太,46,4,0,0,12,16,0,0,0,1.0,174,38.666666666666664,42,4,14,2,3,33,1,0,21,20,4.66,Left,1.448,阪神タイガース
岩田　稔,3,0,0,0,0,0,0,0,0,0.0,13,3.0,3,0,0,0,1,3,1,0,0,0,0.0,Left,1.0,阪神タイガース
エドワーズ,7,0,0,0,0,0,0,0,0,0.0,31,7.0,6,1,4,0,0,7,0,0,3,2,2.57,Right,1.429,阪神タイガース
小川　一平,19,1,0,0,2,3,0,0,0,1.0,83,21.333333333333332,15,2,7,0,0,19,0,0,7,7,2.95,Right,1.031,阪神タイガース
小野　泰己,12,0,0,0,0,0,0,0,0,0.0,71,14.666666666666666,17,1,8,0,1,14,0,0,13,13,7.98,Right,1.705,阪神タイガース
及川　雅貴,39,2,3,0,10,12,0,0,0,0.4,169,39.0,31,4,24,4,2,38,4,0,18,16,3.69,Left,1.41,阪神タイガース
ガンケル,20,9,3,0,0,0,0,0,0,0.75,465,113.0,99,10,24,1,3,87,0,0,39,37,2.95,Right,1.088,阪神タイガース
加治屋　蓮,7,1,2,0,1,2,0,0,0,0.333,29,5.666666666666667,7,1,1,0,1,3,0,0,6,5,7.94,Right,1.412,阪神タイガース
桑原　謙太朗,7,0,0,0,0,0,0,0,0,0.0,33,7.0,8,2,4,0,1,7,1,0,7,7,9.0,Right,1.714,阪神タイガース
小林　慶祐,22,0,1,0,4,4,0,0,0,0.0,86,20.0,17,1,11,1,0,16,0,0,8,5,2.25,Right,1.4,阪神タイガース
齋藤　友貴哉,19,1,1,0,1,2,0,0,0,0.5,103,23.333333333333332,23,1,12,0,0,26,3,0,14,12,4.63,Right,1.5,阪神タイガース
スアレス,62,1,1,42,0,1,0,0,0,0.5,229,62.333333333333336,40,0,8,2,0,58,1,0,9,8,1.16,Right,0.77,阪神タイガース
髙橋　遥人,7,4,2,0,0,0,2,2,1,0.667,181,49.0,30,1,5,0,0,55,0,0,10,9,1.65,Left,0.714,阪神タイガース
チェン・ウェイン,2,1,0,0,0,0,0,0,0,1.0,39,9.333333333333334,10,0,3,0,0,7,0,0,5,4,3.86,Left,1.393,阪神タイガース
西　純矢,2,1,1,0,0,0,0,0,0,0.5,34,8.0,4,0,7,0,0,2,0,0,3,3,3.38,Right,1.375,阪神タイガース
西　勇輝,24,6,9,0,0,0,2,0,1,0.4,610,143.66666666666666,143,12,40,6,4,95,2,0,68,60,3.76,Right,1.274,阪神タイガース
二保　旭,4,1,1,0,0,0,0,0,0,0.5,70,15.333333333333334,17,3,7,0,1,9,1,0,10,9,5.28,Right,1.565,阪神タイガース
馬場　皐輔,44,3,0,0,10,13,0,0,0,1.0,198,47.333333333333336,43,5,17,1,0,39,0,0,23,20,3.8,Right,1.268,阪神タイガース
浜地　真澄,4,0,0,0,0,0,0,0,0,0.0,26,6.0,8,0,2,1,0,6,2,0,3,3,4.5,Right,1.667,阪神タイガース
藤浪　晋太郎,21,3,3,0,4,5,0,0,0,0.5,238,48.333333333333336,47,4,40,0,4,52,8,1,29,28,5.21,Right,1.8,阪神タイガース
村上　頌樹,2,0,1,0,0,0,0,0,0,0.0,30,5.333333333333333,9,3,5,0,0,0,1,0,10,10,16.88,Right,2.625,阪神タイガース
守屋　功輝,2,0,0,0,0,0,0,0,0,0.0,16,3.0,5,1,1,0,1,3,0,0,4,4,12.0,Right,2.0,阪神タイガース
湯浅　京己,3,0,0,0,0,0,0,0,0,0.0,21,3.0,10,0,2,0,0,2,2,0,7,6,18.0,Right,4.0,阪神タイガース
遠藤　淳志,2,0,0,0,0,0,0,0,0,0.0,36,6.666666666666667,9,2,6,0,1,11,0,0,6,5,6.75,Right,2.25,広島東洋カープ
大瀬良　大地,23,10,5,0,0,0,1,1,0,0.667,600,146.66666666666666,136,12,31,2,5,102,1,0,57,50,3.07,Right,1.139,広島東洋カープ
大道　温貴,24,4,4,0,3,5,0,0,0,0.5,230,53.0,50,4,25,0,2,35,1,0,30,28,4.75,Right,1.415,広島東洋カープ
菊池　保則,33,2,1,0,3,5,0,0,0,0.667,140,31.666666666666668,31,3,13,2,3,25,0,0,7,6,1.71,Right,1.389,広島東洋カープ
九里　亜蓮,25,13,9,0,0,0,2,0,1,0.591,647,149.0,150,18,51,1,8,102,4,1,73,63,3.81,Right,1.349,広島東洋カープ
栗林　良吏,53,0,1,37,0,0,0,0,0,0.0,201,52.333333333333336,23,1,28,2,1,81,1,1,5,5,0.86,Right,0.975,広島東洋カープ
ケムナ　誠,40,2,2,0,12,14,0,0,0,0.5,175,39.333333333333336,45,4,15,1,2,28,2,0,20,20,4.58,Right,1.525,広島東洋カープ
コルニエル,50,1,2,0,10,11,0,0,0,0.333,269,61.333333333333336,56,8,28,0,3,79,1,0,31,26,3.82,Right,1.37,広島東洋カープ
小林　樹斗,1,0,0,0,0,0,0,0,0,0.0,20,3.6666666666666665,6,0,2,0,0,6,1,0,6,4,9.82,Right,2.182,広島東洋カープ
島内　颯太郎,51,0,2,0,15,15,0,0,0,0.0,205,49.0,44,4,14,0,0,51,2,0,20,17,3.12,Right,1.184,広島東洋カープ
高橋　昂也,15,5,7,0,0,0,0,0,0,0.417,326,73.33333333333333,85,9,24,0,2,54,1,0,44,43,5.28,Left,1.486,広島東洋カープ
高橋　樹也,27,0,0,0,0,0,0,0,0,0.0,108,26.333333333333332,20,3,10,0,1,16,1,0,10,4,1.37,Left,1.139,広島東洋カープ
玉村　昇悟,17,4,7,0,0,0,0,0,0,0.364,432,101.0,95,13,40,2,1,67,0,0,47,43,3.83,Left,1.337,広島東洋カープ
床田　寛樹,16,5,4,0,1,1,1,1,0,0.556,374,87.33333333333333,91,5,24,0,2,80,1,0,32,31,3.19,Left,1.317,広島東洋カープ
中﨑　翔太,4,0,0,0,0,0,0,0,0,0.0,24,4.0,9,0,2,0,0,1,0,0,8,6,13.5,Right,2.75,広島東洋カープ
中田　廉,23,0,0,0,6,6,0,0,0,0.0,89,19.0,20,3,12,0,1,16,2,0,14,10,4.74,Right,1.684,広島東洋カープ
中村　祐太,3,0,3,0,0,0,0,0,0,0.0,65,13.0,21,3,5,0,0,6,0,0,17,16,11.08,Right,2.0,広島東洋カープ
ネバラスカス,1,0,1,0,0,0,0,0,0,0.0,15,2.6666666666666665,3,0,5,0,0,2,1,0,3,3,10.13,Right,3.0,広島東洋カープ
野村　祐輔,8,0,4,0,0,0,0,0,0,0.0,171,35.666666666666664,48,6,17,2,2,29,2,0,25,25,6.31,Right,1.822,広島東洋カープ
バード,33,0,0,0,11,11,0,0,0,0.0,98,21.666666666666668,21,0,13,0,2,21,0,1,11,11,4.57,Left,1.569,広島東洋カープ
フランスア,8,1,2,0,1,2,0,0,0,0.333,31,5.666666666666667,9,1,5,1,0,5,0,0,6,6,9.53,Left,2.471,広島東洋カープ
藤井　黎來,5,0,0,0,0,0,0,0,0,0.0,32,5.666666666666667,11,1,3,0,1,7,0,0,8,8,12.71,Right,2.471,広島東洋カープ
塹江　敦哉,51,5,4,0,17,22,0,0,0,0.556,202,42.333333333333336,48,4,25,2,1,29,3,0,25,20,4.25,Left,1.724,広島東洋カープ
森浦　大輔,54,3,3,0,17,20,0,0,0,0.5,206,48.333333333333336,39,3,21,1,4,41,3,0,18,17,3.17,Left,1.241,広島東洋カープ
森下　暢仁,24,8,7,0,0,0,1,1,0,0.533,672,163.33333333333334,144,16,52,3,3,132,6,0,55,54,2.98,Right,1.2,広島東洋カープ
矢崎　拓也,4,0,0,0,0,0,0,0,0,0.0,34,7.0,7,1,7,0,0,6,0,0,9,9,11.57,Right,2.0,広島東洋カープ
薮田　和樹,1,0,0,0,0,0,0,0,0,0.0,20,4.666666666666667,3,0,5,0,0,2,1,0,2,2,3.86,Right,1.714,広島東洋カープ
東　克樹,3,1,2,0,0,0,0,0,0,0.333,75,19.666666666666668,10,1,4,0,0,20,0,0,5,5,2.29,Left,0.712,横浜DeNAベイスターズ
有吉　優樹,1,0,1,0,0,0,0,0,0,0.0,27,6.666666666666667,8,1,0,0,0,3,0,0,2,2,2.7,Right,1.2,横浜DeNAベイスターズ
池谷　蒼大,6,0,0,0,0,0,0,0,0,0.0,25,6.666666666666667,2,0,2,0,1,2,0,0,0,0,0.0,Left,0.6,横浜DeNAベイスターズ
石田　健大,33,1,2,0,2,3,0,0,0,0.333,168,37.666666666666664,44,4,18,1,2,39,1,0,24,24,5.73,Left,1.646,横浜DeNAベイスターズ
伊勢　大夢,39,0,1,0,6,6,0,0,0,0.0,144,35.333333333333336,30,0,15,2,1,38,2,0,11,11,2.8,Right,1.274,横浜DeNAベイスターズ
今永　昇太,19,5,5,0,0,0,1,0,1,0.5,476,120.0,97,16,26,3,4,110,0,0,43,41,3.08,Left,1.025,横浜DeNAベイスターズ
入江　大生,4,0,4,0,0,0,0,0,0,0.0,80,18.333333333333332,22,4,5,0,1,14,1,1,18,16,7.85,Right,1.473,横浜DeNAベイスターズ
エスコバー,61,4,4,1,32,36,0,0,0,0.5,229,58.666666666666664,39,7,11,0,4,50,0,0,23,22,3.38,Left,0.852,横浜DeNAベイスターズ
大貫　晋一,22,6,7,0,0,0,0,0,0,0.462,499,112.0,137,9,30,2,3,106,3,0,57,54,4.34,Right,1.491,横浜DeNAベイスターズ
笠井　崇正,1,0,0,0,0,0,0,0,0,0.0,11,1.0,5,1,2,0,1,1,0,0,6,6,54.0,Right,7.0,横浜DeNAベイスターズ
風張　蓮,5,0,0,0,0,0,0,0,0,0.0,33,7.0,12,2,0,0,0,6,0,0,6,6,7.71,Right,1.714,横浜DeNAベイスターズ
上茶谷　大河,8,1,3,0,0,0,0,0,0,0.25,155,34.0,37,5,17,1,1,26,1,0,27,27,7.15,Right,1.588,横浜DeNAベイスターズ
京山　将弥,16,2,7,0,0,0,0,0,0,0.222,353,76.0,91,9,41,2,2,67,3,0,47,42,4.97,Right,1.737,横浜DeNAベイスターズ
国吉　佑樹,18,1,1,0,0,1,0,0,0,0.5,125,29.666666666666668,24,1,13,1,1,37,1,0,18,17,5.16,Right,1.247,横浜DeNAベイスターズ
阪口　皓亮,8,2,3,0,0,0,0,0,0,0.4,160,35.0,37,4,19,0,1,18,3,0,20,16,4.11,Right,1.6,横浜DeNAベイスターズ
坂本　裕哉,16,4,6,0,0,0,0,0,0,0.4,310,70.33333333333333,89,9,22,0,3,46,2,0,43,41,5.25,Left,1.578,横浜DeNAベイスターズ
櫻井　周斗,30,0,1,0,1,1,0,0,0,0.0,181,41.0,36,3,29,1,0,37,3,1,15,14,3.07,Left,1.585,横浜DeNAベイスターズ
シャッケルフォード,32,1,0,1,4,5,0,0,0,1.0,141,31.333333333333332,28,3,16,0,5,34,4,0,19,18,5.17,Right,1.404,横浜DeNAベイスターズ
進藤　拓也,2,0,0,0,0,0,0,0,0,0.0,6,1.0,0,0,1,0,2,1,0,0,0,0,0.0,Right,1.0,横浜DeNAベイスターズ
砂田　毅樹,58,2,2,0,18,20,0,0,0,0.5,166,41.666666666666664,26,1,13,2,2,27,2,0,15,15,3.24,Left,0.936,横浜DeNAベイスターズ
平良　拳太郎,2,0,0,0,0,0,0,0,0,0.0,39,10.0,6,0,3,0,0,6,0,0,1,1,0.9,Right,0.9,横浜DeNAベイスターズ
田中　健二朗,8,0,0,0,0,0,0,0,0,0.0,18,4.666666666666667,3,0,2,0,1,6,1,0,0,0,0.0,Left,1.071,横浜DeNAベイスターズ
中川　虎大,7,0,1,0,0,0,0,0,0,0.0,122,26.333333333333332,32,3,15,0,0,24,1,0,22,19,6.49,Right,1.785,横浜DeNAベイスターズ
濵口　遥大,17,5,7,0,0,0,1,1,0,0.417,387,91.33333333333333,73,8,52,1,3,84,5,0,42,40,3.94,Left,1.369,横浜DeNAベイスターズ
ピープルズ,18,3,4,0,0,1,0,0,0,0.429,191,47.0,41,5,14,0,2,41,0,0,23,22,4.21,Right,1.17,横浜DeNAベイスターズ
平田　真吾,38,2,0,1,3,5,0,0,0,1.0,185,41.666666666666664,41,6,21,1,2,34,1,0,21,19,4.1,Right,1.488,横浜DeNAベイスターズ
三上　朋也,40,2,1,0,3,5,0,0,0,0.667,148,35.0,36,5,9,1,1,25,0,0,15,15,3.86,Right,1.286,横浜DeNAベイスターズ
三嶋　一輝,59,3,5,23,1,4,0,0,0,0.375,246,57.333333333333336,66,8,12,1,0,57,3,0,31,26,4.08,Right,1.36,横浜DeNAベイスターズ
宮國　椋丞,3,1,1,0,0,0,0,0,0,0.5,68,16.0,18,3,5,0,0,14,0,0,11,11,6.19,Right,1.438,横浜DeNAベイスターズ
武藤　祐太,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0,Right,0.0,横浜DeNAベイスターズ
山﨑　康晃,60,3,2,1,27,30,0,0,0,0.6,229,55.0,58,2,14,1,3,39,0,0,21,20,3.27,Right,1.309,横浜DeNAベイスターズ
ロメロ,14,5,3,0,0,0,1,1,0,0.625,349,80.66666666666667,89,4,30,0,5,44,4,0,38,27,3.01,Right,1.475,横浜DeNAベイスターズ
石川　雅規,17,4,5,0,0,0,1,0,1,0.444,335,82.0,81,10,16,1,3,54,1,0,31,28,3.07,Left,1.183,東京ヤクルトスワローズ
石山　泰稚,58,0,5,10,9,9,0,0,0,0.0,226,55.0,54,6,10,0,0,64,1,1,23,22,3.6,Right,1.164,東京ヤクルトスワローズ
梅野　雄吾,29,0,0,0,8,8,0,0,0,0.0,106,25.333333333333332,22,4,9,0,2,29,1,0,7,7,2.49,Right,1.224,東京ヤクルトスワローズ
大下　佑馬,30,1,0,0,1,2,0,0,0,1.0,159,38.666666666666664,34,5,8,2,2,32,1,0,16,16,3.72,Right,1.086,東京ヤクルトスワローズ
大西　広樹,33,3,0,0,7,10,0,0,0,1.0,159,38.333333333333336,36,4,12,1,2,24,3,0,12,12,2.82,Right,1.252,東京ヤクルトスワローズ
小川　泰弘,23,9,6,0,0,0,2,1,2,0.6,529,128.33333333333334,132,15,30,3,1,97,2,0,64,59,4.14,Right,1.262,東京ヤクルトスワローズ
奥川　恭伸,18,9,4,0,0,0,0,0,0,0.692,413,105.0,99,11,10,0,2,91,3,1,38,38,3.26,Right,1.038,東京ヤクルトスワローズ
金久保　優斗,10,4,1,0,0,1,0,0,0,0.8,180,42.666666666666664,39,3,16,0,2,34,0,0,14,13,2.74,Right,1.289,東京ヤクルトスワローズ
近藤　弘樹,22,0,1,0,11,11,0,0,0,0.0,67,18.666666666666668,15,1,2,0,0,17,0,0,2,2,0.96,Right,0.911,東京ヤクルトスワローズ
今野　龍太,64,7,1,0,28,35,0,0,0,0.875,268,62.0,55,1,25,0,3,63,2,0,19,19,2.76,Right,1.29,東京ヤクルトスワローズ
サイスニード,13,6,2,0,0,0,0,0,0,0.75,279,68.66666666666667,60,9,23,0,2,69,0,0,29,26,3.41,Right,1.209,東京ヤクルトスワローズ
坂本　光士郎,36,1,2,0,7,8,0,0,0,0.333,148,33.333333333333336,29,4,17,1,3,25,2,0,17,15,4.05,Left,1.38,東京ヤクルトスワローズ
清水　昇,72,3,6,1,50,53,0,0,0,0.333,272,67.66666666666667,55,12,18,5,2,74,2,1,23,18,2.39,Right,1.079,東京ヤクルトスワローズ
スアレス,24,5,3,1,3,4,0,0,0,0.625,339,77.0,82,9,32,0,5,70,1,0,32,31,3.62,Right,1.481,東京ヤクルトスワローズ
杉山　晃基,4,0,0,0,0,0,0,0,0,0.0,30,6.333333333333333,9,2,2,0,1,4,0,0,7,7,9.95,Right,1.737,東京ヤクルトスワローズ
高梨　裕稔,12,4,1,0,0,0,0,0,0,0.8,264,62.0,62,11,15,1,3,56,1,0,28,25,3.63,Right,1.242,東京ヤクルトスワローズ
高橋　奎二,14,4,1,0,0,1,0,0,0,0.8,320,78.33333333333333,59,9,25,3,6,80,4,1,25,25,2.87,Left,1.072,東京ヤクルトスワローズ
田口　麗斗,33,5,9,0,4,5,0,0,0,0.357,449,100.66666666666667,126,10,28,3,2,81,1,0,59,45,4.02,Left,1.53,東京ヤクルトスワローズ
寺島　成輝,1,0,0,0,0,0,0,0,0,0.0,10,2.0,5,0,0,0,0,0,0,0,1,1,4.5,Left,2.5,東京ヤクルトスワローズ
バンデンハーク,2,0,1,0,0,0,0,0,0,0.0,28,4.666666666666667,11,2,2,0,1,4,0,0,8,8,15.43,Right,2.786,東京ヤクルトスワローズ
長谷川　宙輝,4,1,0,0,0,1,0,0,0,1.0,18,3.3333333333333335,4,2,3,0,0,3,0,0,5,4,10.8,Left,2.1,東京ヤクルトスワローズ
原　樹理,9,3,1,0,0,0,0,0,0,0.75,198,47.0,45,0,12,2,4,25,1,0,14,12,2.3,Right,1.213,東京ヤクルトスワローズ
星　知弥,25,0,0,1,7,7,0,0,0,0.0,108,24.333333333333332,23,2,11,0,0,28,0,0,14,13,4.81,Right,1.397,東京ヤクルトスワローズ
マクガフ,66,3,2,31,14,17,0,0,0,0.6,259,64.33333333333333,43,7,23,2,3,76,3,0,19,18,2.52,Right,1.026,東京ヤクルトスワローズ
山野　太一,1,0,0,0,0,0,0,0,0,0.0,12,1.3333333333333333,5,0,2,0,1,3,0,0,7,7,47.25,Left,5.25,東京ヤクルトスワローズ
吉田　大喜,16,1,1,0,0,1,0,0,0,0.5,111,23.333333333333332,31,5,12,1,0,26,3,0,17,16,6.17,Right,1.843,東京ヤクルトスワローズ
梅津　晃大,3,0,1,0,0,0,0,0,0,0.0,51,11.333333333333334,6,0,10,0,2,7,1,0,3,2,1.59,Right,1.412,中日ドラゴンズ
大野　雄大,22,7,11,0,0,0,1,0,1,0.389,566,143.33333333333334,121,12,26,1,2,118,1,0,48,47,2.95,Left,1.026,中日ドラゴンズ
小笠原　慎之介,25,8,10,0,0,0,0,0,0,0.444,615,143.33333333333334,141,16,51,1,4,115,4,0,60,58,3.64,Left,1.34,中日ドラゴンズ
岡田　俊哉,19,0,1,0,0,0,0,0,0,0.0,74,16.666666666666668,23,1,6,0,0,10,0,0,9,9,4.86,Left,1.74,中日ドラゴンズ
岡野　祐一郎,2,0,2,0,0,0,0,0,0,0.0,40,8.0,13,0,2,1,1,3,0,0,10,8,9.0,Right,1.875,中日ドラゴンズ
笠原　祥太郎,4,0,2,0,0,0,0,0,0,0.0,94,20.0,20,4,17,1,0,13,1,0,14,14,6.3,Left,1.85,中日ドラゴンズ
勝野　昌慶,17,3,6,0,0,0,0,0,0,0.333,391,91.33333333333333,92,9,31,3,2,67,1,0,38,38,3.74,Right,1.347,中日ドラゴンズ
近藤　廉,2,0,0,0,0,0,0,0,0,0.0,10,2.0,1,0,3,0,0,2,1,0,1,1,4.5,Left,2.0,中日ドラゴンズ
佐藤　優,4,0,0,0,0,0,0,0,0,0.0,32,5.333333333333333,13,1,2,0,0,4,1,0,11,8,13.5,Right,2.812,中日ドラゴンズ
清水　達也,1,0,1,0,0,0,0,0,0,0.0,19,4.0,5,0,4,0,0,1,0,0,1,1,2.25,Right,2.25,中日ドラゴンズ
鈴木　博志,18,2,0,0,0,2,0,0,0,1.0,91,20.333333333333332,22,2,5,0,2,11,0,1,12,12,5.31,Right,1.328,中日ドラゴンズ
祖父江　大輔,55,1,2,5,19,20,0,0,0,0.333,208,48.666666666666664,59,1,9,0,1,30,0,0,18,14,2.59,Right,1.397,中日ドラゴンズ
田島　慎二,22,2,1,0,8,10,0,0,0,0.667,74,18.333333333333332,15,0,6,0,0,22,1,0,5,5,2.45,Right,1.145,中日ドラゴンズ
谷元　圭介,32,1,1,0,14,15,0,0,0,0.5,92,22.333333333333332,23,3,1,0,1,18,0,0,6,5,2.01,Right,1.075,中日ドラゴンズ
橋本　侑樹,28,0,0,0,1,1,0,0,0,0.0,112,26.666666666666668,26,0,8,1,1,28,0,0,11,11,3.71,Left,1.275,中日ドラゴンズ
福　敬登,57,2,2,0,20,22,0,0,0,0.5,185,45.333333333333336,37,4,15,2,3,38,1,0,16,16,3.18,Left,1.147,中日ドラゴンズ
福谷　浩司,18,5,10,0,0,0,1,0,1,0.333,432,103.33333333333333,112,10,17,1,1,73,3,0,55,52,4.53,Right,1.248,中日ドラゴンズ
藤嶋　健人,48,1,0,0,5,6,0,0,0,1.0,200,51.0,35,3,13,0,0,38,1,0,9,9,1.59,Right,0.941,中日ドラゴンズ
Ｒ．マルティネス,49,1,4,23,0,1,0,0,0,0.2,178,48.0,26,1,10,1,1,59,1,1,11,11,2.06,Right,0.75,中日ドラゴンズ
又吉　克樹,66,3,2,8,33,36,0,0,0,0.6,245,63.333333333333336,47,2,22,2,1,41,0,0,11,9,1.28,Right,1.089,中日ドラゴンズ
松葉　貴大,14,6,5,0,0,0,0,0,0,0.545,309,76.0,74,7,15,0,2,41,3,0,30,27,3.2,Left,1.171,中日ドラゴンズ
三ツ間　卓也,5,0,0,0,0,0,0,0,0,0.0,28,5.333333333333333,10,1,1,0,0,6,1,0,5,4,6.75,Right,2.062,中日ドラゴンズ
森　博人,10,0,0,0,0,0,0,0,0,0.0,58,12.0,11,0,9,0,3,15,2,0,4,4,3.0,Right,1.667,中日ドラゴンズ
柳　裕也,26,11,6,0,0,0,2,2,0,0.647,676,172.0,133,11,41,1,3,168,3,0,47,42,2.2,Right,1.012,中日ドラゴンズ
山井　大介,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0.0,Right,0.0,中日ドラゴンズ
山本　拓実,9,1,0,0,0,1,0,0,0,1.0,67,14.0,16,1,8,0,1,12,0,0,10,10,6.43,Right,1.714,中日ドラゴンズ
ロサリオ,9,0,0,0,0,0,0,0,0,0.0,40,9.0,8,1,6,0,2,3,1,0,4,3,3.0,Left,1.556,中日ドラゴンズ
ロドリゲス,12,1,4,0,0,0,0,0,0,0.2,275,61.666666666666664,56,8,38,2,5,61,6,0,29,25,3.65,Right,1.524,中日ドラゴンズ
東妻　勇輔,37,1,0,0,4,5,0,0,0,1.0,149,34.333333333333336,38,4,9,0,2,29,2,1,16,11,2.88,Right,1.369,千葉ロッテマリーンズ
石川　歩,12,6,3,0,0,0,2,0,1,0.667,310,80.0,73,10,9,0,0,42,0,0,30,30,3.38,Right,1.025,千葉ロッテマリーンズ
