Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
ビエイラ,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
平間　隼人,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
廣岡　大志,78,117,106,11,20,2,2,5,41,15,2,1,0,1,7,0,3,25,2,.189,0.387,0.256,Right,0.643,読売ジャイアンツ
古川　侑利,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
平内　龍太,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
増田　大輝,56,25,22,13,3,1,0,1,7,2,8,4,1,0,2,0,0,6,0,.136,0.318,0.208,Right,0.526,読売ジャイアンツ
松原　聖弥,135,477,431,69,118,20,4,12,182,37,15,7,3,3,38,0,2,100,4,.274,0.422,0.333,Left,0.755,読売ジャイアンツ
丸　佳浩,118,457,392,58,104,21,0,23,194,55,5,3,0,2,63,0,0,120,5,.265,0.495,0.365,Left,0.86,読売ジャイアンツ
メルセデス,17,28,25,1,2,0,0,0,2,0,0,0,3,0,0,0,0,14,0,.080,0.08,0.08,Switch,0.16,読売ジャイアンツ
八百板　卓丸,16,12,12,2,2,0,0,0,2,1,0,0,0,0,0,0,0,4,1,.167,0.167,0.167,Left,0.334,読売ジャイアンツ
山口　俊,15,23,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,3,.000,0.0,0.043,Right,0.043,読売ジャイアンツ
湯浅　大,33,13,13,6,5,1,0,0,6,0,1,1,0,0,0,0,0,1,0,.385,0.462,0.385,Right,0.847,読売ジャイアンツ
陽　岱鋼,7,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.143,0.143,0.143,Right,0.286,読売ジャイアンツ
横川　凱,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Left,2.0,読売ジャイアンツ
吉川　尚輝,108,329,305,35,83,13,1,5,113,25,7,0,3,2,17,2,2,48,4,.272,0.37,0.313,Left,0.683,読売ジャイアンツ
若林　晃弘,96,242,213,25,51,11,0,5,77,16,1,3,3,2,22,0,2,46,1,.239,0.362,0.314,Switch,0.676,読売ジャイアンツ
アルカンタラ,24,12,9,0,1,0,0,0,1,1,0,0,3,0,0,0,0,5,0,.111,0.111,0.111,Right,0.222,阪神タイガース
青柳　晃洋,25,51,43,3,7,1,0,0,8,2,0,0,7,0,1,0,0,25,1,.163,0.186,0.182,Right,0.368,阪神タイガース
秋山　拓巳,24,41,31,0,2,0,0,0,2,0,0,0,9,0,1,0,0,15,1,.065,0.065,0.094,Left,0.159,阪神タイガース
石井　大智,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
板山　祐太郎,43,17,14,5,2,1,1,0,5,1,0,0,1,0,2,0,0,6,0,.143,0.357,0.25,Left,0.607,阪神タイガース
糸井　嘉男,77,119,106,8,22,5,0,3,36,18,1,0,0,3,9,0,1,37,4,.208,0.34,0.269,Left,0.609,阪神タイガース
伊藤　将司,23,44,39,1,2,0,0,0,2,0,0,0,2,0,3,0,0,25,1,.051,0.051,0.119,Left,0.17,阪神タイガース
糸原　健斗,125,488,441,34,126,17,3,2,155,30,6,5,1,3,41,0,2,61,9,.286,0.351,0.347,Left,0.698,阪神タイガース
岩崎　優,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩貞　祐太,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩田　稔,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
植田　海,64,7,6,15,2,0,0,0,2,0,10,1,0,0,1,0,0,2,0,.333,0.333,0.429,Switch,0.762,阪神タイガース
梅野　隆太郎,130,458,404,33,91,15,3,3,121,33,8,4,6,2,41,3,5,107,14,.225,0.3,0.303,Right,0.603,阪神タイガース
エドワーズ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
江越　大賀,31,3,3,4,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
大山　悠輔,129,512,466,55,121,23,2,21,211,71,2,1,0,7,37,1,2,89,15,.260,0.453,0.313,Right,0.766,阪神タイガース
小川　一平,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小野　泰己,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小野寺　暖,34,73,67,7,12,2,0,1,17,2,0,0,0,0,5,0,1,19,2,.179,0.254,0.247,Right,0.501,阪神タイガース
小幡　竜平,43,25,23,5,6,1,1,0,9,0,3,1,0,0,2,0,0,7,0,.261,0.391,0.32,Left,0.711,阪神タイガース
及川　雅貴,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,阪神タイガース
ガンケル,20,37,31,3,5,1,0,0,6,0,0,0,5,0,1,0,0,16,0,.161,0.194,0.188,Right,0.382,阪神タイガース
加治屋　蓮,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
木浪　聖也,92,132,119,9,27,8,0,1,38,15,0,0,2,3,7,0,1,20,1,.227,0.319,0.269,Left,0.588,阪神タイガース
熊谷　敬宥,73,6,5,13,0,0,0,0,0,0,7,1,1,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
桑原　謙太朗,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小林　慶祐,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
サンズ,120,461,408,47,101,21,1,20,184,65,1,1,0,3,49,5,1,89,11,.248,0.451,0.328,Right,0.779,阪神タイガース
齋藤　友貴哉,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
坂本　誠志郎,45,73,65,4,12,2,1,1,19,6,0,0,2,1,5,0,0,21,0,.185,0.292,0.239,Right,0.531,阪神タイガース
佐藤　輝明,126,455,425,56,101,25,0,24,198,64,6,2,0,2,25,4,3,173,2,.238,0.466,0.284,Left,0.75,阪神タイガース
島田　海吏,57,78,70,7,17,3,0,0,20,9,8,1,3,0,5,0,0,13,0,.243,0.286,0.293,Left,0.579,阪神タイガース
スアレス,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
髙橋　遥人,7,16,14,1,2,0,0,0,2,1,0,0,2,0,0,0,0,5,0,.143,0.143,0.143,Left,0.286,阪神タイガース
チェン・ウェイン,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.250,0.25,0.25,Right,0.5,阪神タイガース
近本　光司,140,612,569,91,178,33,5,10,251,50,24,7,4,2,33,0,4,58,6,.313,0.441,0.354,Left,0.795,阪神タイガース
中野　拓夢,135,525,466,45,127,15,4,1,153,36,30,2,20,4,29,5,6,81,6,.273,0.328,0.321,Left,0.649,阪神タイガース
西　純矢,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
西　勇輝,24,42,35,2,5,2,0,0,7,1,0,0,6,0,1,0,0,12,0,.143,0.2,0.167,Right,0.367,阪神タイガース
二保　旭,4,6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,.000,0.0,0.2,Right,0.2,阪神タイガース
馬場　皐輔,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
浜地　真澄,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
原口　文仁,56,58,49,3,10,2,1,0,14,3,0,0,0,0,5,0,4,12,0,.204,0.286,0.328,Right,0.614,阪神タイガース
藤浪　晋太郎,21,13,9,1,1,0,0,1,4,2,0,0,4,0,0,0,0,7,0,.111,0.444,0.111,Right,0.555,阪神タイガース
北條　史也,33,57,50,6,10,2,0,1,15,6,0,0,2,0,4,0,1,11,1,.200,0.3,0.273,Right,0.573,阪神タイガース
マルテ,128,526,446,55,115,18,1,22,201,71,0,0,0,2,74,3,4,72,16,.258,0.451,0.367,Right,0.818,阪神タイガース
村上　頌樹,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Left,2.0,阪神タイガース
守屋　功輝,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
山本　泰寛,69,51,43,8,8,3,0,0,11,3,2,0,0,1,6,0,1,10,0,.186,0.256,0.294,Right,0.55,阪神タイガース
湯浅　京己,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
陽川　尚将,41,52,46,2,8,1,0,2,15,6,0,0,1,0,3,1,2,19,2,.174,0.326,0.255,Right,0.581,阪神タイガース
ロハス・ジュニア,60,206,189,18,41,7,0,8,72,21,1,3,0,0,15,0,2,58,3,.217,0.381,0.282,Switch,0.663,阪神タイガース
會澤　翼,70,204,180,18,46,10,0,3,65,22,0,0,1,3,16,2,4,33,8,.256,0.361,0.325,Right,0.686,広島東洋カープ
安部　友裕,85,170,151,8,38,5,0,1,46,12,2,1,1,2,15,2,1,47,2,.252,0.305,0.32,Left,0.625,広島東洋カープ
石原　貴規,60,125,113,8,27,1,0,4,40,12,1,0,2,1,9,1,0,24,7,.239,0.354,0.293,Right,0.647,広島東洋カープ
磯村　嘉孝,21,39,35,0,6,2,0,0,8,3,0,0,0,1,2,0,1,9,0,.171,0.229,0.231,Right,0.46,広島東洋カープ
上本　崇司,63,68,55,20,15,2,0,0,17,2,2,2,0,2,5,0,6,10,0,.273,0.309,0.382,Right,0.691,広島東洋カープ
宇草　孔基,43,158,148,18,43,7,1,4,64,14,6,5,1,0,6,0,3,42,1,.291,0.432,0.331,Left,0.763,広島東洋カープ
遠藤　淳志,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
大瀬良　大地,23,51,40,3,4,0,0,0,4,1,0,0,7,0,4,0,0,18,0,.100,0.1,0.182,Right,0.282,広島東洋カープ
大道　温貴,24,10,9,0,1,1,0,0,2,2,0,0,1,0,0,0,0,6,0,.111,0.222,0.111,Right,0.333,広島東洋カープ
大盛　穂,56,41,37,9,10,1,1,0,13,3,5,1,2,0,1,0,1,19,2,.270,0.351,0.308,Left,0.659,広島東洋カープ
菊池　保則,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
菊池　涼介,132,542,494,64,137,23,2,16,212,60,1,5,2,3,42,2,1,86,8,.277,0.429,0.333,Right,0.762,広島東洋カープ
クロン,42,137,130,10,30,8,0,6,56,16,0,0,0,0,6,0,1,47,2,.231,0.431,0.27,Right,0.701,広島東洋カープ
九里　亜蓮,25,51,43,0,1,0,0,0,1,0,0,0,8,0,0,0,0,33,0,.023,0.023,0.023,Right,0.046,広島東洋カープ
栗林　良吏,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ケムナ　誠,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
コルニエル,50,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
小園　海斗,113,481,449,65,134,18,6,5,179,35,4,4,12,4,13,1,3,57,7,.298,0.399,0.32,Left,0.719,広島東洋カープ
小林　樹斗,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
坂倉　将吾,132,484,422,58,133,24,2,12,197,68,4,3,2,5,51,1,4,60,9,.315,0.467,0.39,Left,0.857,広島東洋カープ
島内　颯太郎,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
正隨　優弥,14,27,26,1,3,0,0,1,6,4,0,0,0,0,1,0,0,10,2,.115,0.231,0.148,Right,0.379,広島東洋カープ
鈴木　誠也,132,533,435,77,138,26,0,38,278,88,9,4,0,5,87,11,6,88,7,.317,0.639,0.433,Right,1.072,広島東洋カープ
曽根　海成,66,6,5,10,0,0,0,0,0,0,9,4,0,0,1,0,0,3,0,.000,0.0,0.167,Left,0.167,広島東洋カープ
高橋　昂也,15,25,22,1,3,0,0,0,3,1,0,0,3,0,0,0,0,12,2,.136,0.136,0.136,Left,0.272,広島東洋カープ
高橋　樹也,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,81,160,136,12,28,4,0,2,38,8,1,3,4,0,18,0,2,23,0,.206,0.279,0.308,Left,0.587,広島東洋カープ
玉村　昇悟,17,31,29,1,6,1,0,0,7,3,0,0,1,0,1,0,0,16,0,.207,0.241,0.233,Left,0.474,広島東洋カープ
長野　久義,71,140,125,6,27,3,0,2,36,13,1,0,0,0,14,0,1,30,2,.216,0.288,0.3,Right,0.588,広島東洋カープ
堂林　翔太,70,143,137,12,26,6,0,0,32,5,2,1,2,0,3,0,1,34,4,.190,0.234,0.213,Right,0.447,広島東洋カープ
床田　寛樹,16,28,20,0,4,1,0,0,5,2,0,0,7,1,0,0,0,9,0,.200,0.25,0.19,Left,0.44,広島東洋カープ
中﨑　翔太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中田　廉,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　奨成,39,61,53,15,15,3,0,2,24,5,3,1,0,0,8,0,0,15,0,.283,0.453,0.377,Right,0.83,広島東洋カープ
中村　祐太,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
西川　龍馬,137,551,504,57,144,19,1,12,201,60,3,3,4,4,37,1,2,70,14,.286,0.399,0.335,Left,0.734,広島東洋カープ
ネバラスカス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
野間　峻祥,74,270,250,27,68,7,2,2,85,12,9,1,1,0,17,0,2,29,3,.272,0.34,0.323,Left,0.663,広島東洋カープ
野村　祐輔,8,10,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,.000,0.0,0.125,Right,0.125,広島東洋カープ
バード,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
羽月　隆太郎,39,117,102,16,26,3,2,1,36,11,6,1,7,0,8,0,0,26,0,.255,0.353,0.309,Left,0.662,広島東洋カープ
林　晃汰,102,376,357,26,95,15,0,10,140,40,0,1,0,1,16,3,2,93,9,.266,0.392,0.301,Left,0.693,広島東洋カープ
フランスア,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
藤井　黎來,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
塹江　敦哉,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
松山　竜平,85,194,175,9,46,10,0,2,62,29,0,0,0,2,17,0,0,22,4,.263,0.354,0.325,Left,0.679,広島東洋カープ
三好　匠,64,13,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
メヒア,18,40,37,2,8,0,0,0,8,0,0,0,0,0,2,0,1,11,0,.216,0.216,0.275,Right,0.491,広島東洋カープ
森浦　大輔,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森下　暢仁,24,57,46,1,3,0,0,0,3,1,0,0,10,0,1,0,0,19,1,.065,0.065,0.085,Right,0.15,広島東洋カープ
矢崎　拓也,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
矢野　雅哉,13,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
薮田　和樹,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
東　克樹,3,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
有吉　優樹,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
池谷　蒼大,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
石田　健大,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
伊勢　大夢,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
伊藤　光,53,192,160,14,34,6,0,2,46,13,1,1,12,1,17,0,2,43,3,.213,0.288,0.294,Right,0.582,横浜DeNAベイスターズ
伊藤　裕季也,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
今永　昇太,19,40,37,1,10,1,0,0,11,3,0,0,2,0,1,0,0,12,1,.270,0.297,0.289,Left,0.586,横浜DeNAベイスターズ
入江　大生,4,6,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,.000,0.0,0.5,Right,0.5,横浜DeNAベイスターズ
エスコバー,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
蝦名　達夫,31,21,18,1,3,0,0,0,3,1,0,0,0,0,3,0,0,7,2,.167,0.167,0.286,Right,0.453,横浜DeNAベイスターズ
オースティン,107,439,373,60,113,25,1,28,224,74,1,0,0,1,60,2,5,111,9,.303,0.601,0.405,Right,1.006,横浜DeNAベイスターズ
大貫　晋一,22,39,34,0,2,0,0,0,2,2,0,0,3,0,2,0,0,18,0,.059,0.059,0.111,Right,0.17,横浜DeNAベイスターズ
乙坂　智,17,20,19,5,4,1,0,0,5,0,0,0,0,0,1,0,0,6,0,.211,0.263,0.25,Left,0.513,横浜DeNAベイスターズ
笠井　崇正,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
風張　蓮,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
神里　和毅,88,118,110,13,21,3,0,4,36,15,4,3,1,1,6,1,0,49,1,.191,0.327,0.231,Left,0.558,横浜DeNAベイスターズ
上茶谷　大河,8,10,7,1,1,0,0,0,1,0,0,0,3,0,0,0,0,5,0,.143,0.143,0.143,Right,0.286,横浜DeNAベイスターズ
京山　将弥,16,24,22,1,1,0,0,0,1,0,0,0,2,0,0,0,0,14,0,.045,0.045,0.045,Right,0.09,横浜DeNAベイスターズ
楠本　泰史,76,127,114,9,29,7,0,2,42,18,1,4,0,1,10,1,2,23,1,.254,0.368,0.323,Left,0.691,横浜DeNAベイスターズ
国吉　佑樹,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
倉本　寿彦,46,74,72,5,15,0,0,0,15,6,0,0,0,0,2,0,0,17,2,.208,0.208,0.23,Left,0.438,横浜DeNAベイスターズ
桑原　将志,135,571,519,84,161,39,2,14,246,43,12,7,4,0,44,1,4,75,12,.310,0.474,0.369,Right,0.843,横浜DeNAベイスターズ
阪口　皓亮,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
