Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
マギー,132,547,499,65,142,28,0,21,233,84,2,0,0,6,41,1,1,92,12,.285,0.467,0.336,Right,0.803,読売ジャイアンツ
マシソン,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
マルティネス,19,66,61,7,11,4,0,2,21,5,1,0,0,0,5,0,0,27,0,.180,0.344,0.242,Switch,0.586,読売ジャイアンツ
宮國　椋丞,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
メルセデス,13,34,32,0,1,1,0,0,2,1,0,0,2,0,0,0,0,20,0,.031,0.063,0.031,Switch,0.094,読売ジャイアンツ
森福　允彦,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
ヤングマン,4,9,9,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,.111,0.111,0.111,Right,0.222,読売ジャイアンツ
山口　俊,30,49,47,3,7,2,0,0,9,2,0,0,2,0,0,0,0,17,2,.149,0.191,0.149,Right,0.34,読売ジャイアンツ
山本　泰寛,38,120,102,15,26,4,1,0,32,3,2,0,3,0,13,0,2,19,2,.255,0.314,0.35,Right,0.664,読売ジャイアンツ
陽　岱鋼,87,276,253,24,62,12,2,10,108,37,2,2,3,1,17,1,2,72,7,.245,0.427,0.297,Right,0.724,読売ジャイアンツ
吉川　大幾,97,23,18,21,3,0,0,0,3,0,7,0,3,0,2,0,0,6,0,.167,0.167,0.25,Right,0.417,読売ジャイアンツ
吉川　尚輝,92,355,316,51,80,16,3,4,114,29,11,4,13,2,19,0,5,61,5,.253,0.361,0.304,Left,0.665,読売ジャイアンツ
吉川　光夫,23,33,27,2,1,0,0,0,1,0,0,0,6,0,0,0,0,15,0,.037,0.037,0.037,Left,0.074,読売ジャイアンツ
若林　晃弘,17,19,18,2,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,.056,0.056,0.105,Switch,0.161,読売ジャイアンツ
和田　恋,5,8,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.125,0.125,0.125,Right,0.25,読売ジャイアンツ
青柳　晃洋,4,8,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.143,0.143,0.25,Right,0.393,阪神タイガース
秋山　拓巳,17,31,29,2,5,0,0,1,8,4,0,0,2,0,0,0,0,16,0,.172,0.276,0.172,Left,0.448,阪神タイガース
飯田　優也,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
石崎　剛,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
板山　祐太郎,20,39,35,1,9,0,0,1,12,3,0,0,0,1,3,0,0,14,4,.257,0.343,0.308,Left,0.651,阪神タイガース
糸井　嘉男,119,509,419,60,129,24,0,16,201,68,22,3,0,5,77,4,8,63,9,.308,0.48,0.42,Left,0.9,阪神タイガース
伊藤　和雄,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
伊藤　隼太,96,172,150,17,37,7,2,1,51,13,0,0,2,0,20,0,0,41,1,.247,0.34,0.335,Left,0.675,阪神タイガース
糸原　健斗,143,637,531,79,152,29,4,1,192,35,6,4,9,4,86,1,7,73,5,.286,0.362,0.39,Left,0.752,阪神タイガース
岩崎　優,61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩貞　祐太,23,42,36,0,0,0,0,0,0,0,0,0,2,0,4,0,0,23,0,.000,0.0,0.1,Left,0.1,阪神タイガース
岩田　稔,6,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,.000,0.0,0.125,Left,0.125,阪神タイガース
植田　海,104,243,198,29,38,1,0,0,39,1,19,2,18,0,25,0,2,55,5,.192,0.197,0.289,Switch,0.486,阪神タイガース
上本　博紀,20,53,45,7,19,3,0,1,25,6,4,0,1,1,6,0,0,8,1,.422,0.556,0.481,Right,1.037,阪神タイガース
梅野　隆太郎,132,455,386,45,100,27,1,8,153,47,5,1,28,1,39,3,1,67,6,.259,0.396,0.328,Right,0.724,阪神タイガース
江越　大賀,29,40,40,6,6,2,0,1,11,1,3,0,0,0,0,0,0,22,0,.150,0.275,0.15,Right,0.425,阪神タイガース
大山　悠輔,117,378,347,48,95,19,4,11,155,48,5,3,1,2,26,0,2,54,14,.274,0.447,0.326,Right,0.773,阪神タイガース
岡﨑　太一,6,13,11,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
岡本　洋介,34,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.200,0.2,0.2,Right,0.4,阪神タイガース
尾仲　祐哉,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
小野　泰己,23,44,36,3,2,1,0,0,3,1,0,0,7,0,1,0,0,26,0,.056,0.083,0.081,Right,0.164,阪神タイガース
熊谷　敬宥,19,18,13,10,3,0,0,0,3,2,3,1,3,0,2,0,0,3,1,.231,0.231,0.333,Switch,0.564,阪神タイガース
桑原　謙太朗,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
才木　浩人,22,25,20,0,2,0,0,0,2,1,0,0,3,0,1,0,1,16,0,.100,0.1,0.182,Right,0.282,阪神タイガース
坂本　誠志郎,15,16,13,1,2,1,0,0,3,1,0,0,0,1,2,0,0,7,0,.154,0.231,0.25,Right,0.481,阪神タイガース
島田　海吏,12,37,35,5,7,1,1,0,10,1,0,1,1,0,1,0,0,7,0,.200,0.286,0.222,Left,0.508,阪神タイガース
島本　浩也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
俊介,87,200,183,25,41,5,1,2,54,21,1,0,6,0,11,0,0,29,4,.224,0.295,0.268,Right,0.563,阪神タイガース
髙橋　聡文,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
髙橋　遥人,6,12,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,.091,0.091,0.167,Left,0.258,阪神タイガース
髙山　俊,45,134,128,8,22,5,0,1,30,14,0,1,0,1,4,0,1,22,4,.172,0.234,0.201,Left,0.435,阪神タイガース
竹安　大知,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
谷川　昌希,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
ドリス,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
鳥谷　敬,121,261,220,15,51,11,0,1,65,22,1,1,3,3,34,3,1,37,6,.232,0.295,0.333,Left,0.628,阪神タイガース
ナバーロ,66,225,203,18,56,11,0,3,76,25,0,0,0,1,20,0,1,55,5,.276,0.374,0.342,Left,0.716,阪神タイガース
長坂　拳弥,9,9,8,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,.125,0.25,0.125,Right,0.375,阪神タイガース
中谷　将大,77,246,222,24,51,6,2,5,76,26,0,1,1,3,17,2,2,65,5,.230,0.342,0.287,Right,0.629,阪神タイガース
西岡　剛,25,43,40,4,5,3,0,0,8,1,0,0,0,0,3,0,0,10,0,.125,0.2,0.186,Switch,0.386,阪神タイガース
能見　篤史,45,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,阪神タイガース
馬場　皐輔,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
原口　文仁,82,124,111,8,35,2,0,2,43,19,0,0,0,0,8,1,5,27,1,.315,0.387,0.387,Right,0.774,阪神タイガース
福留　孝介,123,499,414,57,116,26,2,14,188,72,2,1,0,7,73,2,5,90,10,.280,0.454,0.389,Left,0.843,阪神タイガース
福永　春吾,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
藤川　球児,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
藤浪　晋太郎,13,26,23,2,4,2,0,1,9,5,0,0,2,0,1,0,0,15,0,.174,0.391,0.208,Right,0.599,阪神タイガース
北條　史也,62,266,239,34,77,8,1,1,90,20,1,0,4,3,19,0,1,32,7,.322,0.377,0.37,Right,0.747,阪神タイガース
マテオ,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
メッセンジャー,28,61,53,4,8,0,0,0,8,3,0,0,5,0,3,0,0,26,0,.151,0.151,0.196,Right,0.347,阪神タイガース
モレノ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
望月　惇志,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
森越　祐人,16,39,32,5,4,0,0,0,4,1,0,1,2,0,5,1,0,7,1,.125,0.125,0.243,Right,0.368,阪神タイガース
守屋　功輝,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
山崎　憲晴,32,22,18,3,4,1,0,0,5,2,0,0,3,0,1,0,0,4,0,.222,0.278,0.263,Right,0.541,阪神タイガース
山本　翔也,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
陽川　尚将,75,299,274,27,69,16,5,6,113,48,5,0,0,1,17,1,7,76,7,.252,0.412,0.311,Right,0.723,阪神タイガース
ロサリオ,75,302,281,28,68,13,0,8,105,40,0,1,0,3,17,0,1,71,12,.242,0.374,0.285,Right,0.659,阪神タイガース
アドゥワ　誠,53,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.200,0.2,0.2,Right,0.4,広島東洋カープ
會澤　翼,106,377,315,42,96,18,1,13,155,42,0,0,5,4,39,5,14,56,6,.305,0.492,0.401,Right,0.893,広島東洋カープ
安部　友裕,72,252,220,32,52,11,4,4,83,24,7,1,7,2,21,3,2,60,1,.236,0.377,0.306,Left,0.683,広島東洋カープ
天谷　宗一郎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
新井　貴浩,63,132,114,7,25,3,1,4,42,24,0,0,0,4,14,1,0,26,4,.219,0.368,0.295,Right,0.663,広島東洋カープ
飯田　哲矢,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
石原　慶幸,58,107,96,6,17,1,0,1,21,7,0,0,4,1,5,2,1,27,4,.177,0.219,0.223,Right,0.442,広島東洋カープ
磯村　嘉孝,37,91,79,6,17,2,0,1,22,4,0,0,5,0,6,1,1,12,4,.215,0.278,0.279,Right,0.557,広島東洋カープ
一岡　竜司,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
今村　猛,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
岩本　貴裕,10,8,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,.143,0.143,0.25,Left,0.393,広島東洋カープ
上本　崇司,59,13,11,8,1,0,0,0,1,0,6,2,1,0,1,0,0,4,0,.091,0.091,0.167,Switch,0.258,広島東洋カープ
エルドレッド,38,94,80,8,17,9,0,5,41,14,0,0,0,0,11,0,3,19,3,.213,0.513,0.33,Right,0.843,広島東洋カープ
大瀬良　大地,27,69,57,4,10,2,0,0,12,9,0,0,9,0,3,0,0,22,3,.175,0.211,0.217,Right,0.428,広島東洋カープ
岡田　明丈,26,49,43,3,6,0,0,0,6,3,0,0,4,1,1,0,0,25,2,.140,0.14,0.156,Left,0.296,広島東洋カープ
カンポス,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
菊池　涼介,139,642,557,85,130,27,1,13,198,60,10,2,30,1,51,2,3,111,5,.233,0.355,0.301,Right,0.656,広島東洋カープ
九里　亜蓮,24,37,30,0,2,0,0,0,2,1,0,0,5,0,2,0,0,22,1,.067,0.067,0.125,Right,0.192,広島東洋カープ
小窪　哲也,17,28,26,2,8,3,1,0,13,3,0,0,0,0,1,1,1,7,0,.308,0.5,0.357,Right,0.857,広島東洋カープ
坂倉　将吾,9,9,8,1,1,1,0,0,2,1,0,0,0,0,1,0,0,1,0,.125,0.25,0.222,Left,0.472,広島東洋カープ
佐藤　祥万,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ジャクソン,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ジョンソン,24,53,45,3,4,0,0,0,4,2,0,0,5,0,3,0,0,22,2,.089,0.089,0.146,Left,0.235,広島東洋カープ
下水流　昂,67,89,80,8,21,1,0,4,34,12,0,1,2,0,7,0,0,25,5,.263,0.425,0.322,Right,0.747,広島東洋カープ
庄司　隼人,12,15,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,0.0,0.067,Left,0.067,広島東洋カープ
鈴木　誠也,124,520,422,86,135,32,2,30,261,94,4,4,0,5,88,2,5,116,4,.320,0.618,0.438,Right,1.056,広島東洋カープ
曽根　海成,11,22,18,3,5,0,1,0,7,2,1,0,1,0,2,0,1,9,0,.278,0.389,0.381,Left,0.77,広島東洋カープ
高橋　昂也,6,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.200,0.2,0.2,Left,0.4,広島東洋カープ
髙橋　大樹,6,16,15,1,5,1,0,0,6,0,0,0,0,0,1,0,0,4,1,.333,0.4,0.375,Right,0.775,広島東洋カープ
高橋　樹也,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,143,675,572,92,150,19,10,10,219,60,32,13,6,5,75,3,17,118,6,.262,0.383,0.362,Left,0.745,広島東洋カープ
堂林　翔太,63,60,51,11,11,3,1,0,16,5,0,1,7,0,2,0,0,14,1,.216,0.314,0.245,Right,0.559,広島東洋カープ
戸田　隆矢,7,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.143,0.143,0.143,Left,0.286,広島東洋カープ
長井　良太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
永川　勝浩,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中﨑　翔太,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中田　廉,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　恭平,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
中村　祐太,9,13,10,1,2,1,0,0,3,1,0,0,1,0,2,0,0,3,0,.200,0.3,0.333,Right,0.633,広島東洋カープ
西川　龍馬,107,361,327,44,101,22,3,6,147,46,5,3,4,1,27,3,2,51,4,.309,0.45,0.364,Left,0.814,広島東洋カープ
野間　峻祥,126,447,405,64,116,14,7,5,159,46,17,10,4,2,30,0,6,69,2,.286,0.393,0.343,Left,0.736,広島東洋カープ
野村　祐輔,20,46,39,0,4,0,0,0,4,1,0,0,5,0,2,0,0,18,1,.103,0.103,0.146,Right,0.249,広島東洋カープ
バティスタ,99,302,273,38,66,8,0,25,149,55,0,1,0,2,26,4,1,81,6,.242,0.546,0.308,Right,0.854,広島東洋カープ
フランスア,47,7,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,.000,0.0,0.143,Left,0.143,広島東洋カープ
福井　優也,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
藤井　皓哉,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
船越　涼太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ヘルウェグ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松山　竜平,124,446,397,46,120,25,2,12,185,74,2,0,0,5,42,4,2,46,10,.302,0.466,0.368,Left,0.834,広島東洋カープ
丸　佳浩,125,566,432,109,132,22,0,39,271,97,10,10,0,1,130,8,3,130,5,.306,0.627,0.468,Left,1.095,広島東洋カープ
美間　優槻,30,38,36,2,5,0,0,0,5,1,0,0,1,0,1,0,0,11,2,.139,0.139,0.162,Right,0.301,広島東洋カープ
メヒア,22,44,41,6,11,2,0,3,22,7,1,1,0,0,2,0,1,12,2,.268,0.537,0.318,Right,0.855,広島東洋カープ
薮田　和樹,9,9,7,0,1,0,0,0,1,1,0,0,2,0,0,0,0,3,0,.143,0.143,0.143,Right,0.286,広島東洋カープ
東　克樹,24,54,45,0,4,1,0,0,5,1,0,0,8,0,1,0,0,24,1,.089,0.111,0.109,Left,0.22,横浜DeNAベイスターズ
荒波　翔,11,13,11,1,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,.000,0.0,0.154,Left,0.154,横浜DeNAベイスターズ
飯塚　悟史,9,15,15,0,2,1,0,0,3,0,0,0,0,0,0,0,0,9,0,.133,0.2,0.133,Left,0.333,横浜DeNAベイスターズ
石川　雄洋,41,91,74,10,17,1,0,0,18,7,5,3,4,2,11,0,0,19,1,.230,0.243,0.322,Left,0.565,横浜DeNAベイスターズ
石田　健大,23,27,25,1,1,0,0,0,1,0,0,0,2,0,0,0,0,14,0,.040,0.04,0.04,Left,0.08,横浜DeNAベイスターズ
伊藤　光,47,151,128,12,25,5,0,1,33,11,1,1,0,2,18,0,3,29,5,.195,0.258,0.305,Right,0.563,横浜DeNAベイスターズ
井納　翔一,24,16,16,1,3,0,0,0,3,1,0,0,0,0,0,0,0,5,0,.188,0.188,0.188,Right,0.376,横浜DeNAベイスターズ
今永　昇太,23,26,23,1,4,0,0,0,4,1,0,0,1,1,1,0,0,9,0,.174,0.174,0.2,Left,0.374,横浜DeNAベイスターズ
ウィーランド,17,38,33,1,6,1,0,1,10,2,0,0,1,1,3,0,0,9,0,.182,0.303,0.243,Right,0.546,横浜DeNAベイスターズ
エスコバー,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
乙坂　智,73,109,93,16,19,2,0,0,21,7,3,3,2,2,12,1,0,22,0,.204,0.226,0.29,Left,0.516,横浜DeNAベイスターズ
加賀　繁,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
笠井　崇正,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Right,2.0,横浜DeNAベイスターズ
梶谷　隆幸,41,137,127,21,34,8,0,8,66,18,5,2,0,0,8,0,2,21,1,.268,0.52,0.321,Left,0.841,横浜DeNAベイスターズ
神里　和毅,86,273,247,31,62,14,3,5,97,21,15,9,4,0,19,1,3,68,4,.251,0.393,0.312,Left,0.705,横浜DeNAベイスターズ
京山　将弥,13,25,23,1,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,.000,0.0,0.08,Right,0.08,横浜DeNAベイスターズ
楠本　泰史,56,82,73,4,15,3,0,0,18,2,2,1,0,0,6,0,3,19,0,.205,0.247,0.293,Left,0.54,横浜DeNAベイスターズ
国吉　佑樹,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
倉本　寿彦,85,235,228,11,53,7,0,1,63,14,1,2,0,1,6,0,0,51,5,.232,0.276,0.251,Left,0.527,横浜DeNAベイスターズ
桑原　将志,127,421,379,57,99,24,5,9,160,26,17,3,7,0,32,1,3,71,3,.261,0.422,0.324,Right,0.746,横浜DeNAベイスターズ
Ｇ　後藤　武敏,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
佐野　恵太,73,130,126,6,29,4,0,5,48,14,1,0,0,1,3,0,0,26,3,.230,0.381,0.246,Left,0.627,横浜DeNAベイスターズ
柴田　竜拓,113,265,224,32,49,6,0,3,64,13,2,1,6,0,30,2,5,45,3,.219,0.286,0.324,Left,0.61,横浜DeNAベイスターズ
須田　幸太,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
砂田　毅樹,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
