Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
山﨑　伊織,25,49,46,2,6,2,0,0,8,3,0,0,2,0,1,0,0,18,1,.130,0.174,0.149,Left,0.323,読売ジャイアンツ
山瀬　慎之助,1,4,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,.250,0.25,0.25,Right,0.5,読売ジャイアンツ
山田　龍聖,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
湯浅　大,8,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
横川　凱,25,14,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
吉川　尚輝,107,455,404,33,112,15,3,3,142,32,8,3,2,3,41,0,5,63,7,.277,0.351,0.349,Left,0.7,読売ジャイアンツ
リチャード,77,253,232,17,49,7,0,11,89,39,1,0,0,2,13,0,6,90,4,.211,0.384,0.269,Right,0.653,読売ジャイアンツ
若林　楽人,86,241,216,30,52,10,2,3,75,16,9,1,4,1,15,0,5,40,0,.241,0.347,0.304,Right,0.651,読売ジャイアンツ
石井　大智,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
石黒　佑弥,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
井坪　陽生,6,18,18,1,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,.167,0.167,0.167,Right,0.334,阪神タイガース
伊藤　将司,14,31,27,1,2,0,0,0,2,1,0,0,4,0,0,0,0,14,3,.074,0.074,0.074,Left,0.148,阪神タイガース
糸原　健斗,61,75,69,0,14,0,0,0,14,4,1,0,0,1,5,1,0,16,1,.203,0.203,0.253,Left,0.456,阪神タイガース
井上　広大,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
伊原　陵人,28,27,25,0,4,0,0,0,4,0,0,0,2,0,0,0,0,5,1,.160,0.16,0.16,Left,0.32,阪神タイガース
茨木　秀俊,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
岩貞　祐太,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩崎　優,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
植田　海,42,19,17,10,1,1,0,0,2,1,4,1,0,0,2,0,0,9,0,.059,0.118,0.158,Switch,0.276,阪神タイガース
梅野　隆太郎,52,132,118,7,26,4,0,0,30,2,2,3,6,0,7,4,1,29,2,.220,0.254,0.27,Right,0.524,阪神タイガース
漆原　大晟,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
大竹　耕太郎,16,35,30,1,5,0,0,0,5,2,0,0,4,0,1,0,0,14,0,.167,0.167,0.194,Left,0.361,阪神タイガース
大山　悠輔,141,587,503,52,133,25,1,13,199,75,6,3,0,4,74,7,6,96,16,.264,0.396,0.363,Right,0.759,阪神タイガース
岡留　英貴,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小野寺　暖,19,30,29,3,7,1,0,0,8,0,0,0,0,0,1,0,0,9,0,.241,0.276,0.267,Right,0.543,阪神タイガース
小幡　竜平,89,297,265,23,59,8,0,5,82,17,6,2,10,3,18,3,1,64,5,.223,0.309,0.272,Left,0.581,阪神タイガース
及川　雅貴,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
木浪　聖也,72,203,181,12,35,8,2,0,47,15,1,1,7,0,12,2,3,48,1,.193,0.26,0.255,Left,0.515,阪神タイガース
木下　里都,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
桐敷　拓馬,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
楠本　泰史,16,16,15,0,2,1,0,0,3,1,0,0,0,0,1,0,0,6,0,.133,0.2,0.188,Left,0.388,阪神タイガース
工藤　泰成,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
熊谷　敬宥,85,170,156,22,35,2,3,1,46,18,6,4,8,0,5,0,1,33,5,.224,0.295,0.253,Right,0.548,阪神タイガース
ゲラ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
才木　浩人,24,54,45,1,2,0,0,0,2,1,0,0,7,0,2,0,0,25,1,.044,0.044,0.085,Right,0.129,阪神タイガース
榮枝　裕貴,8,9,9,1,2,0,0,0,2,1,0,1,0,0,0,0,0,3,0,.222,0.222,0.222,Right,0.444,阪神タイガース
坂本　誠志郎,117,414,340,21,84,19,1,2,111,27,2,2,16,0,53,6,5,91,6,.247,0.326,0.357,Right,0.683,阪神タイガース
佐藤　輝明,139,597,537,83,149,34,4,40,311,102,10,2,0,3,57,9,0,163,5,.277,0.579,0.345,Left,0.924,阪神タイガース
椎葉　剛,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
島田　海吏,28,35,31,2,4,0,0,0,4,0,1,2,3,0,1,0,0,1,0,.129,0.129,0.156,Left,0.285,阪神タイガース
島本　浩也,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
髙寺　望夢,67,160,134,10,31,4,0,2,41,7,4,1,6,1,18,1,1,37,1,.231,0.306,0.325,Left,0.631,阪神タイガース
髙橋　遥人,8,15,13,2,1,0,0,0,1,0,0,0,2,0,0,0,0,6,0,.077,0.077,0.077,Left,0.154,阪神タイガース
近本　光司,140,638,573,76,160,25,4,3,202,34,32,9,0,3,60,1,2,88,3,.279,0.353,0.348,Left,0.701,阪神タイガース
デュプランティエ,15,28,26,0,1,0,0,0,1,0,0,0,2,0,0,0,0,16,0,.038,0.038,0.038,Left,0.076,阪神タイガース
ドリス,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
富田　蓮,9,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,阪神タイガース
豊田　寛,33,61,56,2,13,4,0,0,17,4,0,0,0,1,4,0,0,16,3,.232,0.304,0.279,Right,0.583,阪神タイガース
中川　勇斗,25,59,56,3,15,1,0,2,22,2,0,0,1,0,2,0,0,16,2,.268,0.393,0.293,Right,0.686,阪神タイガース
中野　拓夢,143,625,531,65,150,18,3,0,174,30,19,7,44,3,44,1,3,77,5,.282,0.328,0.339,Left,0.667,阪神タイガース
長坂　拳弥,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,0.0,0.0,Right,0.0,阪神タイガース
西　勇輝,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
ネルソン,23,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,.000,0.0,0.2,Right,0.2,阪神タイガース
ハートウィグ,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
畠　世周,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
早川　太貴,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
原口　文仁,16,17,16,1,1,0,0,0,1,2,0,0,0,0,1,1,0,5,2,.063,0.063,0.118,Right,0.181,阪神タイガース
ビーズリー,8,12,9,0,1,0,0,0,1,1,0,0,3,0,0,0,0,5,0,.111,0.111,0.111,Right,0.222,阪神タイガース
ヘルナンデス,47,101,96,3,22,3,0,1,28,8,0,0,0,1,4,0,0,26,6,.229,0.292,0.257,Right,0.549,阪神タイガース
前川　右京,69,209,195,11,48,10,1,1,63,15,0,1,0,0,8,2,6,30,2,.246,0.323,0.297,Left,0.62,阪神タイガース
村上　頌樹,26,61,53,0,4,0,0,0,4,0,0,0,7,0,1,0,0,31,1,.075,0.075,0.093,Left,0.168,阪神タイガース
森下　翔太,143,620,549,82,151,24,5,23,254,89,5,2,0,5,54,4,12,86,15,.275,0.463,0.35,Right,0.813,阪神タイガース
門別　啓人,12,13,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,.000,0.0,0.0,Left,0.0,阪神タイガース
湯浅　京己,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
渡邉　諒,22,24,19,0,3,0,0,0,3,1,0,0,0,0,5,1,0,8,1,.158,0.158,0.333,Right,0.491,阪神タイガース
アドゥワ　誠,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
會澤　翼,24,55,43,4,5,1,0,0,6,1,0,1,3,0,7,2,2,16,1,.116,0.14,0.269,Right,0.409,広島東洋カープ
秋山　翔吾,64,157,145,12,38,6,0,1,47,5,0,0,1,0,9,0,2,27,2,.262,0.324,0.314,Left,0.638,広島東洋カープ
石原　貴規,51,116,104,4,20,4,0,0,24,3,0,0,5,0,4,0,3,29,3,.192,0.231,0.243,Right,0.474,広島東洋カープ
磯村　嘉孝,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
上本　崇司,21,31,27,1,5,1,0,0,6,0,0,0,2,0,2,0,0,8,1,.185,0.222,0.241,Right,0.463,広島東洋カープ
内田　湘大,6,10,9,0,2,1,0,0,3,0,0,0,0,0,1,0,0,4,0,.222,0.333,0.3,Right,0.633,広島東洋カープ
遠藤　淳志,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
大瀬良　大地,23,41,34,2,4,0,0,0,4,0,0,0,6,0,1,0,0,14,0,.118,0.118,0.143,Right,0.261,広島東洋カープ
大道　温貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
大盛　穂,102,173,162,28,43,6,1,3,60,11,7,2,2,0,9,1,0,42,2,.265,0.37,0.304,Left,0.674,広島東洋カープ
岡本　駿,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
菊地　ハルン,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
菊池　涼介,113,389,355,30,89,19,0,4,120,28,5,3,17,2,14,0,1,70,5,.251,0.338,0.28,Right,0.618,広島東洋カープ
久保　修,17,14,13,1,2,2,0,0,4,0,1,1,0,0,1,0,0,6,1,.154,0.308,0.214,Right,0.522,広島東洋カープ
栗林　良吏,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
小園　海斗,138,573,521,51,161,24,4,3,202,47,12,7,3,2,42,6,5,47,9,.309,0.388,0.365,Left,0.753,広島東洋カープ
斉藤　優汰,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
坂倉　将吾,104,399,345,29,82,26,1,5,125,37,1,0,4,3,43,3,4,72,8,.238,0.362,0.327,Left,0.689,広島東洋カープ
佐々木　泰,54,187,181,11,49,2,1,0,53,6,2,0,0,0,5,3,1,23,6,.271,0.293,0.294,Right,0.587,広島東洋カープ
佐藤　啓介,5,16,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,5,0,.067,0.067,0.125,Left,0.192,広島東洋カープ
佐藤　柳之介,6,5,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,.250,0.25,0.25,Left,0.5,広島東洋カープ
島内　颯太郎,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
清水　叶人,4,14,13,1,2,1,0,0,3,0,0,0,0,0,1,0,0,4,0,.154,0.231,0.214,Left,0.445,広島東洋カープ
末包　昇大,123,477,437,40,106,18,3,11,163,62,2,3,0,5,33,0,2,97,6,.243,0.373,0.296,Right,0.669,広島東洋カープ
鈴木　健矢,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
髙　太一,8,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,.067,0.067,0.067,Left,0.134,広島東洋カープ
高橋　昂也,24,2,2,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,.500,1.0,0.5,Left,1.5,広島東洋カープ
滝田　一希,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,15,44,34,2,5,0,0,0,5,0,0,2,0,0,9,1,1,7,0,.147,0.147,0.341,Left,0.488,広島東洋カープ
玉村　昇悟,17,25,22,2,2,0,0,0,2,2,0,0,2,0,1,0,0,14,0,.091,0.091,0.13,Left,0.221,広島東洋カープ
田村　俊介,25,69,63,5,16,0,1,1,21,4,0,1,0,0,6,1,0,14,1,.254,0.333,0.319,Left,0.652,広島東洋カープ
辻　大雅,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
常廣　羽也斗,7,10,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
ドミンゲス,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
床田　寛樹,26,57,54,6,14,2,0,1,19,2,0,0,3,0,0,0,0,12,1,.259,0.352,0.259,Left,0.611,広島東洋カープ
堂林　翔太,44,77,70,5,13,6,0,1,22,4,0,0,1,0,6,1,0,23,3,.186,0.314,0.25,Right,0.564,広島東洋カープ
中﨑　翔太,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　健人,4,10,6,1,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,.000,0.0,0.4,Right,0.4,広島東洋カープ
中村　奨成,104,368,344,43,97,21,3,9,151,33,2,6,3,1,17,1,3,48,2,.282,0.439,0.321,Right,0.76,広島東洋カープ
野間　峻祥,79,166,154,10,38,3,2,0,45,15,2,1,0,1,10,1,1,30,3,.247,0.292,0.295,Left,0.587,広島東洋カープ
ハーン,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
長谷部　銀次,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
羽月　隆太郎,74,119,105,26,31,2,2,0,37,4,17,5,1,0,13,1,0,29,0,.295,0.352,0.373,Left,0.725,広島東洋カープ
林　晃汰,22,49,48,2,9,0,0,2,15,4,0,0,0,0,1,1,0,18,0,.188,0.313,0.204,Left,0.517,広島東洋カープ
ファビアン,138,572,539,60,149,30,0,17,230,65,2,3,0,2,22,3,9,84,8,.276,0.427,0.315,Right,0.742,広島東洋カープ
二俣　翔一,54,130,118,12,22,4,1,3,37,6,1,1,2,1,8,1,1,31,2,.186,0.314,0.242,Right,0.556,広島東洋カープ
塹江　敦哉,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
前川　誠太,28,56,54,1,10,3,0,0,13,9,0,1,0,0,2,0,0,10,3,.185,0.241,0.214,Right,0.455,広島東洋カープ
益田　武尚,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松本　竜也,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松山　竜平,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,0.0,0.0,Left,0.0,広島東洋カープ
モンテロ,105,396,368,23,94,21,1,9,144,41,0,0,0,3,23,2,2,89,11,.255,0.391,0.301,Right,0.692,広島東洋カープ
森　翔平,23,42,36,1,7,1,0,0,8,3,0,0,6,0,0,0,0,20,0,.194,0.222,0.194,Left,0.416,広島東洋カープ
森浦　大輔,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森下　暢仁,22,50,43,1,4,0,0,0,4,0,0,0,5,0,2,0,0,19,0,.093,0.093,0.133,Right,0.226,広島東洋カープ
矢野　雅哉,112,335,284,24,59,6,1,1,70,19,2,3,16,2,27,1,6,69,1,.208,0.246,0.288,Left,0.534,広島東洋カープ
山足　達也,11,14,9,2,1,0,0,0,1,1,0,0,3,0,2,0,0,0,1,.111,0.111,0.273,Right,0.384,広島東洋カープ
渡邉　悠斗,2,8,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.125,0.125,0.125,Right,0.25,広島東洋カープ
東　克樹,24,53,38,3,7,1,0,0,8,4,0,0,11,0,4,0,0,13,0,.184,0.211,0.262,Left,0.473,横浜DeNAベイスターズ
東妻　純平,4,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.167,0.167,0.167,Right,0.334,横浜DeNAベイスターズ
石上　泰輝,73,158,141,15,34,9,0,2,49,16,3,2,2,0,14,2,1,42,2,.241,0.348,0.314,Left,0.662,横浜DeNAベイスターズ
石田　裕太郎,21,26,23,1,2,0,0,0,2,2,0,0,2,0,1,0,0,8,0,.087,0.087,0.125,Right,0.212,横浜DeNAベイスターズ
伊勢　大夢,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
伊藤　光,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
井上　絢登,12,31,29,2,5,0,0,2,11,7,0,0,0,1,1,0,0,6,0,.172,0.379,0.194,Left,0.573,横浜DeNAベイスターズ
入江　大生,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
岩田　将貴,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
