Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
坂本　裕哉,10,17,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,.063,0.063,0.063,Left,0.126,横浜DeNAベイスターズ
櫻井　周斗,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
佐野　恵太,106,451,402,48,132,20,1,20,214,69,0,0,0,3,42,1,4,58,13,.328,0.532,0.395,Left,0.927,横浜DeNAベイスターズ
柴田　竜拓,110,276,233,33,62,14,0,2,82,20,0,0,9,1,29,3,4,50,1,.266,0.352,0.356,Left,0.708,横浜DeNAベイスターズ
進藤　拓也,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
砂田　毅樹,17,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Left,2.0,横浜DeNAベイスターズ
ソト,114,480,428,59,108,18,0,25,201,78,0,0,0,5,44,0,3,103,12,.252,0.47,0.323,Right,0.793,横浜DeNAベイスターズ
平良　拳太郎,14,31,26,1,2,0,0,0,2,0,0,0,5,0,0,0,0,17,0,.077,0.077,0.077,Right,0.154,横浜DeNAベイスターズ
髙城　俊人,23,46,42,4,8,0,0,3,17,5,0,0,1,0,2,0,1,22,1,.190,0.405,0.244,Right,0.649,横浜DeNAベイスターズ
戸柱　恭孝,96,276,259,21,55,8,1,5,80,23,0,2,5,1,11,0,0,53,8,.212,0.309,0.244,Left,0.553,横浜DeNAベイスターズ
中井　大介,69,105,100,12,25,3,1,2,36,4,1,0,1,0,3,0,1,23,1,.250,0.36,0.279,Right,0.639,横浜DeNAベイスターズ
中川　虎大,3,2,2,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,1.0,0.5,Right,1.5,横浜DeNAベイスターズ
パットン,57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
濵口　遥大,16,31,26,0,2,0,0,0,2,0,0,0,4,0,1,0,0,15,0,.077,0.077,0.111,Left,0.188,横浜DeNAベイスターズ
ピープルズ,10,13,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8,0,.083,0.083,0.083,Right,0.166,横浜DeNAベイスターズ
平田　真吾,43,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
藤岡　好明,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
細川　成也,19,54,51,6,12,2,0,1,17,1,1,0,0,0,2,0,1,20,1,.235,0.333,0.278,Right,0.611,横浜DeNAベイスターズ
三上　朋也,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
三嶋　一輝,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,横浜DeNAベイスターズ
嶺井　博希,41,60,55,2,18,3,0,0,21,8,0,0,0,0,4,0,1,14,1,.327,0.382,0.383,Right,0.765,横浜DeNAベイスターズ
宮﨑　敏郎,113,460,429,47,129,26,1,14,199,53,0,0,0,3,24,2,4,29,15,.301,0.464,0.341,Right,0.805,横浜DeNAベイスターズ
宮本　秀明,6,5,5,1,2,0,0,0,2,0,0,1,0,0,0,0,0,3,0,.400,0.4,0.4,Left,0.8,横浜DeNAベイスターズ
武藤　祐太,22,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
百瀬　大騎,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.250,0.25,0.25,Left,0.5,横浜DeNAベイスターズ
森　敬斗,8,12,12,3,3,1,0,0,4,0,0,0,0,0,0,0,0,1,0,.250,0.333,0.25,Left,0.583,横浜DeNAベイスターズ
山﨑　康晃,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
山下　幸輝,39,46,43,2,9,2,0,0,11,1,0,0,0,0,3,0,0,7,1,.209,0.256,0.261,Left,0.517,横浜DeNAベイスターズ
大和,85,225,199,23,56,7,1,4,77,23,3,3,3,3,20,0,0,28,8,.281,0.387,0.342,Right,0.729,横浜DeNAベイスターズ
山本　祐大,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
ロペス,81,305,293,26,72,8,0,12,116,42,0,0,0,2,10,1,0,36,8,.246,0.396,0.269,Right,0.665,横浜DeNAベイスターズ
青木　宣親,107,425,357,64,113,30,1,18,199,51,2,1,0,1,62,2,5,51,6,.317,0.557,0.424,Left,0.981,東京ヤクルトスワローズ
荒木　貴裕,63,84,73,10,12,1,1,1,18,7,0,0,3,1,6,1,1,18,3,.164,0.247,0.235,Right,0.482,東京ヤクルトスワローズ
イノーア,9,6,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
五十嵐　亮太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
石川　雅規,15,27,24,0,1,0,0,0,1,0,0,0,2,0,1,0,0,9,0,.042,0.042,0.08,Left,0.122,東京ヤクルトスワローズ
石山　泰稚,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
井野　卓,32,22,19,1,2,0,1,0,4,4,0,0,2,0,1,0,0,6,1,.105,0.211,0.15,Right,0.361,東京ヤクルトスワローズ
上田　剛史,53,61,56,13,7,1,0,0,8,2,5,0,2,1,2,0,0,15,3,.125,0.143,0.153,Left,0.296,東京ヤクルトスワローズ
梅野　雄吾,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
エスコバー,104,402,377,27,103,14,2,1,124,30,6,7,1,2,13,6,9,52,9,.273,0.329,0.312,Right,0.641,東京ヤクルトスワローズ
大下　佑馬,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
太田　賢吾,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
大西　広樹,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
小川　泰弘,20,47,38,1,5,0,0,0,5,2,0,0,6,0,3,0,0,16,0,.132,0.132,0.195,Right,0.327,東京ヤクルトスワローズ
奥川　恭伸,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
風張　蓮,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
金久保　優斗,3,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,.250,0.5,0.25,Left,0.75,東京ヤクルトスワローズ
川端　慎吾,39,42,39,3,5,0,0,0,5,2,0,0,0,0,3,0,0,4,1,.128,0.128,0.19,Left,0.318,東京ヤクルトスワローズ
クック,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
久保　拓眞,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
古賀　優大,27,46,42,0,2,0,0,0,2,1,0,0,1,1,0,0,2,4,4,.048,0.048,0.089,Right,0.137,東京ヤクルトスワローズ
近藤　一樹,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
今野　龍太,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
歳内　宏明,7,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.083,0.083,0.083,Right,0.166,東京ヤクルトスワローズ
坂口　智隆,114,458,398,55,98,14,1,9,141,36,4,5,3,3,47,1,7,60,8,.246,0.354,0.334,Left,0.688,東京ヤクルトスワローズ
坂本　光士郎,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
塩見　泰隆,43,179,154,20,43,4,2,8,75,21,13,2,3,0,17,0,5,44,4,.279,0.487,0.369,Right,0.856,東京ヤクルトスワローズ
嶋　基宏,20,45,41,2,4,2,0,0,6,4,0,0,1,0,3,0,0,19,1,.098,0.146,0.159,Right,0.305,東京ヤクルトスワローズ
清水　昇,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
スアレス,12,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
高梨　裕稔,18,32,29,1,6,0,0,0,6,0,0,1,2,0,1,0,0,14,0,.207,0.207,0.233,Right,0.44,東京ヤクルトスワローズ
高橋　奎二,10,17,15,0,1,0,0,0,1,0,0,0,0,0,2,0,0,8,0,.067,0.067,0.176,Left,0.243,東京ヤクルトスワローズ
武岡　龍世,5,12,9,0,3,0,0,0,3,0,0,0,1,0,2,0,0,3,0,.333,0.333,0.455,Left,0.788,東京ヤクルトスワローズ
田代　将太郎,46,53,47,5,7,1,1,0,10,2,1,1,1,0,5,0,0,16,0,.149,0.213,0.231,Left,0.444,東京ヤクルトスワローズ
寺島　成輝,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
中尾　輝,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
長岡　秀樹,6,13,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1,.083,0.083,0.083,Left,0.166,東京ヤクルトスワローズ
中澤　雅人,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
中村　悠平,29,92,80,10,14,2,0,0,16,3,0,1,2,1,9,0,0,14,2,.175,0.2,0.256,Right,0.456,東京ヤクルトスワローズ
中山　翔太,29,53,48,4,11,1,0,4,24,8,0,0,0,1,3,0,1,19,2,.229,0.5,0.283,Right,0.783,東京ヤクルトスワローズ
西浦　直亨,101,310,286,24,70,10,0,10,110,43,4,2,4,2,16,3,2,74,11,.245,0.385,0.288,Right,0.673,東京ヤクルトスワローズ
西田　明央,69,215,190,20,44,5,0,7,70,20,0,1,1,1,20,2,3,48,4,.232,0.368,0.313,Right,0.681,東京ヤクルトスワローズ
長谷川　宙輝,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
濱田　太貴,33,105,100,7,20,4,0,3,33,7,0,0,0,0,5,0,0,30,1,.200,0.33,0.238,Right,0.568,東京ヤクルトスワローズ
原　樹理,5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.0,0.333,Right,0.333,東京ヤクルトスワローズ
廣岡　大志,87,142,121,15,26,4,0,8,54,15,4,0,3,2,16,0,0,43,4,.215,0.446,0.302,Right,0.748,東京ヤクルトスワローズ
藤井　亮太,10,20,18,1,5,0,0,0,5,0,0,0,1,0,1,0,0,3,0,.278,0.278,0.316,Left,0.594,東京ヤクルトスワローズ
星　知弥,36,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,0.5,0.5,Right,1.0,東京ヤクルトスワローズ
マクガフ,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
松本　直樹,6,14,13,0,3,0,0,0,3,0,0,0,0,0,1,0,0,3,0,.231,0.231,0.286,Right,0.517,東京ヤクルトスワローズ
松本　友,9,11,10,2,2,1,0,0,3,0,0,0,0,0,1,0,0,3,1,.200,0.3,0.273,Left,0.573,東京ヤクルトスワローズ
宮本　丈,94,171,146,16,40,8,0,2,54,12,3,1,5,0,18,0,2,23,3,.274,0.37,0.361,Left,0.731,東京ヤクルトスワローズ
村上　宗隆,120,515,424,70,130,30,2,28,248,86,11,5,0,1,87,12,3,115,8,.307,0.585,0.427,Left,1.012,東京ヤクルトスワローズ
山崎　晃大朗,109,323,282,29,69,6,1,3,86,23,8,9,7,2,31,0,1,70,5,.245,0.305,0.32,Left,0.625,東京ヤクルトスワローズ
山田　哲人,94,384,334,52,85,17,1,12,140,52,8,4,0,2,48,3,0,83,6,.254,0.419,0.346,Right,0.765,東京ヤクルトスワローズ
山田　大樹,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.500,0.5,0.5,Left,1.0,東京ヤクルトスワローズ
山中　浩史,6,11,10,2,1,1,0,0,2,2,0,0,0,0,1,0,0,5,0,.100,0.2,0.182,Right,0.382,東京ヤクルトスワローズ
雄平,43,113,103,6,23,4,0,0,27,9,3,0,0,3,6,0,1,23,2,.223,0.262,0.265,Left,0.527,東京ヤクルトスワローズ
吉田　大喜,14,22,19,1,3,1,0,0,4,4,0,0,2,1,0,0,0,7,0,.158,0.211,0.15,Right,0.361,東京ヤクルトスワローズ
吉田　大成,8,11,9,0,1,1,0,0,2,1,0,0,1,0,1,0,0,2,1,.111,0.222,0.2,Left,0.422,東京ヤクルトスワローズ
渡邉　大樹,33,12,11,7,3,0,0,0,3,0,2,2,0,0,1,0,0,3,0,.273,0.273,0.333,Right,0.606,東京ヤクルトスワローズ
アルモンテ,62,247,214,32,63,9,0,9,99,29,1,0,0,1,30,2,2,42,9,.294,0.463,0.385,Switch,0.848,中日ドラゴンズ
阿部　寿樹,115,459,421,44,108,25,0,13,172,61,2,4,5,2,30,0,1,92,21,.257,0.409,0.306,Right,0.715,中日ドラゴンズ
石垣　雅海,25,34,33,5,4,0,0,1,7,1,0,0,0,0,1,0,0,12,0,.121,0.212,0.147,Right,0.359,中日ドラゴンズ
石川　駿,11,13,10,0,3,0,1,0,5,2,0,0,0,0,1,0,2,3,0,.300,0.5,0.462,Right,0.962,中日ドラゴンズ
石川　昂弥,14,41,36,3,8,2,0,0,10,1,0,0,1,0,3,0,1,12,1,.222,0.278,0.3,Right,0.578,中日ドラゴンズ
井領　雅貴,79,155,135,9,27,3,0,0,30,12,0,0,2,0,18,0,0,24,4,.200,0.222,0.294,Left,0.516,中日ドラゴンズ
梅津　晃大,7,15,12,2,4,1,0,0,5,0,0,0,1,0,2,0,0,4,0,.333,0.417,0.429,Right,0.846,中日ドラゴンズ
遠藤　一星,65,87,73,16,16,1,0,0,17,4,0,1,4,1,6,0,3,12,1,.219,0.233,0.301,Left,0.534,中日ドラゴンズ
大島　洋平,118,525,462,58,146,21,3,1,176,30,16,8,9,3,47,3,4,51,5,.316,0.381,0.382,Left,0.763,中日ドラゴンズ
大野　雄大,20,53,48,2,5,0,1,0,7,4,0,0,3,0,2,0,0,28,0,.104,0.146,0.14,Left,0.286,中日ドラゴンズ
小笠原　慎之介,4,7,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.167,0.167,0.167,Left,0.334,中日ドラゴンズ
岡田　俊哉,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
岡野　祐一郎,11,12,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
岡林　勇希,6,7,7,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.286,0.286,0.286,Left,0.572,中日ドラゴンズ
勝野　昌慶,13,25,22,0,2,0,1,0,4,2,0,0,1,0,2,0,0,16,0,.091,0.182,0.167,Right,0.349,中日ドラゴンズ
桂　依央利,2,9,9,1,2,1,0,0,3,2,0,0,0,0,0,0,0,3,0,.222,0.333,0.222,Right,0.555,中日ドラゴンズ
加藤　匠馬,29,43,37,0,5,1,0,0,6,1,0,0,5,0,1,1,0,8,1,.135,0.162,0.158,Right,0.32,中日ドラゴンズ
木下　拓哉,88,269,251,19,67,14,1,6,101,32,0,0,5,0,12,2,1,49,1,.267,0.402,0.303,Right,0.705,中日ドラゴンズ
木下　雄介,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
京田　陽太,120,491,442,43,109,16,7,5,154,29,8,4,15,1,27,4,6,80,4,.247,0.348,0.298,Left,0.646,中日ドラゴンズ
郡司　裕也,30,76,64,6,10,3,0,0,13,4,0,0,1,1,9,1,1,19,1,.156,0.203,0.267,Right,0.47,中日ドラゴンズ
ゴンサレス,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
佐藤　優,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
シエラ,25,94,80,9,18,2,0,1,23,7,1,0,0,1,10,0,3,25,6,.225,0.288,0.33,Right,0.618,中日ドラゴンズ
清水　達也,6,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
鈴木　博志,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
祖父江　大輔,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
高橋　周平,108,438,394,46,120,25,1,7,168,46,1,1,0,3,39,6,2,70,13,.305,0.426,0.368,Left,0.794,中日ドラゴンズ
滝野　要,10,8,7,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,.286,0.286,0.375,Left,0.661,中日ドラゴンズ
武田　健吾,84,64,55,9,10,2,0,0,12,2,1,0,3,1,5,0,0,13,2,.182,0.218,0.246,Right,0.464,中日ドラゴンズ
谷元　圭介,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
堂上　直倫,43,55,50,2,10,2,0,0,12,4,0,1,0,1,4,0,0,11,2,.200,0.24,0.255,Right,0.495,中日ドラゴンズ
根尾　昂,9,25,23,3,2,0,0,0,2,0,0,0,0,0,2,0,0,7,0,.087,0.087,0.16,Left,0.247,中日ドラゴンズ
橋本　侑樹,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
濱田　達郎,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
ビシエド,109,462,409,48,109,23,0,17,183,82,3,2,0,10,34,3,9,48,17,.267,0.447,0.329,Right,0.776,中日ドラゴンズ
平田　良介,55,193,166,26,39,7,0,3,55,17,0,1,0,1,24,2,2,33,4,.235,0.331,0.337,Right,0.668,中日ドラゴンズ
福　敬登,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
福田　永将,64,216,195,18,48,11,1,5,76,24,0,0,0,1,18,0,2,43,7,.246,0.39,0.315,Right,0.705,中日ドラゴンズ
福谷　浩司,14,36,29,2,6,1,0,0,7,2,0,0,7,0,0,0,0,10,0,.207,0.241,0.207,Right,0.448,中日ドラゴンズ
藤嶋　健人,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
Ａ．マルティネス,39,109,95,8,28,6,0,2,40,13,0,0,0,0,14,0,0,31,1,.295,0.421,0.385,Right,0.806,中日ドラゴンズ
Ｒ．マルティネス,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
又吉　克樹,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
松葉　貴大,15,25,23,0,3,0,0,0,3,0,0,0,2,0,0,0,0,10,1,.130,0.13,0.13,Left,0.26,中日ドラゴンズ
マルク,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
溝脇　隼人,39,50,47,6,10,1,2,0,15,3,0,0,1,0,2,0,0,8,0,.213,0.319,0.245,Left,0.564,中日ドラゴンズ
三ツ間　卓也,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
三ツ俣　大樹,8,6,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.167,0.167,0.167,Right,0.334,中日ドラゴンズ
柳　裕也,15,32,28,0,2,1,0,0,3,1,0,0,3,0,1,0,0,13,0,.071,0.107,0.103,Right,0.21,中日ドラゴンズ
山井　大介,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
山本　拓実,9,7,6,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,.167,0.167,0.167,Right,0.334,中日ドラゴンズ
吉見　一起,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
ロドリゲス,11,20,20,1,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,.150,0.15,0.15,Right,0.3,中日ドラゴンズ
渡辺　勝,19,16,15,6,3,0,0,0,3,0,0,0,0,0,1,0,0,6,0,.200,0.2,0.25,Left,0.45,中日ドラゴンズ
東妻　勇輔,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
有吉　優樹,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
石川　歩,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
石崎　剛,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
井上　晴哉,113,447,376,44,92,11,0,15,148,67,0,0,0,4,59,2,8,93,11,.245,0.394,0.356,Right,0.75,千葉ロッテマリーンズ
岩下　大輝,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
江村　直也,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
大嶺　祐太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
岡　大海,62,64,56,12,8,0,0,0,8,2,7,3,1,0,7,0,0,18,1,.143,0.143,0.238,Right,0.381,千葉ロッテマリーンズ
荻野　貴司,53,236,203,30,59,17,0,1,79,10,19,4,6,1,24,0,2,23,2,.291,0.389,0.37,Right,0.759,千葉ロッテマリーンズ
小島　和哉,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
小野　郁,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
柿沼　友哉,56,129,106,6,17,1,0,0,18,9,0,0,15,0,5,0,3,31,2,.160,0.17,0.219,Right,0.389,千葉ロッテマリーンズ
角中　勝也,84,254,217,21,53,9,3,2,74,15,2,0,7,1,24,0,5,41,7,.244,0.341,0.332,Left,0.673,千葉ロッテマリーンズ
加藤　翔平,22,79,70,13,21,5,1,0,28,3,3,2,0,0,8,0,1,15,0,.300,0.4,0.38,Switch,0.78,千葉ロッテマリーンズ
唐川　侑己,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
清田　育宏,70,209,180,18,50,13,0,7,84,23,0,0,5,0,22,2,2,52,6,.278,0.467,0.363,Right,0.83,千葉ロッテマリーンズ
佐々木　千隼,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
佐藤　都志也,60,127,114,6,26,4,0,2,36,12,0,0,2,0,9,0,2,25,1,.228,0.316,0.296,Left,0.612,千葉ロッテマリーンズ
澤村　拓一,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
ジャクソン,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
菅野　剛士,81,275,223,24,58,10,3,2,80,20,1,3,5,0,45,0,2,55,7,.260,0.359,0.389,Left,0.748,千葉ロッテマリーンズ
髙部　瑛斗,5,11,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,.100,0.1,0.1,Left,0.2,千葉ロッテマリーンズ
田中　靖洋,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
種市　篤暉,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
田村　龍弘,92,237,203,12,44,7,0,4,63,23,1,1,10,1,20,0,3,45,3,.217,0.31,0.295,Right,0.605,千葉ロッテマリーンズ
チェン・ウェイン,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
チェン・グァンユウ,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
茶谷　健太,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,0,6,0,.063,0.063,0.063,Right,0.126,千葉ロッテマリーンズ
東條　大樹,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
鳥谷　敬,42,39,36,5,5,2,0,0,7,6,0,1,0,0,1,0,2,8,0,.139,0.194,0.205,Left,0.399,千葉ロッテマリーンズ
永野　将司,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
中村　奨吾,120,499,422,57,105,25,0,8,154,49,6,3,15,2,52,1,8,97,6,.249,0.365,0.341,Right,0.706,千葉ロッテマリーンズ
中村　稔弥,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
