Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
喜多　隆介,14,9,9,2,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,.111,0.111,0.111,Right,0.222,読売ジャイアンツ
北村　拓己,33,55,52,3,9,1,1,0,12,1,0,0,1,0,1,0,1,16,2,.173,0.231,0.204,Right,0.435,読売ジャイアンツ
クロール,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
鍬原　拓也,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
小林　誠司,60,91,88,4,13,5,0,0,18,5,0,0,2,0,1,0,0,20,2,.148,0.205,0.157,Right,0.362,読売ジャイアンツ
坂本　勇人,83,352,304,35,87,14,0,5,116,33,2,2,0,2,45,6,1,65,3,.286,0.382,0.378,Right,0.76,読売ジャイアンツ
桜井　俊貴,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
シューメーカー,18,28,27,1,2,0,0,0,2,1,0,0,1,0,0,0,0,14,0,.074,0.074,0.074,Right,0.148,読売ジャイアンツ
重信　慎之介,77,128,111,16,24,3,0,0,27,9,7,3,8,0,8,0,1,28,0,.216,0.243,0.275,Left,0.518,読売ジャイアンツ
菅野　智之,23,51,43,0,2,0,0,0,2,1,0,0,7,0,1,0,0,18,1,.047,0.047,0.068,Right,0.115,読売ジャイアンツ
大勢,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
高木　京介,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
高梨　雄平,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
髙橋　優貴,10,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,.167,0.167,0.167,Left,0.334,読売ジャイアンツ
立岡　宗一郎,54,57,54,11,11,1,0,1,15,3,3,0,0,0,3,0,0,10,0,.204,0.278,0.246,Left,0.524,読売ジャイアンツ
デラロサ,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
戸郷　翔征,25,56,51,1,5,1,0,0,6,5,0,0,4,0,1,0,0,26,1,.098,0.118,0.115,Right,0.233,読売ジャイアンツ
戸田　懐生,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
戸根　千明,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
直江　大輔,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
中島　宏之,62,111,99,5,24,6,0,1,33,20,0,1,0,1,10,0,1,24,5,.242,0.333,0.315,Right,0.648,読売ジャイアンツ
中田　翔,109,375,338,39,91,8,0,24,171,68,0,0,2,4,27,2,4,72,9,.269,0.506,0.327,Right,0.833,読売ジャイアンツ
中山　礼都,50,142,131,8,26,1,0,0,27,3,3,0,5,0,6,0,0,27,2,.198,0.206,0.234,Left,0.44,読売ジャイアンツ
畠　世周,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
ビエイラ,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
廣岡　大志,28,60,50,5,9,3,1,0,14,4,0,0,2,0,7,0,1,16,2,.180,0.28,0.293,Right,0.573,読売ジャイアンツ
平内　龍太,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
ポランコ,138,484,438,55,105,21,1,24,200,58,2,3,0,3,42,1,1,109,6,.240,0.457,0.306,Left,0.763,読売ジャイアンツ
堀田　賢慎,8,11,9,1,2,0,0,0,2,0,0,1,0,0,2,0,0,3,0,.222,0.222,0.364,Right,0.586,読売ジャイアンツ
増田　大輝,58,22,20,14,3,1,0,0,4,0,11,4,1,0,1,0,0,5,0,.150,0.2,0.19,Right,0.39,読売ジャイアンツ
増田　陸,69,156,140,15,35,6,0,5,56,16,2,0,2,0,13,1,1,42,3,.250,0.4,0.318,Right,0.718,読売ジャイアンツ
松原　聖弥,50,76,71,7,8,1,1,0,11,4,2,1,1,0,4,0,0,21,2,.113,0.155,0.16,Left,0.315,読売ジャイアンツ
丸　佳浩,143,607,525,81,143,31,1,27,257,65,6,7,1,0,80,1,1,88,8,.272,0.49,0.37,Left,0.86,読売ジャイアンツ
メルセデス,20,34,29,1,7,1,0,0,8,0,0,0,5,0,0,0,0,7,0,.241,0.276,0.241,Switch,0.517,読売ジャイアンツ
八百板　卓丸,39,48,44,4,10,2,0,0,12,0,0,0,0,0,4,0,0,17,0,.227,0.273,0.292,Left,0.565,読売ジャイアンツ
山口　俊,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,読売ジャイアンツ
山﨑　伊織,20,33,26,3,6,1,0,0,7,6,0,0,4,0,2,0,1,9,0,.231,0.269,0.31,Left,0.579,読売ジャイアンツ
山瀬　慎之助,8,11,11,0,2,1,0,0,3,0,0,0,0,0,0,0,0,2,0,.182,0.273,0.182,Right,0.455,読売ジャイアンツ
山本　一輝,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
湯浅　大,63,36,30,11,3,1,0,1,7,3,3,0,2,0,4,0,0,10,0,.100,0.233,0.206,Right,0.439,読売ジャイアンツ
横川　凱,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,読売ジャイアンツ
吉川　尚輝,132,567,516,64,143,20,6,7,196,31,16,7,10,1,32,0,8,53,6,.277,0.38,0.329,Left,0.709,読売ジャイアンツ
若林　晃弘,43,91,80,3,16,3,0,0,19,8,0,1,3,1,7,0,0,24,4,.200,0.238,0.261,Switch,0.499,読売ジャイアンツ
アルカンタラ,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
青柳　晃洋,24,54,50,2,7,0,0,0,7,2,0,0,3,0,1,0,0,26,1,.140,0.14,0.157,Right,0.297,阪神タイガース
秋山　拓巳,5,9,7,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,阪神タイガース
石井　大智,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
板山　祐太郎,14,9,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,.125,0.125,0.222,Left,0.347,阪神タイガース
糸井　嘉男,62,182,163,12,37,3,0,3,49,22,0,0,0,1,16,2,2,29,3,.227,0.301,0.302,Left,0.603,阪神タイガース
伊藤　将司,20,46,33,1,4,1,0,0,5,5,0,0,11,0,2,0,0,19,1,.121,0.152,0.171,Left,0.323,阪神タイガース
糸原　健斗,132,495,445,31,110,12,1,3,133,36,2,3,6,4,35,1,5,48,7,.247,0.299,0.307,Left,0.606,阪神タイガース
井上　広大,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
岩崎　優,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
岩貞　祐太,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
ウィルカーソン,14,18,15,0,1,0,0,0,1,1,0,0,3,0,0,0,0,7,0,.067,0.067,0.067,Right,0.134,阪神タイガース
植田　海,57,14,12,10,3,0,0,0,3,1,4,2,0,0,2,0,0,1,0,.250,0.25,0.357,Switch,0.607,阪神タイガース
梅野　隆太郎,100,331,294,26,67,2,1,4,83,25,2,1,6,1,30,5,0,77,16,.228,0.282,0.298,Right,0.58,阪神タイガース
江越　大賀,24,5,4,4,0,0,0,0,0,0,4,0,0,0,1,0,0,3,0,.000,0.0,0.2,Right,0.2,阪神タイガース
大山　悠輔,124,510,439,54,117,18,1,23,206,87,0,1,1,5,59,5,6,103,17,.267,0.469,0.358,Right,0.827,阪神タイガース
小川　一平,6,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,阪神タイガース
尾仲　祐哉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
小野　泰己,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小野寺　暖,32,45,44,3,6,1,1,1,12,7,0,0,0,0,1,0,0,12,3,.136,0.273,0.156,Right,0.429,阪神タイガース
小幡　竜平,49,73,69,7,13,1,0,1,17,5,0,0,1,1,2,0,0,21,0,.188,0.246,0.208,Left,0.454,阪神タイガース
及川　雅貴,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
ガンケル,16,27,24,1,7,2,0,0,9,2,0,0,2,0,1,0,0,10,0,.292,0.375,0.32,Right,0.695,阪神タイガース
加治屋　蓮,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
片山　雄哉,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,阪神タイガース
木浪　聖也,41,101,93,6,19,4,0,1,26,6,0,0,2,0,5,0,1,19,2,.204,0.28,0.253,Left,0.533,阪神タイガース
桐敷　拓馬,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,阪神タイガース
熊谷　敬宥,63,52,45,8,7,0,0,0,7,3,7,5,6,1,0,0,0,10,0,.156,0.156,0.152,Right,0.308,阪神タイガース
ケラー,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
小林　慶祐,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
才木　浩人,9,19,16,0,1,0,0,0,1,0,0,0,2,0,1,0,0,11,0,.063,0.063,0.118,Right,0.181,阪神タイガース
齋藤　友貴哉,20,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,2.0,1.0,Left,3.0,阪神タイガース
榮枝　裕貴,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.0,1.0,Right,2.0,阪神タイガース
坂本　誠志郎,60,151,127,5,24,3,0,0,27,6,0,0,7,0,13,2,4,26,1,.189,0.213,0.285,Right,0.498,阪神タイガース
佐藤　輝明,143,603,541,70,143,35,8,20,254,84,11,3,0,7,51,5,4,137,5,.264,0.47,0.328,Left,0.798,阪神タイガース
島田　海吏,123,339,311,36,82,7,2,0,93,17,21,5,9,1,15,0,3,56,3,.264,0.299,0.303,Left,0.602,阪神タイガース
島本　浩也,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
髙寺　望夢,8,27,23,0,3,3,0,0,6,2,1,0,1,1,2,0,0,5,0,.130,0.261,0.192,Left,0.453,阪神タイガース
髙山　俊,38,56,53,1,10,2,0,0,12,0,2,0,1,0,2,0,0,12,0,.189,0.226,0.218,Left,0.444,阪神タイガース
近本　光司,132,580,525,71,154,16,3,3,185,34,30,5,6,1,41,0,7,63,7,.293,0.352,0.352,Left,0.704,阪神タイガース
豊田　寛,5,9,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,.000,0.0,0.125,Right,0.125,阪神タイガース
長坂　拳弥,27,46,40,2,7,1,1,0,10,1,0,0,6,0,0,0,0,16,2,.175,0.25,0.175,Right,0.425,阪神タイガース
中野　拓夢,135,610,569,69,157,16,3,6,197,25,23,7,19,1,18,0,3,89,9,.276,0.346,0.301,Left,0.647,阪神タイガース
西　純矢,14,26,26,1,6,1,0,1,10,4,0,0,0,0,0,0,0,8,0,.231,0.385,0.231,Right,0.616,阪神タイガース
西　勇輝,23,49,42,1,2,0,0,0,2,0,0,0,6,0,1,0,0,17,0,.048,0.048,0.07,Right,0.118,阪神タイガース
馬場　皐輔,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
浜地　真澄,52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
原口　文仁,33,83,71,5,23,2,0,2,31,10,0,0,1,2,9,0,0,5,1,.324,0.437,0.39,Right,0.827,阪神タイガース
藤浪　晋太郎,16,22,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,0,.000,0.0,0.0,Right,0.0,阪神タイガース
北條　史也,32,48,43,5,8,1,0,1,12,7,0,0,2,1,2,0,0,6,1,.186,0.279,0.217,Right,0.496,阪神タイガース
マルテ,33,102,90,8,23,1,0,1,27,11,0,0,0,2,8,0,2,19,1,.256,0.3,0.324,Right,0.624,阪神タイガース
森木　大智,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,阪神タイガース
山本　泰寛,86,203,181,19,45,4,0,2,55,15,3,3,10,1,10,0,1,42,1,.249,0.304,0.29,Right,0.594,阪神タイガース
湯浅　京己,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
陽川　尚将,45,75,68,6,20,6,0,1,29,6,0,0,1,0,4,0,2,20,0,.294,0.426,0.351,Right,0.777,阪神タイガース
ロドリゲス,24,70,65,5,10,2,0,2,18,9,0,0,0,1,2,0,2,17,4,.154,0.277,0.2,Right,0.477,阪神タイガース
ロハス・ジュニア,89,211,183,19,41,7,0,9,75,27,0,0,0,1,22,1,5,53,4,.224,0.41,0.322,Switch,0.732,阪神タイガース
渡邉　雄大,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,阪神タイガース
アンダーソン,13,17,14,0,1,0,0,0,1,0,0,0,3,0,0,0,0,8,0,.071,0.071,0.071,Right,0.142,広島東洋カープ
會澤　翼,98,325,290,18,60,10,0,3,79,33,0,0,2,4,23,0,6,49,11,.207,0.272,0.276,Right,0.548,広島東洋カープ
秋山　翔吾,44,174,155,19,41,6,1,5,64,26,0,0,0,2,11,0,6,34,6,.265,0.413,0.333,Left,0.746,広島東洋カープ
石原　貴規,9,16,13,0,2,0,0,0,2,0,0,0,2,0,1,0,0,3,1,.154,0.154,0.214,Right,0.368,広島東洋カープ
磯村　嘉孝,43,126,114,18,27,5,0,3,41,15,0,0,3,0,7,0,2,20,4,.237,0.36,0.293,Right,0.653,広島東洋カープ
一岡　竜司,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
上本　崇司,94,300,261,36,80,9,1,2,97,18,2,1,10,0,21,5,8,31,8,.307,0.372,0.376,Right,0.748,広島東洋カープ
宇草　孔基,45,98,88,6,18,2,0,1,23,6,0,1,1,0,4,0,5,23,2,.205,0.261,0.278,Left,0.539,広島東洋カープ
遠藤　淳志,20,32,30,0,2,0,0,0,2,4,0,0,2,0,0,0,0,13,2,.067,0.067,0.067,Right,0.134,広島東洋カープ
大瀬良　大地,23,48,39,1,6,0,0,0,6,2,0,0,7,0,2,0,0,18,0,.154,0.154,0.195,Right,0.349,広島東洋カープ
大道　温貴,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.0,0.5,Right,0.5,広島東洋カープ
大盛　穂,52,76,69,8,14,2,2,1,23,3,0,2,0,0,6,0,1,17,2,.203,0.333,0.276,Left,0.609,広島東洋カープ
菊池　保則,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
菊池　涼介,123,522,462,51,121,25,1,6,166,45,2,3,32,2,24,0,2,70,7,.262,0.359,0.3,Right,0.659,広島東洋カープ
九里　亜蓮,26,44,35,2,1,0,0,0,1,0,0,0,8,0,1,0,0,14,2,.029,0.029,0.056,Right,0.085,広島東洋カープ
栗林　良吏,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
黒原　拓未,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ケムナ　誠,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
コルニエル,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
小園　海斗,127,511,473,57,126,12,6,7,171,38,2,2,8,5,24,2,1,76,11,.266,0.362,0.3,Left,0.662,広島東洋カープ
小林　樹斗,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
坂倉　将吾,143,599,539,73,155,18,3,16,227,68,2,1,0,4,46,3,10,81,14,.288,0.421,0.352,Left,0.773,広島東洋カープ
島内　颯太郎,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
白濱　裕太,4,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
末包　昇大,31,80,77,9,23,3,1,2,34,14,0,0,0,2,1,0,0,20,2,.299,0.442,0.3,Right,0.742,広島東洋カープ
曽根　海成,44,7,6,9,0,0,0,0,0,0,4,3,1,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ターリー,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,41,45,40,2,8,1,1,0,11,1,0,1,0,1,3,0,1,14,0,.200,0.275,0.267,Left,0.542,広島東洋カープ
玉村　昇悟,9,12,11,0,3,1,0,0,4,1,0,0,1,0,0,0,0,7,0,.273,0.364,0.273,Left,0.637,広島東洋カープ
長野　久義,58,134,123,11,26,5,0,3,40,15,2,0,0,1,10,0,0,34,3,.211,0.325,0.269,Right,0.594,広島東洋カープ
堂林　翔太,101,274,255,25,62,16,0,8,102,28,1,2,5,1,11,0,2,82,6,.243,0.4,0.279,Right,0.679,広島東洋カープ
床田　寛樹,17,38,32,0,6,1,0,0,7,2,0,0,6,0,0,0,0,7,1,.188,0.219,0.188,Left,0.407,広島東洋カープ
中﨑　翔太,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　健人,63,137,121,12,29,3,0,3,41,10,0,0,7,1,8,2,0,31,1,.240,0.339,0.285,Right,0.624,広島東洋カープ
中村　奨成,27,58,57,1,11,2,0,0,13,5,0,2,0,0,1,0,0,8,0,.193,0.228,0.207,Right,0.435,広島東洋カープ
西川　龍馬,97,424,390,60,123,19,3,10,178,53,2,2,0,2,30,4,2,74,8,.315,0.456,0.366,Left,0.822,広島東洋カープ
韮澤　雄也,7,12,10,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,.100,0.1,0.182,Left,0.282,広島東洋カープ
野間　峻祥,85,338,317,42,99,21,3,0,126,16,7,5,4,0,16,0,1,53,5,.312,0.397,0.347,Left,0.744,広島東洋カープ
野村　祐輔,9,12,11,1,1,0,0,0,1,2,0,0,1,0,0,0,0,4,0,.091,0.091,0.091,Right,0.182,広島東洋カープ
羽月　隆太郎,44,99,94,10,23,5,2,0,32,10,2,3,1,0,4,1,0,17,1,.245,0.34,0.276,Left,0.616,広島東洋カープ
フランスア,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
藤井　黎來,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
塹江　敦哉,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
マクブルーム,128,508,448,57,122,25,0,17,198,74,0,0,0,3,52,2,5,105,13,.272,0.442,0.352,Right,0.794,広島東洋カープ
松本　竜也,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松山　竜平,88,166,152,9,33,7,0,2,46,23,0,0,0,3,11,1,0,22,2,.217,0.303,0.265,Left,0.568,広島東洋カープ
三好　匠,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
持丸　泰輝,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森　翔平,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森浦　大輔,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森下　暢仁,27,65,58,4,11,2,1,0,15,7,0,0,6,0,1,0,0,14,0,.190,0.259,0.203,Right,0.462,広島東洋カープ
矢崎　拓也,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
矢野　雅哉,55,78,67,11,13,0,0,2,19,5,0,1,3,0,7,0,1,21,0,.194,0.284,0.28,Left,0.564,広島東洋カープ
薮田　和樹,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
東　克樹,12,15,14,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5,0,.071,0.071,0.071,Left,0.142,横浜DeNAベイスターズ
有吉　優樹,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
池谷　蒼大,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
石川　達也,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
石田　健大,15,29,24,1,4,0,0,0,4,1,0,0,4,0,1,0,0,7,0,.167,0.167,0.2,Left,0.367,横浜DeNAベイスターズ
伊勢　大夢,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
伊藤　光,40,103,94,9,26,7,0,0,33,8,0,0,0,0,8,3,1,23,3,.277,0.351,0.34,Right,0.691,横浜DeNAベイスターズ
伊藤　裕季也,7,13,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,1,.077,0.077,0.077,Right,0.154,横浜DeNAベイスターズ
今永　昇太,21,47,38,2,7,1,0,0,8,4,0,0,8,0,1,0,0,9,1,.184,0.211,0.205,Left,0.416,横浜DeNAベイスターズ
入江　大生,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
エスコバー,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
蝦名　達夫,61,181,158,21,39,4,0,3,52,8,6,5,7,0,10,0,6,43,3,.247,0.329,0.316,Right,0.645,横浜DeNAベイスターズ
オースティン,38,38,32,3,5,2,0,1,10,3,0,0,0,0,6,1,0,14,1,.156,0.313,0.289,Right,0.602,横浜DeNAベイスターズ
大田　泰示,62,153,144,17,40,10,1,5,67,18,0,1,1,1,6,0,1,33,4,.278,0.465,0.309,Right,0.774,横浜DeNAベイスターズ
大貫　晋一,24,44,33,0,1,0,0,0,1,0,0,0,11,0,0,0,0,13,0,.030,0.03,0.03,Right,0.06,横浜DeNAベイスターズ
ガゼルマン,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
梶原　昂希,6,15,15,2,4,0,0,1,7,2,0,0,0,0,0,0,0,9,0,.267,0.467,0.267,Left,0.734,横浜DeNAベイスターズ
