Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
駿太,135,382,334,31,78,8,2,2,96,31,8,9,15,3,24,0,6,69,4,.234,0.287,0.294,Left,0.581,オリックス・バファローズ
白仁田　寛和,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
鈴木　優,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
高木　伴,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
武田　健吾,9,16,14,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,0,.071,0.071,0.133,Right,0.204,オリックス・バファローズ
竹原　直隆,41,88,75,9,20,8,0,2,34,13,0,0,0,0,12,0,1,14,2,.267,0.453,0.375,Right,0.828,オリックス・バファローズ
田中　大輔,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
谷　佳知,11,32,27,5,5,1,0,0,6,3,0,0,0,0,4,0,1,2,0,.185,0.222,0.313,Right,0.535,オリックス・バファローズ
塚原　頌平,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
堤　裕貴,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
Ｔ－岡田,105,416,389,44,109,19,2,11,165,51,2,0,0,4,17,0,6,80,9,.280,0.424,0.317,Left,0.741,オリックス・バファローズ
ディクソン,20,5,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.250,0.25,0.25,Right,0.5,オリックス・バファローズ
鉄平,13,22,22,0,3,1,0,0,4,1,0,0,0,0,0,0,0,2,1,.136,0.182,0.136,Left,0.318,オリックス・バファローズ
東明　大貴,25,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.250,0.25,0.25,Right,0.5,オリックス・バファローズ
中島　裕之,117,483,417,43,100,19,0,10,149,46,1,2,0,1,53,1,12,93,10,.240,0.357,0.342,Right,0.699,オリックス・バファローズ
中村　一生,67,38,35,6,7,3,0,0,10,5,2,6,3,0,0,0,0,8,0,.200,0.286,0.2,Right,0.486,オリックス・バファローズ
中山　慎也,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
西　勇輝,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
西野　真弘,57,213,191,31,58,6,2,3,77,22,9,2,2,0,18,0,2,25,0,.304,0.403,0.37,Left,0.773,オリックス・バファローズ
バリントン,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
原　拓也,92,148,135,14,23,2,0,2,31,8,1,0,2,0,10,0,1,34,1,.170,0.23,0.233,Left,0.463,オリックス・バファローズ
比嘉　幹貴,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
平野　恵一,29,123,107,12,28,4,0,0,32,5,1,0,3,1,11,1,1,11,1,.262,0.299,0.333,Left,0.632,オリックス・バファローズ
平野　佳寿,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
ブランコ,52,189,165,13,32,1,0,9,60,24,0,0,0,2,21,1,1,53,2,.194,0.364,0.286,Right,0.65,オリックス・バファローズ
伏見　寅威,20,26,22,2,6,1,0,0,7,0,0,0,2,0,1,0,1,6,1,.273,0.318,0.333,Right,0.651,オリックス・バファローズ
古川　秀一,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
ヘルマン,73,245,221,31,59,8,1,1,72,15,17,2,0,0,24,0,0,40,7,.267,0.326,0.339,Right,0.665,オリックス・バファローズ
マエストリ,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
前田　祐二,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
松葉　貴大,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
馬原　孝浩,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
宮崎　祐樹,43,148,131,13,33,4,1,0,39,14,3,4,3,0,13,0,1,25,3,.252,0.298,0.324,Right,0.622,オリックス・バファローズ
森本　将太,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
山崎　勝己,79,188,147,12,30,5,0,0,35,14,1,1,19,1,13,0,8,31,2,.204,0.238,0.302,Right,0.54,オリックス・バファローズ
山崎　福也,17,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.333,0.333,0.333,Left,0.666,オリックス・バファローズ
山田　修義,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
山本　和作,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,オリックス・バファローズ
吉田　一将,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,オリックス・バファローズ
若月　健矢,5,11,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,.091,0.091,0.091,Right,0.182,オリックス・バファローズ
