Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
尾仲　祐哉,12,0,1,0,0,0,0,0,0,0.0,51,11.666666666666666,13,1,4,0,0,14,1,0,6,5,3.86,Right,1.457,阪神タイガース
小野　泰己,23,7,7,0,0,0,0,0,0,0.5,573,126.33333333333333,133,10,81,2,3,96,10,0,71,67,4.77,Right,1.694,阪神タイガース
桑原　謙太朗,62,5,3,0,32,37,0,0,0,0.625,239,57.0,52,6,12,2,4,65,1,0,19,17,2.68,Right,1.123,阪神タイガース
才木　浩人,22,6,10,0,1,2,0,0,0,0.375,368,82.0,81,12,38,0,5,85,5,0,46,42,4.61,Right,1.451,阪神タイガース
島本　浩也,1,0,0,0,0,0,0,0,0,0.0,8,2.0,2,0,2,0,0,2,2,0,2,2,9.0,Left,2.0,阪神タイガース
髙橋　聡文,15,0,0,0,2,2,0,0,0,0.0,66,13.666666666666666,19,1,5,1,0,8,2,0,6,6,3.95,Left,1.756,阪神タイガース
髙橋　遥人,6,2,3,0,0,0,0,0,0,0.4,150,34.666666666666664,34,4,14,1,0,27,1,0,18,14,3.63,Left,1.385,阪神タイガース
竹安　大知,2,0,0,0,0,0,0,0,0,0.0,27,8.0,5,0,1,0,0,2,0,0,2,2,2.25,Right,0.75,阪神タイガース
谷川　昌希,7,1,1,0,0,1,0,0,0,0.5,62,12.666666666666666,17,2,7,2,2,11,0,0,12,11,7.82,Right,1.895,阪神タイガース
ドリス,55,1,7,32,4,5,0,0,0,0.125,229,53.666666666666664,50,4,17,1,2,56,3,0,22,17,2.85,Right,1.248,阪神タイガース
能見　篤史,45,4,3,1,16,20,0,0,0,0.571,229,56.333333333333336,40,5,19,0,3,48,6,0,23,16,2.56,Left,1.047,阪神タイガース
馬場　皐輔,2,0,1,0,0,0,0,0,0,0.0,41,8.666666666666666,12,2,4,0,1,7,0,0,5,5,5.19,Right,1.846,阪神タイガース
福永　春吾,2,0,0,0,0,0,0,0,0,0.0,13,2.0,6,1,2,0,0,0,0,0,5,5,22.5,Right,4.0,阪神タイガース
藤川　球児,53,5,3,2,21,26,0,0,0,0.625,229,54.333333333333336,29,3,37,4,1,67,2,0,20,14,2.32,Right,1.215,阪神タイガース
藤浪　晋太郎,13,5,3,0,0,0,1,1,0,0.625,326,71.0,70,5,47,0,4,70,5,0,45,42,5.32,Right,1.648,阪神タイガース
マテオ,17,0,1,0,4,4,0,0,0,0.0,73,14.666666666666666,19,2,11,1,1,13,1,0,11,11,6.75,Right,2.045,阪神タイガース
メッセンジャー,28,11,7,0,0,0,0,0,0,0.611,728,173.66666666666666,160,13,58,2,4,149,0,0,74,70,3.63,Right,1.255,阪神タイガース
モレノ,8,0,0,0,3,3,0,0,0,0.0,28,6.666666666666667,8,0,3,1,0,6,0,0,2,2,2.7,Right,1.65,阪神タイガース
望月　惇志,37,0,0,0,0,0,0,0,0,0.0,190,44.0,46,7,17,0,2,40,2,0,24,21,4.3,Right,1.432,阪神タイガース
守屋　功輝,4,0,0,0,0,0,0,0,0,0.0,26,4.666666666666667,9,1,3,0,0,2,0,0,6,6,11.57,Right,2.571,阪神タイガース
山本　翔也,1,0,0,0,0,0,0,0,0,0.0,17,3.0,4,2,4,0,0,1,0,0,5,5,15.0,Left,2.667,阪神タイガース
アドゥワ　誠,53,6,2,0,5,11,0,0,0,0.75,293,67.33333333333333,62,4,36,1,2,30,2,0,29,28,3.74,Right,1.455,広島東洋カープ
飯田　哲矢,14,0,0,0,0,0,0,0,0,0.0,62,13.0,17,3,6,1,0,16,1,0,9,9,6.23,Left,1.769,広島東洋カープ
一岡　竜司,59,5,6,2,18,23,0,0,0,0.455,238,56.333333333333336,46,7,22,2,0,61,1,0,20,18,2.88,Right,1.207,広島東洋カープ
今村　猛,43,3,2,1,13,16,0,0,0,0.6,173,38.333333333333336,37,5,21,1,1,35,0,0,26,22,5.17,Right,1.513,広島東洋カープ
大瀬良　大地,27,15,7,0,0,0,2,0,1,0.682,727,182.0,143,22,41,2,4,159,4,0,65,53,2.62,Right,1.011,広島東洋カープ
岡田　明丈,26,8,7,0,1,1,0,0,0,0.533,603,138.0,137,13,62,1,4,114,4,1,84,78,5.09,Right,1.442,広島東洋カープ
カンポス,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,1,0,0,0,0,0,0,0,0.0,Right,2.0,広島東洋カープ
九里　亜蓮,24,8,4,0,0,0,1,0,1,0.667,524,120.33333333333333,129,13,41,1,4,86,2,0,60,57,4.26,Right,1.413,広島東洋カープ
佐藤　祥万,7,0,0,0,0,0,0,0,0,0.0,36,7.333333333333333,8,0,4,0,1,6,0,0,8,7,8.59,Left,1.636,広島東洋カープ
ジャクソン,48,3,2,1,25,28,0,0,0,0.6,201,45.666666666666664,42,6,26,1,1,48,0,0,16,14,2.76,Right,1.489,広島東洋カープ
ジョンソン,24,11,5,0,0,0,0,0,0,0.688,609,144.66666666666666,137,9,48,4,5,113,3,0,55,50,3.11,Left,1.279,広島東洋カープ
高橋　昂也,6,1,2,0,0,0,0,0,0,0.333,110,21.0,30,5,16,0,0,17,0,0,23,22,9.43,Left,2.19,広島東洋カープ
高橋　樹也,9,0,0,1,1,1,0,0,0,0.0,102,21.333333333333332,31,4,7,1,1,17,0,0,16,14,5.91,Left,1.781,広島東洋カープ
戸田　隆矢,7,0,0,0,0,0,0,0,0,0.0,82,17.333333333333332,22,3,9,0,0,13,0,0,11,10,5.19,Left,1.788,広島東洋カープ
長井　良太,4,0,0,0,0,0,0,0,0,0.0,19,3.3333333333333335,4,1,5,0,0,0,1,0,5,5,13.5,Right,2.7,広島東洋カープ
永川　勝浩,22,2,0,0,5,7,0,0,0,1.0,81,18.666666666666668,19,2,5,0,1,13,0,0,11,10,4.82,Right,1.286,広島東洋カープ
中﨑　翔太,68,4,2,32,6,10,0,0,0,0.667,293,66.33333333333333,66,7,29,3,1,56,0,0,23,20,2.71,Right,1.432,広島東洋カープ
中田　廉,15,0,1,0,3,3,0,0,0,0.0,67,12.333333333333334,22,2,8,3,0,12,2,0,19,18,13.14,Right,2.432,広島東洋カープ
中村　恭平,8,0,1,0,0,0,0,0,0,0.0,75,14.333333333333334,20,0,14,1,0,11,0,0,12,12,7.53,Left,2.372,広島東洋カープ
中村　祐太,9,3,4,0,0,0,0,0,0,0.429,205,44.666666666666664,50,8,21,1,5,31,1,0,33,30,6.04,Right,1.59,広島東洋カープ
野村　祐輔,20,7,6,0,0,0,0,0,0,0.538,514,119.33333333333333,136,10,30,0,2,60,1,0,62,56,4.22,Right,1.391,広島東洋カープ
フランスア,47,3,4,1,19,22,0,0,0,0.429,267,65.0,38,3,34,1,2,81,0,2,16,12,1.66,Left,1.108,広島東洋カープ
福井　優也,3,0,3,0,0,0,0,0,0,0.0,67,15.0,18,5,5,0,0,13,1,0,14,14,8.4,Right,1.533,広島東洋カープ
藤井　皓哉,8,1,0,0,0,1,0,0,0,1.0,73,14.666666666666666,20,2,7,1,1,21,0,0,11,10,6.14,Right,1.841,広島東洋カープ
ヘルウェグ,7,0,0,0,2,2,0,0,0,0.0,33,8.0,4,0,5,0,1,10,0,0,1,1,1.13,Right,1.125,広島東洋カープ
薮田　和樹,9,2,1,0,0,1,0,0,0,0.667,134,26.666666666666668,28,4,32,0,1,18,3,0,22,17,5.74,Right,2.25,広島東洋カープ
東　克樹,24,11,5,0,0,0,1,1,0,0.688,626,154.0,130,13,42,2,2,155,1,0,45,42,2.45,Left,1.117,横浜DeNAベイスターズ
飯塚　悟史,9,1,6,0,0,0,0,0,0,0.143,198,43.666666666666664,52,8,23,3,1,34,1,0,24,23,4.74,Right,1.718,横浜DeNAベイスターズ
石田　健大,23,3,7,0,0,2,0,0,0,0.3,408,92.33333333333333,95,16,34,4,5,87,2,0,62,51,4.97,Left,1.397,横浜DeNAベイスターズ
井納　翔一,24,6,3,1,8,10,0,0,0,0.667,256,61.0,60,5,16,2,2,44,2,0,27,24,3.54,Right,1.246,横浜DeNAベイスターズ
今永　昇太,23,4,11,0,4,5,1,0,0,0.267,402,84.66666666666667,108,18,38,6,4,80,6,0,77,64,6.8,Left,1.724,横浜DeNAベイスターズ
ウィーランド,16,4,9,0,0,0,0,0,0,0.308,410,92.0,108,16,31,3,5,82,1,1,59,51,4.99,Right,1.511,横浜DeNAベイスターズ
エスコバー,53,4,3,0,13,17,0,0,0,0.571,223,53.0,47,4,22,3,2,54,0,0,24,21,3.57,Left,1.302,横浜DeNAベイスターズ
加賀　繁,9,0,0,0,1,1,0,0,0,0.0,43,10.0,14,2,0,0,0,9,0,0,9,9,8.1,Right,1.4,横浜DeNAベイスターズ
笠井　崇正,2,0,0,0,0,0,0,0,0,0.0,12,3.0,0,0,4,1,0,3,0,0,0,0,0.0,Right,1.333,横浜DeNAベイスターズ
京山　将弥,13,6,6,0,0,1,0,0,0,0.5,267,59.0,67,10,33,0,1,42,1,0,38,37,5.64,Right,1.695,横浜DeNAベイスターズ
国吉　佑樹,13,0,0,0,1,1,0,0,0,0.0,75,16.666666666666668,17,2,9,0,0,15,1,0,9,9,4.86,Right,1.56,横浜DeNAベイスターズ
須田　幸太,10,0,0,0,2,2,0,0,0,0.0,44,10.666666666666666,10,3,3,1,0,4,0,0,9,9,7.59,Right,1.219,横浜DeNAベイスターズ
砂田　毅樹,70,0,2,0,24,24,0,0,0,0.0,227,52.333333333333336,44,4,25,6,5,44,0,0,22,21,3.61,Left,1.318,横浜DeNAベイスターズ
平良　拳太郎,13,5,3,0,0,0,0,0,0,0.625,284,67.0,65,9,29,2,0,53,2,0,29,26,3.49,Right,1.403,横浜DeNAベイスターズ
田中　健二朗,11,1,1,0,0,1,0,0,0,0.5,54,12.333333333333334,14,2,6,1,0,14,0,0,9,9,6.57,Left,1.622,横浜DeNAベイスターズ
田村　丈,1,0,0,0,0,0,0,0,0,0.0,6,1.0,3,0,0,0,0,0,0,0,2,2,18.0,Right,3.0,横浜DeNAベイスターズ
中後　悠平,8,0,0,0,1,1,0,0,0,0.0,35,7.333333333333333,7,0,6,0,1,4,1,0,3,3,3.68,Left,1.773,横浜DeNAベイスターズ
パットン,58,5,1,0,33,38,0,0,0,0.833,235,56.0,53,3,16,4,3,67,0,0,16,16,2.57,Right,1.232,横浜DeNAベイスターズ
バリオス,14,2,5,0,0,0,0,0,0,0.286,228,54.0,52,1,12,0,2,39,2,1,23,20,3.33,Right,1.185,横浜DeNAベイスターズ
濵口　遥大,19,4,5,0,1,1,0,0,0,0.444,416,94.66666666666667,92,9,48,2,3,97,6,0,42,41,3.9,Left,1.479,横浜DeNAベイスターズ
平田　真吾,17,0,0,0,0,0,0,0,0,0.0,116,25.666666666666668,35,3,6,0,0,27,0,0,19,19,6.66,Right,1.597,横浜DeNAベイスターズ
藤岡　好明,15,1,0,0,1,2,0,0,0,1.0,67,14.666666666666666,15,1,5,1,2,9,0,0,10,10,6.14,Right,1.364,横浜DeNAベイスターズ
三上　朋也,65,1,1,0,25,26,0,0,0,0.5,239,56.0,55,3,20,4,3,40,2,0,19,19,3.05,Right,1.339,横浜DeNAベイスターズ
三嶋　一輝,60,7,2,0,15,22,0,0,0,0.778,292,68.0,61,8,31,7,2,82,6,0,30,30,3.97,Right,1.353,横浜DeNAベイスターズ
武藤　祐太,20,0,0,0,4,4,0,0,0,0.0,101,23.666666666666668,20,4,12,1,2,15,1,0,17,17,6.46,Right,1.352,横浜DeNAベイスターズ
山﨑　康晃,57,2,4,37,3,5,0,0,0,0.333,226,56.333333333333336,40,5,18,3,1,63,1,0,18,17,2.72,Right,1.03,横浜DeNAベイスターズ
秋吉　亮,35,2,2,0,6,8,0,0,0,0.5,166,38.333333333333336,40,5,12,4,2,24,0,0,20,18,4.23,Right,1.357,東京ヤクルトスワローズ
石川　雅規,22,7,6,0,0,0,0,0,0,0.538,488,110.66666666666667,121,19,41,1,4,78,2,0,70,60,4.88,Left,1.464,東京ヤクルトスワローズ
石山　泰稚,71,3,2,35,7,10,0,0,0,0.6,296,73.66666666666667,63,6,15,2,2,62,0,0,19,17,2.08,Right,1.059,東京ヤクルトスワローズ
ウルキデス,5,0,0,0,0,0,0,0,0,0.0,24,5.333333333333333,6,0,1,0,0,4,0,0,5,3,5.06,Right,1.312,東京ヤクルトスワローズ
梅野　雄吾,29,3,2,0,10,13,0,0,0,0.6,128,26.666666666666668,27,5,22,1,3,25,1,0,22,21,7.09,Right,1.838,東京ヤクルトスワローズ
大下　佑馬,25,2,1,0,5,7,0,0,0,0.667,171,43.666666666666664,31,6,9,0,3,35,3,0,17,15,3.09,Right,0.916,東京ヤクルトスワローズ
小川　泰弘,18,8,5,0,0,0,0,0,0,0.615,450,108.0,109,9,24,2,1,94,1,0,36,33,2.75,Right,1.231,東京ヤクルトスワローズ
カラシティー,32,7,3,3,1,6,0,0,0,0.7,420,94.66666666666667,89,7,43,1,4,73,7,0,53,44,4.18,Right,1.394,東京ヤクルトスワローズ
風張　蓮,53,2,4,0,4,6,0,0,0,0.333,241,57.666666666666664,48,11,22,0,1,61,4,0,30,28,4.37,Right,1.214,東京ヤクルトスワローズ
近藤　一樹,74,7,4,2,35,42,0,0,0,0.636,334,76.66666666666667,74,8,31,2,2,75,5,0,37,31,3.64,Right,1.37,東京ヤクルトスワローズ
高橋　奎二,3,1,1,0,0,0,0,0,0,0.5,69,15.0,14,4,8,0,2,20,0,0,10,5,3.0,Left,1.467,東京ヤクルトスワローズ
田川　賢吾,1,0,0,0,0,0,0,0,0,0.0,4,1.0,0,0,1,0,0,1,0,0,0,0,0.0,Right,1.0,東京ヤクルトスワローズ
館山　昌平,5,0,4,0,0,0,0,0,0,0.0,97,19.666666666666668,30,2,10,0,2,13,0,0,19,15,6.86,Right,2.034,東京ヤクルトスワローズ
寺島　成輝,1,0,1,0,0,0,0,0,0,0.0,13,2.0,4,1,4,0,0,2,0,0,6,6,27.0,Left,4.0,東京ヤクルトスワローズ
中尾　輝,54,7,3,0,12,19,0,0,0,0.7,248,54.0,53,5,33,4,1,56,7,0,25,21,3.5,Left,1.593,東京ヤクルトスワローズ
中澤　雅人,37,0,0,0,11,11,0,0,0,0.0,128,28.666666666666668,34,4,6,0,2,24,1,0,22,22,6.91,Left,1.395,東京ヤクルトスワローズ
沼田　拓巳,1,0,0,0,0,0,0,0,0,0.0,5,1.0,2,0,0,0,0,1,0,0,1,1,9.0,Right,2.0,東京ヤクルトスワローズ
ハフ,35,3,6,0,7,9,0,0,0,0.333,411,94.33333333333333,105,13,27,2,4,78,0,0,54,51,4.87,Left,1.399,東京ヤクルトスワローズ
原　樹理,30,6,7,0,1,2,2,1,1,0.462,461,110.66666666666667,102,3,31,0,3,93,5,0,48,38,3.09,Right,1.202,東京ヤクルトスワローズ
ブキャナン,28,10,11,0,0,0,2,1,1,0.476,751,174.33333333333334,186,17,53,4,10,95,3,0,85,78,4.03,Right,1.371,東京ヤクルトスワローズ
古野　正人,2,1,1,0,0,0,0,0,0,0.5,40,9.0,12,2,1,0,0,4,2,0,6,5,5.0,Right,1.444,東京ヤクルトスワローズ
星　知弥,18,2,0,0,0,1,0,0,0,1.0,136,31.333333333333332,24,5,21,0,0,23,0,0,14,14,4.02,Right,1.436,東京ヤクルトスワローズ
松岡　健一,14,1,0,0,0,1,0,0,0,1.0,73,14.666666666666666,16,1,9,0,2,14,2,0,11,8,4.91,Right,1.705,東京ヤクルトスワローズ
村中　恭兵,3,0,0,0,0,0,0,0,0,0.0,16,2.0,4,1,5,0,1,3,1,0,7,7,31.5,Left,4.5,東京ヤクルトスワローズ
山田　大樹,2,0,1,0,0,0,0,0,0,0.0,33,5.666666666666667,10,2,4,0,1,3,0,0,11,10,15.88,Left,2.471,東京ヤクルトスワローズ
山中　浩史,11,2,0,0,1,1,0,0,0,1.0,163,37.333333333333336,43,2,10,1,2,20,0,0,18,15,3.62,Right,1.42,東京ヤクルトスワローズ
山本　哲哉,4,0,0,0,0,0,0,0,0,0.0,19,4.0,5,1,1,0,0,0,0,0,2,2,4.5,Right,1.5,東京ヤクルトスワローズ
由規,7,1,2,0,0,0,0,0,0,0.333,155,34.333333333333336,34,4,20,0,1,37,1,0,17,17,4.46,Right,1.573,東京ヤクルトスワローズ
浅尾　拓也,10,0,0,0,0,0,0,0,0,0.0,40,9.333333333333334,7,1,8,0,0,7,1,0,5,5,4.82,Right,1.607,中日ドラゴンズ
石川　翔,1,0,0,0,1,1,0,0,0,0.0,3,1.0,0,0,0,0,0,0,0,0,0,0,0.0,Right,0.0,中日ドラゴンズ
伊藤　準規,11,2,0,0,1,3,0,0,0,1.0,65,13.666666666666666,13,2,11,0,2,6,3,0,6,6,3.95,Right,1.756,中日ドラゴンズ
岩瀬　仁紀,48,2,0,3,10,12,0,0,0,1.0,143,35.0,28,3,7,0,5,28,1,0,18,18,4.63,Left,1.0,中日ドラゴンズ
大野　雄大,6,0,3,0,0,0,0,0,0,0.0,130,27.333333333333332,32,7,19,0,0,21,1,0,27,26,8.56,Left,1.866,中日ドラゴンズ
小笠原　慎之介,17,5,6,0,0,0,1,1,0,0.455,466,107.33333333333333,108,15,47,0,3,73,2,0,53,49,4.11,Left,1.444,中日ドラゴンズ
岡田　俊哉,27,1,0,0,6,7,0,0,0,1.0,99,21.333333333333332,24,2,13,0,0,19,1,0,13,12,5.06,Left,1.734,中日ドラゴンズ
小熊　凌祐,8,3,4,0,0,0,0,0,0,0.429,190,43.333333333333336,51,7,10,0,0,37,1,0,35,30,6.23,Right,1.408,中日ドラゴンズ
ガルシア,27,13,9,0,0,0,2,2,0,0.591,711,168.66666666666666,144,13,73,0,6,132,2,1,60,56,2.99,Left,1.287,中日ドラゴンズ
笠原　祥太郎,20,6,4,0,0,0,1,1,0,0.6,479,108.66666666666667,100,12,49,1,6,88,2,0,52,50,4.14,Left,1.371,中日ドラゴンズ
木下　雄介,14,0,0,0,1,1,0,0,0,0.0,73,16.666666666666668,17,2,9,0,0,18,1,0,10,10,5.4,Right,1.56,中日ドラゴンズ
佐藤　優,42,1,2,5,10,11,0,0,0,0.333,184,43.333333333333336,27,2,23,0,3,51,2,0,15,10,2.08,Right,1.154,中日ドラゴンズ
ジー,4,0,3,0,0,0,2,0,0,0.0,111,27.0,26,5,7,0,2,16,0,0,14,12,4.0,Right,1.222,中日ドラゴンズ
清水　達也,2,0,0,0,0,0,0,0,0,0.0,10,2.0,3,0,2,0,0,2,0,0,2,2,9.0,Right,2.5,中日ドラゴンズ
鈴木　翔太,2,0,0,0,0,0,0,0,0,0.0,44,8.666666666666666,11,1,6,0,2,3,1,0,5,5,5.19,Right,1.962,中日ドラゴンズ
鈴木　博志,53,4,6,4,12,16,0,0,0,0.4,219,49.0,46,7,27,1,1,42,1,0,28,24,4.41,Right,1.49,中日ドラゴンズ
祖父江　大輔,51,2,2,0,17,19,0,0,0,0.5,208,48.666666666666664,45,5,19,0,0,36,0,0,19,17,3.14,Right,1.315,中日ドラゴンズ
田島　慎二,30,0,4,15,1,1,0,0,0,0.0,134,28.666666666666668,30,4,18,3,2,13,3,0,23,23,7.22,Right,1.674,中日ドラゴンズ
谷元　圭介,8,2,0,0,1,3,0,0,0,1.0,56,9.666666666666666,22,2,3,0,0,8,1,0,20,16,14.9,Right,2.586,中日ドラゴンズ
福　敬登,1,0,0,0,0,0,0,0,0,0.0,2,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,Left,3.0,中日ドラゴンズ
福谷　浩司,29,0,1,0,4,4,0,0,0,0.0,114,27.0,31,5,7,0,0,28,0,0,16,15,5.0,Right,1.407,中日ドラゴンズ
藤嶋　健人,19,3,1,0,0,0,0,0,0,0.75,307,71.33333333333333,71,8,27,0,0,40,1,0,29,29,3.66,Right,1.374,中日ドラゴンズ
Ｒ．マルティネス,7,1,3,0,0,0,0,0,0,0.25,99,21.666666666666668,28,4,8,0,1,14,0,0,16,16,6.65,Right,1.662,中日ドラゴンズ
又吉　克樹,40,2,5,0,9,11,0,0,0,0.286,187,41.333333333333336,54,6,17,0,1,28,1,0,30,30,6.53,Right,1.718,中日ドラゴンズ
松坂　大輔,11,6,4,0,0,0,0,0,0,0.6,253,55.333333333333336,50,5,32,0,5,51,1,0,25,23,3.74,Right,1.482,中日ドラゴンズ
三ツ間　卓也,4,0,0,0,0,0,0,0,0,0.0,31,5.666666666666667,8,1,4,0,3,5,1,0,8,7,11.12,Right,2.118,中日ドラゴンズ
柳　裕也,10,2,5,0,0,0,1,1,0,0.286,237,53.333333333333336,59,2,18,0,2,42,0,0,34,31,5.23,Right,1.444,中日ドラゴンズ
山井　大介,10,3,6,0,0,0,1,1,0,0.333,259,62.333333333333336,55,12,21,0,1,43,2,0,28,28,4.04,Right,1.219,中日ドラゴンズ
山本　拓実,1,0,0,0,0,0,0,0,0,0.0,8,2.0,1,0,2,0,0,3,0,0,0,0,0.0,Right,1.5,中日ドラゴンズ
吉見　一起,20,5,7,0,0,0,1,1,1,0.417,516,125.66666666666667,136,15,24,0,4,61,1,1,54,54,3.87,Right,1.273,中日ドラゴンズ
ロドリゲス,26,0,3,1,9,9,0,0,0,0.0,116,27.333333333333332,22,1,14,1,1,26,1,0,9,7,2.3,Left,1.317,中日ドラゴンズ
阿部　和成,5,0,1,0,0,0,0,0,0,0.0,21,4.0,4,0,4,1,0,2,0,0,3,1,2.25,Right,2.0,千葉ロッテマリーンズ
有吉　優樹,29,6,5,0,2,2,0,0,0,0.545,462,106.0,118,15,31,1,4,54,2,0,50,44,3.74,Right,1.406,千葉ロッテマリーンズ
石川　歩,21,9,8,0,0,0,1,0,0,0.529,559,133.33333333333334,137,15,29,1,3,77,0,0,61,58,3.92,Right,1.245,千葉ロッテマリーンズ
岩下　大輝,18,1,3,0,6,6,0,0,0,0.25,117,25.666666666666668,28,0,13,0,1,17,1,0,14,13,4.56,Right,1.597,千葉ロッテマリーンズ
内　竜也,58,3,5,26,7,10,0,0,0,0.375,241,58.666666666666664,51,5,19,4,1,54,2,0,25,25,3.84,Right,1.193,千葉ロッテマリーンズ
