Name,G,W,L,SV,HLD,HP,CG,SHO,NHB,WPCT,BF,IP,HA,HRA,BB,IBB,HBP,SO,WP,BK,R,ER,ERA,Hand,WHIP,Team
高木　勇人,25,5,9,0,0,0,0,0,0,0.357,504,117.0,121,15,36,0,7,91,4,1,61,56,4.31,Right,1.342,読売ジャイアンツ
田口　麗斗,26,10,10,0,0,0,2,1,0,0.5,668,162.0,150,15,49,0,6,126,1,0,54,49,2.72,Left,1.228,読売ジャイアンツ
田原　誠次,64,4,3,0,14,18,0,0,0,0.571,233,54.666666666666664,56,3,22,1,3,29,0,1,22,21,3.46,Right,1.427,読売ジャイアンツ
土田　瑞起,7,0,0,1,0,0,0,0,0,0.0,38,8.333333333333334,12,0,3,0,0,6,2,0,6,6,6.48,Right,1.8,読売ジャイアンツ
戸根　千明,42,1,0,1,5,6,0,0,0,1.0,161,36.0,37,5,17,0,3,25,0,0,19,18,4.5,Left,1.5,読売ジャイアンツ
中川　皓太,2,0,0,0,0,0,0,0,0,0.0,11,2.0,4,2,1,0,0,2,0,0,3,3,13.5,Left,2.5,読売ジャイアンツ
西村　健太朗,27,0,0,0,2,2,0,0,0,0.0,134,28.0,30,2,16,0,5,25,1,0,11,10,3.21,Right,1.643,読売ジャイアンツ
長谷川　潤,3,0,1,0,0,0,0,0,0,0.0,32,6.333333333333333,11,0,2,0,0,3,0,0,6,6,8.53,Right,2.053,読売ジャイアンツ
ポレダ,5,1,3,0,0,0,0,0,0,0.25,121,27.0,25,0,19,0,2,19,0,2,15,12,4.0,Left,1.63,読売ジャイアンツ
マイコラス,14,4,2,0,0,0,1,0,0,0.667,381,91.66666666666667,84,10,23,0,4,84,0,0,35,25,2.45,Right,1.167,読売ジャイアンツ
マシソン,70,8,4,1,41,49,0,0,0,0.667,325,80.0,65,7,22,0,1,98,2,0,27,21,2.36,Right,1.088,読売ジャイアンツ
宮國　椋丞,34,4,1,0,6,10,0,0,0,0.8,162,39.666666666666664,38,6,9,0,0,14,0,0,14,13,2.95,Right,1.185,読売ジャイアンツ
メンドーサ,3,0,0,0,0,0,0,0,0,0.0,20,4.0,6,1,2,0,0,4,0,0,5,5,11.25,Right,2.0,読売ジャイアンツ
矢貫　俊之,8,0,0,0,0,0,0,0,0,0.0,42,10.333333333333334,10,0,5,0,0,11,1,0,3,3,2.61,Right,1.452,読売ジャイアンツ
山口　鉄也,63,1,6,1,19,20,0,0,0,0.143,204,48.0,48,6,12,0,2,28,1,0,30,26,4.88,Left,1.25,読売ジャイアンツ
青柳　晃洋,13,4,5,0,0,0,0,0,0,0.444,289,68.33333333333333,41,1,40,0,8,52,2,0,31,25,3.29,Right,1.185,阪神タイガース
秋山　拓巳,8,1,1,0,0,0,0,0,0,0.5,85,20.0,23,1,2,0,0,20,0,0,9,9,4.05,Right,1.25,阪神タイガース
安藤　優也,50,0,1,0,11,11,0,0,0,0.0,164,42.666666666666664,29,4,12,0,0,24,0,0,13,12,2.53,Right,0.961,阪神タイガース
石崎　剛,10,0,0,0,3,3,0,0,0,0.0,42,10.666666666666666,6,0,7,0,0,6,0,0,2,2,1.69,Right,1.219,阪神タイガース
伊藤　和雄,5,0,0,0,0,0,0,0,0,0.0,33,7.333333333333333,9,0,3,0,0,9,2,0,4,2,2.45,Right,1.636,阪神タイガース
岩崎　優,16,3,5,0,0,0,0,0,0,0.375,319,74.33333333333333,73,10,27,0,2,59,3,0,33,30,3.63,Left,1.345,阪神タイガース
岩貞　祐太,25,10,9,0,0,0,2,2,0,0.526,644,158.33333333333334,119,10,55,2,3,156,6,0,56,51,2.9,Left,1.099,阪神タイガース
岩田　稔,6,0,3,0,0,0,0,0,0,0.0,107,20.333333333333332,36,4,10,1,2,14,3,0,23,20,8.85,Left,2.262,阪神タイガース
榎田　大樹,35,1,1,0,3,4,0,0,0,0.5,174,39.666666666666664,39,6,16,0,3,32,2,0,19,19,4.31,Left,1.387,阪神タイガース
金田　和之,6,1,0,0,0,1,0,0,0,1.0,29,6.0,6,0,4,0,0,1,1,0,4,4,6.0,Right,1.667,阪神タイガース
サターホワイト,20,1,1,0,6,7,0,0,0,0.5,88,21.0,19,0,8,0,0,18,0,0,8,6,2.57,Right,1.286,阪神タイガース
歳内　宏明,9,0,0,0,2,2,0,0,0,0.0,41,9.0,8,1,5,0,0,3,2,0,4,3,3.0,Right,1.444,阪神タイガース
島本　浩也,23,1,0,0,2,3,0,0,0,1.0,105,24.666666666666668,23,2,10,1,0,24,1,0,10,10,3.65,Left,1.338,阪神タイガース
髙橋　聡文,54,3,1,0,20,23,0,0,0,0.75,166,38.333333333333336,38,4,11,0,1,38,3,0,17,16,3.76,Left,1.278,阪神タイガース
高宮　和也,16,0,1,0,1,1,0,0,0,0.0,64,12.666666666666666,19,1,7,0,0,10,1,0,9,9,6.39,Left,2.053,阪神タイガース
田面　巧二郎,4,0,1,0,1,1,0,0,0,0.0,20,4.333333333333333,5,0,3,0,0,2,0,0,3,3,6.23,Right,1.846,阪神タイガース
筒井　和也,1,0,0,0,0,0,0,0,0,0.0,5,1.0,1,0,2,0,0,0,0,0,1,1,9.0,Left,3.0,阪神タイガース
鶴　直人,2,0,0,0,0,0,0,0,0,0.0,13,2.3333333333333335,5,1,1,0,0,0,0,0,2,2,7.71,Right,2.571,阪神タイガース
ドリス,34,3,3,8,9,12,0,0,0,0.5,138,34.0,19,0,16,1,2,36,1,0,11,8,2.12,Right,1.029,阪神タイガース
能見　篤史,26,8,12,0,1,1,2,1,0,0.4,634,147.33333333333334,140,17,52,2,6,126,5,1,67,60,3.67,Left,1.303,阪神タイガース
福原　忍,9,0,0,0,4,4,0,0,0,0.0,23,5.333333333333333,8,1,1,0,0,6,0,0,3,3,5.06,Right,1.688,阪神タイガース
藤川　球児,43,5,6,3,10,14,0,0,0,0.455,275,62.666666666666664,58,7,30,2,3,70,4,0,34,32,4.6,Right,1.404,阪神タイガース
藤浪　晋太郎,26,7,11,0,0,0,2,1,0,0.389,734,169.0,152,11,70,0,8,176,6,1,78,61,3.25,Right,1.314,阪神タイガース
マテオ,52,1,3,20,7,8,0,0,0,0.25,226,55.0,40,2,24,1,2,56,2,1,12,11,1.8,Right,1.164,阪神タイガース
松田　遼馬,22,1,0,0,1,2,0,0,0,1.0,102,27.0,14,2,9,2,0,26,1,0,3,3,1.0,Right,0.852,阪神タイガース
メッセンジャー,28,12,11,0,0,0,2,1,0,0.522,791,185.33333333333334,178,11,60,2,1,177,4,0,73,62,3.01,Right,1.284,阪神タイガース
望月　惇志,1,0,0,0,0,0,0,0,0,0.0,4,1.0,1,0,0,0,0,1,0,0,0,0,0.0,Right,1.0,阪神タイガース
守屋　功輝,4,0,1,0,0,0,0,0,0,0.0,44,8.333333333333334,16,2,4,0,0,7,0,0,8,8,8.64,Right,2.4,阪神タイガース
山本　翔也,6,0,0,0,0,0,0,0,0,0.0,14,3.3333333333333335,3,0,1,0,0,1,0,0,2,2,5.4,Left,1.2,阪神タイガース
横山　雄哉,3,2,0,0,0,0,0,0,0,1.0,63,15.333333333333334,11,2,8,1,0,16,1,0,7,5,2.93,Left,1.239,阪神タイガース
飯田　哲矢,2,0,0,0,0,0,0,0,0,0.0,14,3.3333333333333335,4,0,0,0,0,4,0,0,0,0,0.0,Left,1.2,広島東洋カープ
一岡　竜司,27,1,1,0,5,6,0,0,0,0.5,96,24.666666666666668,16,0,10,0,0,21,0,0,5,5,1.82,Right,1.054,広島東洋カープ
今村　猛,67,3,4,2,22,25,0,0,0,0.429,299,73.66666666666667,60,3,22,0,0,87,4,0,20,20,2.44,Right,1.113,広島東洋カープ
江草　仁貴,8,0,0,0,1,1,0,0,0,0.0,38,9.0,8,1,4,0,1,5,0,0,6,6,6.0,Left,1.333,広島東洋カープ
オスカル,23,2,0,0,1,3,0,0,0,1.0,105,22.666666666666668,32,3,7,0,1,13,0,0,17,16,6.35,Left,1.721,広島東洋カープ
大瀬良　大地,17,3,1,0,4,7,0,0,0,0.75,87,21.666666666666668,15,2,6,0,1,24,1,0,8,8,3.32,Right,0.969,広島東洋カープ
岡田　明丈,18,4,3,0,1,1,1,0,0,0.571,375,89.33333333333333,89,6,25,0,0,60,4,2,34,30,3.02,Right,1.276,広島東洋カープ
小野　淳平,6,0,0,0,0,0,0,0,0,0.0,35,7.333333333333333,8,2,2,0,2,3,0,0,7,6,7.36,Right,1.364,広島東洋カープ
九里　亜蓮,27,2,2,0,0,1,0,0,0,0.5,351,80.0,79,9,37,0,1,52,0,0,47,40,4.5,Right,1.45,広島東洋カープ
黒田　博樹,24,10,8,0,0,0,1,1,0,0.556,623,151.66666666666666,152,14,30,3,3,98,3,0,54,52,3.09,Right,1.2,広島東洋カープ
佐藤　祥万,2,0,0,0,0,0,0,0,0,0.0,14,2.3333333333333335,5,0,1,0,1,3,0,0,2,2,7.71,Left,2.571,広島東洋カープ
ジャクソン,67,5,4,0,37,42,0,0,0,0.556,271,68.33333333333333,46,4,23,0,0,89,1,0,15,13,1.71,Right,1.01,広島東洋カープ
ジョンソン,26,15,7,0,0,0,3,2,0,0.682,736,180.33333333333334,154,11,49,2,3,141,3,0,50,43,2.15,Left,1.126,広島東洋カープ
デラバー,2,0,0,0,0,0,0,0,0,0.0,6,2.0,0,0,0,0,0,4,0,0,0,0,0.0,Right,0.0,広島東洋カープ
戸田　隆矢,17,4,0,1,0,2,1,1,0,1.0,226,54.666666666666664,49,5,18,0,4,42,2,0,17,17,2.8,Left,1.226,広島東洋カープ
永川　勝浩,11,2,0,0,1,3,0,0,0,1.0,46,10.0,14,1,2,0,1,8,0,0,7,7,6.3,Right,1.6,広島東洋カープ
中﨑　翔太,61,3,4,34,7,10,0,0,0,0.429,251,61.333333333333336,50,2,19,2,2,54,0,0,11,9,1.32,Right,1.125,広島東洋カープ
中田　廉,8,1,1,0,1,2,0,0,0,0.5,23,4.333333333333333,5,1,4,0,1,6,0,0,8,8,16.62,Right,2.077,広島東洋カープ
中村　恭平,8,1,1,0,0,0,0,0,0,0.5,156,35.0,41,3,18,0,0,17,0,0,21,21,5.4,Left,1.686,広島東洋カープ
西原　圭大,2,0,0,0,0,0,0,0,0,0.0,27,5.0,12,1,1,0,0,2,0,0,7,7,12.6,Right,2.6,広島東洋カープ
野村　祐輔,25,16,3,0,0,0,1,1,0,0.842,633,152.66666666666666,139,11,37,0,6,91,3,0,50,46,2.71,Right,1.153,広島東洋カープ
久本　祐一,1,0,0,0,0,0,0,0,0,0.0,9,1.0,4,1,2,0,0,2,0,0,5,5,45.0,Left,6.0,広島東洋カープ
福井　優也,13,5,4,0,0,0,0,0,0,0.556,345,76.66666666666667,84,9,30,0,4,63,0,0,38,37,4.34,Right,1.487,広島東洋カープ
ヘーゲンズ,50,7,5,0,19,24,0,0,0,0.583,342,83.33333333333333,71,4,33,0,3,33,4,0,32,27,2.92,Right,1.248,広島東洋カープ
塹江　敦哉,3,0,1,0,0,0,0,0,0,0.0,28,6.333333333333333,6,2,4,0,1,6,0,0,8,8,11.37,Left,1.579,広島東洋カープ
薮田　和樹,16,3,1,0,0,1,0,0,0,0.75,137,31.0,21,3,22,0,2,21,3,0,9,9,2.61,Right,1.387,広島東洋カープ
横山　弘樹,6,2,2,0,0,0,0,0,0,0.5,123,26.333333333333332,30,3,12,0,5,17,2,0,19,16,5.47,Right,1.595,広島東洋カープ
石田　健大,25,9,4,0,0,0,0,0,0,0.692,608,153.0,128,21,36,1,1,132,5,1,53,53,3.12,Left,1.072,横浜DeNAベイスターズ
井納　翔一,23,7,11,0,0,0,2,1,0,0.389,654,151.66666666666666,156,14,47,2,6,113,6,0,65,59,3.5,Right,1.338,横浜DeNAベイスターズ
今永　昇太,22,8,9,0,0,0,0,0,0,0.471,541,135.33333333333334,108,16,38,1,2,136,1,0,47,44,2.93,Left,1.079,横浜DeNAベイスターズ
大原　慎司,16,0,0,0,1,1,0,0,0,0.0,59,12.666666666666666,15,4,6,1,2,14,0,0,7,7,4.97,Left,1.658,横浜DeNAベイスターズ
長田　秀一郎,6,0,0,0,0,0,0,0,0,0.0,24,4.0,8,0,3,0,1,3,0,0,4,4,9.0,Right,2.75,横浜DeNAベイスターズ
加賀　繁,26,0,0,0,6,6,0,0,0,0.0,75,16.666666666666668,19,2,6,0,1,17,0,0,10,10,5.4,Right,1.5,横浜DeNAベイスターズ
国吉　佑樹,1,0,0,0,0,0,0,0,0,0.0,12,1.6666666666666665,4,0,3,0,0,2,0,0,4,4,21.6,Right,4.2,横浜DeNAベイスターズ
久保　康友,15,5,8,0,0,0,1,1,1,0.385,419,96.33333333333333,102,5,28,4,3,80,4,0,44,38,3.55,Right,1.349,横浜DeNAベイスターズ
久保　裕也,9,0,0,0,0,0,0,0,0,0.0,51,12.0,10,1,7,0,1,8,0,0,7,7,5.25,Right,1.417,横浜DeNAベイスターズ
熊原　健人,18,1,1,0,0,0,0,0,0,0.5,131,29.0,31,0,15,0,1,25,2,0,18,16,4.97,Right,1.586,横浜DeNAベイスターズ
小杉　陽太,20,0,0,0,0,0,0,0,0,0.0,112,26.666666666666668,26,3,10,2,1,19,2,0,12,11,3.71,Right,1.35,横浜DeNAベイスターズ
小林　寛,1,0,0,0,0,0,0,0,0,0.0,2,0.3333333333333333,1,1,0,0,0,0,0,0,1,1,27.0,Right,3.0,横浜DeNAベイスターズ
ザガースキー,32,3,1,0,3,6,0,0,0,0.75,151,32.666666666666664,37,3,19,0,0,34,0,1,19,18,4.96,Left,1.714,横浜DeNAベイスターズ
須田　幸太,62,5,3,0,23,28,0,0,0,0.625,233,53.666666666666664,54,2,18,2,1,49,0,0,17,16,2.68,Right,1.342,横浜DeNAベイスターズ
砂田　毅樹,17,2,2,0,0,1,0,0,0,0.5,237,52.333333333333336,64,5,18,1,2,34,0,0,26,22,3.78,Left,1.567,横浜DeNAベイスターズ
田中　健二朗,61,5,3,0,23,28,0,0,0,0.625,197,44.0,46,2,18,3,1,39,3,0,16,12,2.45,Left,1.455,横浜DeNAベイスターズ
野川　拓斗,6,0,0,0,0,0,0,0,0,0.0,34,7.0,7,0,6,0,1,7,0,0,6,2,2.57,Left,1.857,横浜DeNAベイスターズ
平田　真吾,4,0,0,0,0,0,0,0,0,0.0,21,3.3333333333333335,7,2,3,0,1,2,0,0,9,8,21.6,Right,3.0,横浜DeNAベイスターズ
ブロードウェイ,5,0,0,0,0,0,0,0,0,0.0,29,6.0,7,3,2,0,0,3,0,0,7,3,4.5,Right,1.5,横浜DeNAベイスターズ
福地　元春,6,0,1,0,0,0,0,0,0,0.0,36,6.666666666666667,11,2,6,2,0,5,1,0,9,9,12.15,Left,2.55,横浜DeNAベイスターズ
藤岡　好明,9,0,1,0,2,2,0,0,0,0.0,31,8.0,7,0,2,0,0,3,0,0,2,1,1.13,Right,1.125,横浜DeNAベイスターズ
ペトリック,15,3,2,0,0,0,0,0,0,0.6,199,47.333333333333336,48,10,12,0,0,22,0,0,31,29,5.51,Right,1.268,横浜DeNAベイスターズ
三浦　大輔,3,0,3,0,0,0,0,0,0,0.0,75,14.666666666666666,29,3,4,0,0,14,0,0,18,18,11.05,Right,2.25,横浜DeNAベイスターズ
三上　朋也,59,2,4,2,32,34,0,0,0,0.333,241,58.666666666666664,47,7,18,2,2,36,2,0,21,17,2.61,Right,1.108,横浜DeNAベイスターズ
三嶋　一輝,4,1,1,0,0,0,0,0,0,0.5,102,24.0,24,5,8,0,0,15,1,0,13,10,3.75,Right,1.333,横浜DeNAベイスターズ
モスコーソ,13,5,7,0,0,0,1,0,0,0.417,342,80.0,88,15,19,1,0,65,5,0,47,46,5.18,Right,1.338,横浜DeNAベイスターズ
山口　俊,19,11,5,0,0,0,5,3,0,0.688,570,138.66666666666666,112,10,44,0,4,121,5,0,48,44,2.86,Right,1.125,横浜DeNAベイスターズ
山﨑　康晃,59,2,5,33,7,9,0,0,0,0.286,252,57.666666666666664,57,7,23,0,0,61,2,0,27,23,3.59,Right,1.387,横浜DeNAベイスターズ
秋吉　亮,70,3,4,19,10,13,0,0,0,0.429,279,70.0,50,6,15,3,6,68,1,0,17,17,2.19,Right,0.929,東京ヤクルトスワローズ
新垣　渚,6,1,2,0,0,0,0,0,0,0.333,136,29.666666666666668,33,4,15,0,2,23,4,0,22,22,6.67,Right,1.618,東京ヤクルトスワローズ
石川　雅規,20,8,8,0,0,0,0,0,0,0.5,500,116.66666666666667,126,15,33,1,2,52,3,1,59,58,4.47,Left,1.363,東京ヤクルトスワローズ
石山　泰稚,13,1,0,0,1,2,0,0,0,1.0,71,16.0,23,2,1,0,0,10,0,0,13,13,7.31,Right,1.5,東京ヤクルトスワローズ
岩橋　慶侍,14,0,1,0,1,1,0,0,0,0.0,64,13.666666666666666,14,2,9,1,0,10,2,0,12,11,7.24,Left,1.683,東京ヤクルトスワローズ
オンドルセク,30,3,1,11,2,5,0,0,0,0.75,121,29.333333333333332,23,0,11,1,0,29,0,0,10,8,2.45,Right,1.159,東京ヤクルトスワローズ
小川　泰弘,25,8,9,0,0,0,4,1,1,0.471,668,158.0,149,22,52,0,6,114,3,0,82,79,4.5,Right,1.272,東京ヤクルトスワローズ
風張　蓮,6,0,0,0,0,0,0,0,0,0.0,53,10.0,18,2,5,0,0,10,0,0,9,9,8.1,Right,2.3,東京ヤクルトスワローズ
木谷　良平,1,0,0,0,0,0,0,0,0,0.0,5,0.6666666666666666,2,0,1,0,0,1,0,0,2,2,27.0,Right,4.5,東京ヤクルトスワローズ
久古　健太郎,39,0,0,1,3,3,0,0,0,0.0,115,26.333333333333332,26,2,5,0,6,27,0,0,13,13,4.44,Left,1.177,東京ヤクルトスワローズ
近藤　一樹,8,0,0,0,0,0,0,0,0,0.0,54,11.333333333333334,14,0,6,1,2,10,0,0,5,4,3.18,Right,1.765,東京ヤクルトスワローズ
杉浦　稔大,17,3,2,0,0,0,0,0,0,0.6,252,51.666666666666664,75,6,25,2,1,45,2,0,43,41,7.14,Right,1.935,東京ヤクルトスワローズ
竹下　真吾,1,0,0,0,0,0,0,0,0,0.0,15,2.6666666666666665,2,2,6,0,0,1,0,0,4,4,13.5,Left,3.0,東京ヤクルトスワローズ
館山　昌平,10,1,4,0,1,1,0,0,0,0.2,230,46.0,65,5,26,0,5,33,5,0,39,37,7.24,Right,1.978,東京ヤクルトスワローズ
デイビーズ,15,4,5,0,0,0,0,0,0,0.444,361,82.0,84,14,31,1,4,64,4,0,44,40,4.39,Right,1.402,東京ヤクルトスワローズ
寺田　哲也,2,0,1,0,1,1,0,0,0,0.0,15,2.0,4,0,5,0,1,0,1,0,6,6,27.0,Right,4.5,東京ヤクルトスワローズ
徳山　武陽,3,0,0,0,0,0,0,0,0,0.0,21,4.333333333333333,6,1,3,0,0,3,0,0,6,6,12.46,Right,2.077,東京ヤクルトスワローズ
土肥　寛昌,4,0,0,0,0,0,0,0,0,0.0,28,5.333333333333333,8,0,4,0,1,5,0,0,5,5,8.44,Right,2.25,東京ヤクルトスワローズ
中澤　雅人,19,1,0,0,0,1,0,0,0,1.0,87,20.333333333333332,17,3,6,1,3,11,1,0,8,8,3.54,Left,1.131,東京ヤクルトスワローズ
中島　彰吾,3,0,0,0,0,0,0,0,0,0.0,14,3.0,4,0,2,0,0,2,0,0,2,2,6.0,Right,2.0,東京ヤクルトスワローズ
成瀬　善久,22,3,2,0,0,0,0,0,0,0.6,319,72.33333333333333,82,13,27,1,5,42,1,0,46,45,5.6,Left,1.507,東京ヤクルトスワローズ
原　樹理,13,2,8,0,0,0,0,0,0,0.2,298,67.0,80,4,25,0,5,33,0,0,45,44,5.91,Right,1.567,東京ヤクルトスワローズ
平井　諒,33,1,1,0,7,8,0,0,0,0.5,132,32.0,27,2,10,0,0,24,0,0,12,10,2.81,Right,1.156,東京ヤクルトスワローズ
古野　正人,6,0,2,0,0,0,0,0,0,0.0,64,13.333333333333334,20,3,6,0,0,8,0,0,14,14,9.45,Right,1.95,東京ヤクルトスワローズ
ペレス,19,2,2,0,1,3,0,0,0,0.5,107,21.333333333333332,26,2,15,2,3,19,2,0,20,19,8.02,Left,1.922,東京ヤクルトスワローズ
松岡　健一,53,2,1,0,4,6,0,0,0,0.667,246,55.333333333333336,54,4,31,2,3,39,1,0,25,23,3.74,Right,1.536,東京ヤクルトスワローズ
村中　恭兵,52,7,3,0,6,12,0,0,0,0.7,292,67.0,63,9,38,0,5,51,1,0,29,29,3.9,Left,1.507,東京ヤクルトスワローズ
八木　亮祐,1,0,1,0,0,0,0,0,0,0.0,19,3.0,6,0,3,0,0,6,1,0,4,4,12.0,Left,3.0,東京ヤクルトスワローズ
山中　浩史,22,6,12,0,0,0,3,1,2,0.333,578,140.0,140,17,20,2,9,54,1,0,56,55,3.54,Right,1.143,東京ヤクルトスワローズ
由規,5,2,3,0,0,0,0,0,0,0.4,120,25.666666666666668,26,1,20,0,1,18,2,0,16,13,4.56,Right,1.792,東京ヤクルトスワローズ
ルーキ,69,6,6,0,33,39,0,0,0,0.5,277,64.66666666666667,66,6,20,1,5,60,3,0,26,22,3.06,Right,1.33,東京ヤクルトスワローズ
阿知羅　拓馬,13,0,0,0,0,0,0,0,0,0.0,59,14.333333333333334,12,2,4,0,1,14,1,0,4,4,2.51,Right,1.116,中日ドラゴンズ
伊藤　準規,6,1,2,0,0,0,0,0,0,0.333,89,19.333333333333332,22,2,9,0,0,12,1,0,14,13,6.05,Right,1.603,中日ドラゴンズ
岩瀬　仁紀,15,0,2,0,2,2,0,0,0,0.0,48,10.333333333333334,14,1,3,0,0,5,0,0,8,7,6.1,Left,1.645,中日ドラゴンズ
岩田　慎司,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,Right,0.0,中日ドラゴンズ
大野　雄大,19,7,10,0,0,0,3,1,1,0.412,547,129.66666666666666,126,11,37,0,2,85,0,0,59,51,3.54,Left,1.257,中日ドラゴンズ
小笠原　慎之介,15,2,6,0,0,0,0,0,0,0.25,310,72.33333333333333,56,7,40,0,2,58,4,0,30,27,3.36,Left,1.327,中日ドラゴンズ
岡田　俊哉,57,3,1,0,13,16,0,0,0,0.75,273,64.66666666666667,62,4,18,0,2,66,1,0,28,23,3.2,Left,1.237,中日ドラゴンズ
小川　龍也,44,1,1,0,9,10,0,0,0,0.5,126,31.666666666666668,21,1,9,0,3,34,1,0,10,8,2.27,Left,0.947,中日ドラゴンズ
小熊　凌祐,14,5,2,0,0,1,1,1,0,0.714,231,54.666666666666664,43,4,29,1,1,25,3,0,17,17,2.8,Right,1.317,中日ドラゴンズ
金子　丈,1,0,0,0,0,0,0,0,0,0.0,6,1.0,2,1,1,0,0,0,0,0,2,2,18.0,Right,3.0,中日ドラゴンズ
佐藤　優,14,1,0,0,1,1,0,0,0,1.0,123,27.0,21,1,21,0,1,18,2,1,12,11,3.67,Right,1.556,中日ドラゴンズ
ジョーダン,22,6,6,0,0,0,0,0,0,0.5,523,121.0,111,12,54,0,8,108,5,0,62,57,4.24,Left,1.364,中日ドラゴンズ
セプティモ,3,0,1,0,0,0,0,0,0,0.0,30,6.333333333333333,8,0,3,0,0,1,1,0,4,3,4.26,Left,1.737,中日ドラゴンズ
祖父江　大輔,46,0,4,0,12,12,0,0,0,0.0,177,43.0,32,3,18,0,2,31,1,0,18,15,3.14,Right,1.163,中日ドラゴンズ
田島　慎二,59,3,4,17,18,21,0,0,0,0.429,248,59.0,50,5,25,1,3,61,5,0,16,16,2.44,Right,1.271,中日ドラゴンズ
ネイラー,7,1,2,0,0,0,0,0,0,0.333,163,37.0,34,3,18,0,3,34,1,0,21,19,4.62,Right,1.405,中日ドラゴンズ
バルデス,20,6,7,0,0,0,0,0,0,0.462,534,125.66666666666667,122,17,39,0,8,103,0,0,54,49,3.51,Left,1.281,中日ドラゴンズ
濱田　達郎,1,0,1,0,0,0,0,0,0,0.0,25,4.0,8,0,5,0,0,0,1,0,7,7,15.75,Left,3.25,中日ドラゴンズ
福　敬登,27,1,2,0,4,5,0,0,0,0.333,186,43.333333333333336,42,1,18,0,3,31,2,0,26,23,4.78,Left,1.385,中日ドラゴンズ
福谷　浩司,41,1,2,8,8,9,0,0,0,0.333,171,40.0,45,6,9,0,2,23,5,0,18,18,4.05,Right,1.35,中日ドラゴンズ
又吉　克樹,62,6,6,0,16,22,0,0,0,0.5,239,54.666666666666664,58,3,17,0,3,55,1,0,22,17,2.8,Right,1.372,中日ドラゴンズ
武藤　祐太,4,0,0,0,0,0,0,0,0,0.0,28,5.333333333333333,9,0,3,0,0,3,0,0,3,2,3.38,Right,2.25,中日ドラゴンズ
八木　智哉,1,0,0,0,0,0,0,0,0,0.0,22,6.0,3,1,2,0,0,2,0,0,1,1,1.5,Left,0.833,中日ドラゴンズ
山井　大介,33,1,8,0,7,8,0,0,0,0.111,276,63.666666666666664,60,9,23,1,4,45,5,0,33,32,4.52,Right,1.304,中日ドラゴンズ
雄太,1,0,0,0,0,0,0,0,0,0.0,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,Left,0.0,中日ドラゴンズ
吉見　一起,21,6,7,0,0,0,1,0,0,0.462,535,131.33333333333334,134,11,27,2,0,81,1,0,49,45,3.08,Right,1.226,中日ドラゴンズ
若松　駿太,19,7,8,0,1,1,3,0,1,0.467,497,115.33333333333333,127,10,37,0,0,85,3,0,55,52,4.06,Right,1.422,中日ドラゴンズ
阿部　和成,13,0,0,0,0,0,0,0,0,0.0,85,17.333333333333332,22,2,11,0,0,6,0,0,10,9,4.67,Right,1.904,千葉ロッテマリーンズ
イ・デウン,3,0,0,0,1,1,0,0,0,0.0,25,5.0,6,1,4,0,1,2,0,0,5,4,7.2,Right,2.0,千葉ロッテマリーンズ
