Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
西　純矢,17,25,22,2,5,1,0,0,6,5,0,0,2,0,1,0,0,9,0,.227,0.273,0.261,Right,0.534,阪神タイガース
西　勇輝,18,33,28,1,1,1,0,0,2,0,0,0,5,0,0,0,0,12,1,.036,0.071,0.036,Right,0.107,阪神タイガース
ノイジー,133,516,475,42,114,13,1,9,156,56,0,0,0,3,36,0,2,85,13,.240,0.328,0.295,Right,0.623,阪神タイガース
馬場　皐輔,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,阪神タイガース
浜地　真澄,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
原口　文仁,54,56,52,2,10,1,0,2,17,8,0,0,0,0,3,0,1,18,2,.192,0.327,0.25,Right,0.577,阪神タイガース
ビーズリー,18,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,.000,0.0,0.0,Right,0.0,阪神タイガース
ブルワー,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
前川　右京,33,107,94,6,24,3,2,0,31,7,0,2,0,0,9,0,4,25,1,.255,0.33,0.346,Left,0.676,阪神タイガース
ミエセス,60,143,126,11,28,3,0,5,46,16,0,0,0,2,14,1,1,45,3,.222,0.365,0.301,Right,0.666,阪神タイガース
村上　頌樹,22,49,44,2,6,0,0,0,6,0,0,0,3,0,2,0,0,23,2,.136,0.136,0.174,Left,0.31,阪神タイガース
森下　翔太,94,377,333,42,79,14,1,10,125,41,1,0,0,4,29,1,11,70,6,.237,0.375,0.316,Right,0.691,阪神タイガース
門別　啓人,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Left,0.0,阪神タイガース
湯浅　京己,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,阪神タイガース
渡邉　諒,59,85,79,8,14,4,0,2,24,10,0,0,0,1,5,1,0,18,5,.177,0.304,0.224,Right,0.528,阪神タイガース
アドゥワ　誠,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
アンダーソン,21,11,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,.091,0.091,0.091,Right,0.182,広島東洋カープ
會澤　翼,54,133,116,6,20,4,0,1,27,10,0,0,2,1,10,0,4,26,4,.172,0.233,0.26,Right,0.493,広島東洋カープ
秋山　翔吾,115,483,434,48,119,20,6,4,163,38,8,3,9,1,35,3,4,81,12,.274,0.376,0.333,Left,0.709,広島東洋カープ
磯村　嘉孝,25,32,29,2,6,1,0,1,10,4,0,0,1,0,1,0,1,10,2,.207,0.345,0.258,Right,0.603,広島東洋カープ
一岡　竜司,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
上本　崇司,84,276,247,20,64,7,1,1,76,17,8,2,8,0,12,0,9,46,1,.259,0.308,0.317,Right,0.625,広島東洋カープ
遠藤　淳志,8,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
大瀬良　大地,23,33,30,0,0,0,0,0,0,0,1,0,2,0,1,0,0,15,0,.000,0.0,0.032,Right,0.032,広島東洋カープ
大道　温貴,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
大盛　穂,59,71,66,10,10,2,0,1,15,5,4,3,1,0,2,0,2,22,1,.152,0.227,0.2,Left,0.427,広島東洋カープ
河野　佳,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
菊池　涼介,120,485,442,51,114,17,0,5,146,27,7,5,8,1,32,1,2,68,6,.258,0.33,0.31,Right,0.64,広島東洋カープ
九里　亜蓮,26,54,45,1,2,0,0,0,2,0,0,0,9,0,0,0,0,25,0,.044,0.044,0.044,Right,0.088,広島東洋カープ
栗林　良吏,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
黒原　拓未,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
ケムナ　誠,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
コルニエル,8,10,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,.000,0.0,0.111,Right,0.111,広島東洋カープ
小園　海斗,80,306,290,25,83,11,7,6,126,31,8,4,4,0,10,1,2,38,7,.286,0.434,0.315,Left,0.749,広島東洋カープ
坂倉　将吾,120,448,395,48,105,19,1,12,162,44,3,0,1,2,47,6,3,67,9,.266,0.41,0.347,Left,0.757,広島東洋カープ
島内　颯太郎,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
末包　昇大,65,146,139,16,38,6,0,11,77,27,0,0,0,0,6,1,1,40,5,.273,0.554,0.308,Right,0.862,広島東洋カープ
曽根　海成,39,15,14,6,2,1,0,0,3,0,1,1,0,0,1,0,0,3,0,.143,0.214,0.2,Left,0.414,広島東洋カープ
ターリー,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
田中　広輔,111,253,224,28,51,10,0,6,79,28,2,6,3,0,25,2,1,48,6,.228,0.353,0.308,Left,0.661,広島東洋カープ
玉村　昇悟,9,15,14,0,2,0,0,0,2,2,0,0,1,0,0,0,0,9,0,.143,0.143,0.143,Left,0.286,広島東洋カープ
田村　俊介,10,22,22,3,8,2,0,0,10,0,0,0,0,0,0,0,0,6,1,.364,0.455,0.364,Left,0.819,広島東洋カープ
デビッドソン,112,381,348,34,73,16,1,19,148,44,0,1,0,2,22,1,9,120,11,.210,0.425,0.273,Right,0.698,広島東洋カープ
堂林　翔太,100,284,260,29,71,13,0,12,120,35,1,6,5,0,19,3,0,72,7,.273,0.462,0.323,Right,0.785,広島東洋カープ
床田　寛樹,24,50,40,3,11,4,0,0,15,1,0,0,8,0,2,0,0,12,0,.275,0.375,0.31,Left,0.685,広島東洋カープ
戸根　千明,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
中﨑　翔太,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
中村　奨成,18,20,20,2,3,0,0,0,3,0,0,1,0,0,0,0,0,7,0,.150,0.15,0.15,Right,0.3,広島東洋カープ
中村　貴浩,15,37,34,3,6,1,0,0,7,3,1,0,0,1,1,0,1,10,2,.176,0.206,0.216,Left,0.422,広島東洋カープ
中村　祐太,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
西川　龍馬,109,443,416,48,127,20,1,9,176,56,7,6,1,4,21,4,1,52,10,.305,0.423,0.337,Left,0.76,広島東洋カープ
韮澤　雄也,45,55,50,5,7,2,0,0,9,3,0,0,0,0,5,1,0,13,3,.140,0.18,0.218,Left,0.398,広島東洋カープ
野間　峻祥,108,418,371,37,106,11,1,0,119,26,5,6,8,1,33,0,5,51,10,.286,0.321,0.351,Left,0.672,広島東洋カープ
野村　祐輔,6,10,8,0,1,0,0,0,1,0,0,0,1,0,1,0,0,3,0,.125,0.125,0.222,Right,0.347,広島東洋カープ
羽月　隆太郎,50,53,47,10,7,1,0,0,8,4,14,6,2,0,4,0,0,12,3,.149,0.17,0.216,Left,0.386,広島東洋カープ
林　晃汰,20,62,58,5,12,4,0,1,19,5,0,0,0,0,3,0,1,20,0,.207,0.328,0.258,Left,0.586,広島東洋カープ
塹江　敦哉,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
マクブルーム,70,259,226,21,50,12,0,6,80,31,1,0,0,4,28,1,1,56,9,.221,0.354,0.305,Right,0.659,広島東洋カープ
益田　武尚,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松本　竜也,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
松山　竜平,79,156,143,5,36,9,0,0,45,27,0,0,0,2,10,0,1,27,4,.252,0.315,0.301,Left,0.616,広島東洋カープ
森　翔平,12,15,10,1,2,0,0,0,2,1,0,0,3,0,2,0,0,2,0,.200,0.2,0.333,Left,0.533,広島東洋カープ
森浦　大輔,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,広島東洋カープ
森下　暢仁,20,41,35,3,6,2,0,1,11,4,0,0,5,0,1,0,0,12,0,.171,0.314,0.194,Right,0.508,広島東洋カープ
矢崎　拓也,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
矢野　雅哉,93,146,119,22,22,2,0,0,24,3,7,0,12,1,14,1,0,35,2,.185,0.202,0.269,Left,0.471,広島東洋カープ
薮田　和樹,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,広島東洋カープ
アンバギー,4,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.125,0.125,0.125,Right,0.25,横浜DeNAベイスターズ
東　克樹,24,56,47,1,6,1,0,0,7,5,0,0,7,0,2,0,0,17,2,.128,0.149,0.163,Left,0.312,横浜DeNAベイスターズ
石川　達也,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
石田　健大,23,34,26,0,2,0,0,0,2,2,0,0,6,0,1,0,1,8,0,.077,0.077,0.143,Left,0.22,横浜DeNAベイスターズ
伊勢　大夢,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
伊藤　光,61,176,160,11,36,8,0,1,47,8,0,0,4,1,9,1,2,41,2,.225,0.294,0.273,Right,0.567,横浜DeNAベイスターズ
今永　昇太,22,45,38,2,10,2,1,0,14,3,0,0,7,0,0,0,0,10,0,.263,0.368,0.263,Left,0.631,横浜DeNAベイスターズ
入江　大生,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
ウェンデルケン,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
エスコバー,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
蝦名　達夫,42,51,43,6,6,1,0,0,7,0,1,0,3,0,1,0,4,12,0,.140,0.163,0.229,Right,0.392,横浜DeNAベイスターズ
オースティン,22,54,47,5,13,6,0,0,19,6,0,0,0,1,6,0,0,13,0,.277,0.404,0.352,Right,0.756,横浜DeNAベイスターズ
大田　泰示,75,186,175,18,38,12,0,4,62,15,0,0,0,0,9,0,2,49,2,.217,0.354,0.263,Right,0.617,横浜DeNAベイスターズ
大貫　晋一,13,25,22,0,3,0,0,0,3,0,0,0,2,0,1,0,0,8,1,.136,0.136,0.174,Right,0.31,横浜DeNAベイスターズ
ガゼルマン,13,19,13,2,2,2,0,0,4,1,0,0,2,0,4,0,0,3,0,.154,0.308,0.353,Right,0.661,横浜DeNAベイスターズ
笠原　祥太郎,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
梶原　昂希,21,54,53,1,12,2,1,0,16,2,1,1,0,0,1,0,0,18,1,.226,0.302,0.241,Left,0.543,横浜DeNAベイスターズ
神里　和毅,64,53,49,11,8,1,1,0,11,3,0,1,0,0,3,0,1,16,0,.163,0.224,0.226,Left,0.45,横浜DeNAベイスターズ
上茶谷　大河,46,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
京田　陽太,93,287,251,31,57,4,0,1,64,9,3,2,9,0,25,1,2,33,6,.227,0.255,0.302,Left,0.557,横浜DeNAベイスターズ
楠本　泰史,94,176,157,14,30,9,0,2,45,21,0,0,2,3,11,0,3,35,2,.191,0.287,0.253,Left,0.54,横浜DeNAベイスターズ
桑原　将志,132,479,429,48,108,23,4,7,160,35,3,8,11,6,23,0,10,54,11,.252,0.373,0.301,Right,0.674,横浜DeNAベイスターズ
坂本　裕哉,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
佐野　恵太,141,613,560,67,148,26,2,13,217,65,0,2,0,3,46,4,4,77,9,.264,0.388,0.323,Left,0.711,横浜DeNAベイスターズ
柴田　竜拓,86,66,49,7,7,1,1,0,10,2,0,1,6,0,9,0,2,9,0,.143,0.204,0.3,Left,0.504,横浜DeNAベイスターズ
関根　大気,140,532,482,69,126,17,3,4,161,31,11,3,16,1,29,1,4,53,5,.261,0.334,0.308,Left,0.642,横浜DeNAベイスターズ
