Name,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SAC,SF,BB,IBB,HBP,SO,GDP,BA,SLG,OBP,Hand,OPS,Team
桑原　将志,133,522,462,80,131,23,2,11,191,49,19,11,8,0,38,0,14,93,5,.284,0.413,0.356,Right,0.769,横浜DeNAベイスターズ
小杉　陽太,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
後藤Ｇ武敏,27,30,23,2,6,1,0,1,10,6,0,0,0,0,7,0,0,9,1,.261,0.435,0.433,Right,0.868,横浜DeNAベイスターズ
小林　寛,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
ザガースキー,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
柴田　竜拓,19,46,39,4,8,0,1,0,10,2,1,0,2,0,5,0,0,8,1,.205,0.256,0.295,Left,0.551,横浜DeNAベイスターズ
下園　辰哉,67,85,74,5,20,2,0,1,25,14,0,0,0,1,9,0,1,13,1,.270,0.338,0.353,Left,0.691,横浜DeNAベイスターズ
白崎　浩之,92,214,203,20,42,11,0,6,71,12,0,1,2,0,6,0,3,32,8,.207,0.35,0.241,Right,0.591,横浜DeNAベイスターズ
白根　尚貴,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
須田　幸太,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
砂田　毅樹,17,16,14,0,2,0,0,0,2,1,0,0,2,0,0,0,0,8,0,.143,0.143,0.143,Left,0.286,横浜DeNAベイスターズ
関根　大気,70,106,98,15,20,1,1,0,23,7,4,4,4,0,2,0,2,18,0,.204,0.235,0.235,Left,0.47,横浜DeNAベイスターズ
髙城　俊人,47,103,92,4,15,2,0,0,17,9,0,0,2,0,8,2,1,31,3,.163,0.185,0.238,Right,0.423,横浜DeNAベイスターズ
田中　健二朗,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
筒香　嘉智,133,561,469,89,151,28,4,44,319,110,0,1,0,2,87,1,3,105,6,.322,0.68,0.43,Left,1.11,横浜DeNAベイスターズ
戸柱　恭孝,124,393,367,25,83,8,0,2,97,23,0,0,4,1,20,4,1,63,10,.226,0.264,0.267,Left,0.531,横浜DeNAベイスターズ
西森　将司,6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,.000,0.0,0.0,Switch,0.0,横浜DeNAベイスターズ
野川　拓斗,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
飛雄馬,17,38,35,3,5,0,0,1,8,1,0,0,0,0,1,0,2,8,0,.143,0.229,0.211,Right,0.44,横浜DeNAベイスターズ
平田　真吾,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
ブロードウェイ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
福地　元春,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
藤岡　好明,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,横浜DeNAベイスターズ
ペトリック,15,15,13,0,2,0,0,0,2,2,0,0,1,0,1,0,0,7,0,.154,0.154,0.214,Right,0.368,横浜DeNAベイスターズ
松本　啓二朗,11,14,13,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,.154,0.154,0.214,Left,0.368,横浜DeNAベイスターズ
三浦　大輔,3,6,6,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,.333,0.333,0.333,Right,0.666,横浜DeNAベイスターズ
三上　朋也,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
三嶋　一輝,4,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,.000,0.0,0.0,Switch,0.0,横浜DeNAベイスターズ
嶺井　博希,11,17,15,2,5,1,0,0,6,3,0,0,0,0,0,0,2,2,1,.333,0.4,0.412,Switch,0.812,横浜DeNAベイスターズ
宮﨑　敏郎,101,335,302,31,88,16,0,11,137,36,0,0,0,0,25,0,8,30,12,.291,0.454,0.361,Right,0.815,横浜DeNAベイスターズ
モスコーソ,13,23,14,2,1,0,0,0,1,0,0,0,7,0,2,0,0,7,0,.071,0.071,0.188,Right,0.259,横浜DeNAベイスターズ
柳田　殖生,23,24,21,2,1,0,0,0,1,0,0,0,1,0,2,0,0,6,0,.048,0.048,0.13,Right,0.178,横浜DeNAベイスターズ
山口　俊,19,50,43,2,5,0,0,1,8,4,0,0,4,0,3,0,0,23,2,.116,0.186,0.174,Right,0.36,横浜DeNAベイスターズ
山﨑　康晃,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,横浜DeNAベイスターズ
山下　幸輝,62,100,98,11,22,2,1,0,26,7,3,1,0,1,1,0,0,18,1,.224,0.265,0.23,Left,0.495,横浜DeNAベイスターズ
ロペス,123,518,483,66,127,27,1,34,258,95,0,0,0,7,24,0,4,75,12,.263,0.534,0.299,Right,0.833,横浜DeNAベイスターズ
ロマック,30,85,71,7,8,1,0,0,9,2,0,0,0,1,12,0,1,30,2,.113,0.127,0.247,Right,0.374,横浜DeNAベイスターズ
秋吉　亮,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
新垣　渚,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
荒木　貴裕,61,131,111,14,27,5,1,1,37,9,2,1,9,0,9,0,2,20,5,.243,0.333,0.311,Right,0.644,東京ヤクルトスワローズ
飯原　誉士,63,77,67,11,15,3,0,3,27,9,0,0,1,0,8,0,1,19,2,.224,0.403,0.316,Right,0.719,東京ヤクルトスワローズ
石川　雅規,20,39,34,0,1,0,0,0,1,0,0,0,4,0,1,0,0,12,1,.029,0.029,0.057,Left,0.086,東京ヤクルトスワローズ
石山　泰稚,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
井野　卓,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
今浪　隆博,94,240,201,22,56,9,3,1,74,28,0,1,3,4,30,0,2,25,3,.279,0.368,0.371,Left,0.739,東京ヤクルトスワローズ
岩橋　慶侍,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
上田　剛史,72,92,82,12,18,2,1,1,25,10,5,3,1,2,4,0,3,13,1,.220,0.305,0.275,Left,0.58,東京ヤクルトスワローズ
鵜久森　淳志,46,146,136,7,35,4,1,4,53,19,0,0,1,0,9,0,0,22,4,.257,0.39,0.303,Right,0.693,東京ヤクルトスワローズ
オンドルセク,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
大引　啓次,100,391,348,48,87,16,1,5,120,27,7,5,2,1,40,0,0,82,5,.250,0.345,0.326,Right,0.671,東京ヤクルトスワローズ
小川　泰弘,25,54,50,4,4,1,0,1,8,3,0,0,4,0,0,0,0,26,0,.080,0.16,0.08,Right,0.24,東京ヤクルトスワローズ
奥村　展征,4,8,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,.000,0.0,0.25,Left,0.25,東京ヤクルトスワローズ
風張　蓮,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
川端　慎吾,103,458,420,48,127,22,1,1,154,32,3,0,1,2,34,0,1,31,13,.302,0.367,0.354,Left,0.721,東京ヤクルトスワローズ
木谷　良平,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
久古　健太郎,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
近藤　一樹,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
坂口　智隆,141,607,526,74,155,14,5,0,179,39,7,4,5,5,63,0,8,66,5,.295,0.34,0.375,Left,0.715,東京ヤクルトスワローズ
ジェフン,17,42,40,3,9,2,0,0,11,2,0,1,0,0,2,0,0,12,0,.225,0.275,0.262,Right,0.537,東京ヤクルトスワローズ
杉浦　稔大,17,16,11,1,1,0,0,0,1,0,0,0,5,0,0,0,0,7,1,.091,0.091,0.091,Right,0.182,東京ヤクルトスワローズ
武内　晋一,25,24,20,3,5,0,0,0,5,2,0,0,0,0,4,0,0,5,1,.250,0.25,0.375,Left,0.625,東京ヤクルトスワローズ
竹下　真吾,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
館山　昌平,10,14,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
田中　浩康,31,37,32,2,6,2,0,0,8,1,0,0,0,0,4,0,1,3,0,.188,0.25,0.297,Right,0.547,東京ヤクルトスワローズ
デイビーズ,15,24,20,0,2,0,0,0,2,0,0,0,3,0,1,0,0,12,0,.100,0.1,0.143,Right,0.243,東京ヤクルトスワローズ
寺田　哲也,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
徳山　武陽,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,東京ヤクルトスワローズ
土肥　寛昌,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Switch,0.0,東京ヤクルトスワローズ
中澤　雅人,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
中島　彰吾,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
中村　悠平,106,378,321,24,60,14,0,3,83,37,2,0,14,6,31,4,6,47,9,.187,0.259,0.266,Right,0.525,東京ヤクルトスワローズ
成瀬　善久,22,18,17,2,1,0,0,0,1,1,0,0,0,0,1,0,0,12,0,.059,0.059,0.111,Left,0.17,東京ヤクルトスワローズ
西浦　直亨,72,273,247,21,63,12,0,7,96,28,9,3,2,1,23,0,0,54,3,.255,0.389,0.317,Right,0.706,東京ヤクルトスワローズ
西田　明央,74,245,222,29,54,16,1,7,93,25,0,0,4,0,18,2,1,39,5,.243,0.419,0.303,Right,0.722,東京ヤクルトスワローズ
バレンティン,132,537,457,64,123,20,0,31,236,96,0,1,0,5,72,2,3,116,19,.269,0.516,0.369,Right,0.885,東京ヤクルトスワローズ
畠山　和洋,45,190,163,15,40,10,0,1,53,18,0,1,0,0,26,0,1,24,6,.245,0.325,0.353,Right,0.678,東京ヤクルトスワローズ
原　樹理,13,20,19,1,2,1,0,0,3,2,0,0,1,0,0,0,0,4,0,.105,0.158,0.105,Right,0.263,東京ヤクルトスワローズ
比屋根　渉,76,142,126,17,29,4,2,0,37,5,8,1,8,0,8,0,0,15,0,.230,0.294,0.276,Right,0.57,東京ヤクルトスワローズ
平井　諒,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
廣岡　大志,2,7,7,2,3,0,0,1,6,3,0,0,0,0,0,0,0,2,0,.429,0.857,0.429,Right,1.286,東京ヤクルトスワローズ
藤井　亮太,12,20,20,2,4,1,0,0,5,0,0,0,0,0,0,0,0,8,0,.200,0.25,0.2,Left,0.45,東京ヤクルトスワローズ
古野　正人,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,0.0,1.0,Right,1.0,東京ヤクルトスワローズ
ペレス,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,0.0,0.5,Left,0.5,東京ヤクルトスワローズ
松井　淳,2,5,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.333,0.333,0.6,Left,0.933,東京ヤクルトスワローズ
松岡　健一,53,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,0.0,0.5,Right,0.5,東京ヤクルトスワローズ
三輪　正義,51,41,33,9,8,0,1,0,10,2,1,0,5,0,3,0,0,10,1,.242,0.303,0.306,Left,0.609,東京ヤクルトスワローズ
村中　恭兵,52,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
森岡　良介,26,33,31,1,2,1,0,0,3,3,0,0,0,1,1,0,0,8,2,.065,0.097,0.091,Left,0.188,東京ヤクルトスワローズ
八木　亮祐,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,東京ヤクルトスワローズ
谷内　亮太,23,80,70,10,21,5,0,1,29,6,0,0,2,0,7,0,1,14,2,.300,0.414,0.372,Right,0.786,東京ヤクルトスワローズ
山崎　晃大朗,7,19,18,1,3,0,0,0,3,0,1,0,0,0,1,0,0,8,0,.167,0.167,0.211,Left,0.378,東京ヤクルトスワローズ
山田　哲人,133,590,481,102,146,26,3,38,292,102,30,2,0,4,97,0,8,101,16,.304,0.607,0.425,Right,1.032,東京ヤクルトスワローズ
山中　浩史,22,46,41,1,3,0,0,0,3,1,0,0,5,0,0,0,0,16,1,.073,0.073,0.073,Right,0.146,東京ヤクルトスワローズ
雄平,108,436,412,44,122,20,0,7,163,55,7,1,1,2,21,2,0,51,9,.296,0.396,0.329,Left,0.725,東京ヤクルトスワローズ
由規,5,9,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,1,.125,0.125,0.125,Left,0.25,東京ヤクルトスワローズ
ルーキ,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,東京ヤクルトスワローズ
赤坂　和幸,7,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
赤田　龍一郎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
阿知羅　拓馬,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
阿部　寿樹,25,53,49,2,9,1,0,1,13,4,1,1,1,1,2,0,0,10,2,.184,0.265,0.212,Right,0.477,中日ドラゴンズ
荒木　雅博,93,321,289,25,71,8,1,1,84,16,13,0,14,0,15,0,3,39,9,.246,0.291,0.29,Right,0.581,中日ドラゴンズ
石川　駿,2,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
伊藤　準規,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
井領　雅貴,13,31,31,2,6,1,0,1,10,1,0,0,0,0,0,0,0,7,0,.194,0.323,0.194,Left,0.517,中日ドラゴンズ
岩瀬　仁紀,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
岩田　慎司,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
エルナンデス,64,256,233,25,58,12,0,5,85,26,1,1,4,2,17,0,0,61,6,.249,0.365,0.298,Switch,0.663,中日ドラゴンズ
遠藤　一星,27,71,61,6,11,3,0,0,14,3,1,1,3,0,5,0,2,11,0,.180,0.23,0.265,Left,0.495,中日ドラゴンズ
大島　洋平,143,656,599,80,175,27,9,3,229,27,26,12,4,1,46,1,6,69,3,.292,0.382,0.348,Left,0.73,中日ドラゴンズ
大野　雄大,19,39,33,1,3,0,0,0,3,1,0,0,6,0,0,0,0,21,0,.091,0.091,0.091,Left,0.182,中日ドラゴンズ
小笠原　慎之介,15,17,17,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,.176,0.176,0.176,Left,0.352,中日ドラゴンズ
岡田　俊哉,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
小川　龍也,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
小熊　凌祐,14,19,16,0,3,1,0,0,4,2,0,0,2,0,1,0,0,9,0,.188,0.25,0.235,Right,0.485,中日ドラゴンズ
桂　依央利,59,164,143,7,26,5,0,3,40,11,0,0,7,1,11,2,2,38,3,.182,0.28,0.248,Right,0.528,中日ドラゴンズ
加藤　匠馬,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
金子　丈,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
亀澤　恭平,59,137,124,12,28,4,0,0,32,5,5,3,4,1,8,0,0,20,1,.226,0.258,0.271,Left,0.529,中日ドラゴンズ
木下　拓哉,9,19,18,1,5,2,0,1,10,2,0,0,0,0,1,0,0,6,1,.278,0.556,0.316,Right,0.872,中日ドラゴンズ
工藤　隆人,74,72,63,12,19,2,1,0,23,3,5,2,2,0,4,0,3,14,0,.302,0.365,0.371,Left,0.736,中日ドラゴンズ
近藤　弘基,21,49,43,5,8,2,0,2,16,4,0,0,2,0,3,0,1,13,0,.186,0.372,0.255,Right,0.627,中日ドラゴンズ
佐藤　優,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
ジョーダン,22,41,39,0,2,0,0,0,2,0,0,0,2,0,0,0,0,20,1,.051,0.051,0.051,Left,0.102,中日ドラゴンズ
杉山　翔大,104,311,269,26,70,11,3,3,96,27,1,2,8,1,30,1,3,60,8,.260,0.357,0.34,Right,0.697,中日ドラゴンズ
セプティモ,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
祖父江　大輔,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
高橋　周平,75,283,255,28,64,14,2,4,94,29,0,1,1,1,22,0,4,84,7,.251,0.369,0.319,Left,0.688,中日ドラゴンズ
武山　真吾,15,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,.000,0.0,0.2,Right,0.2,中日ドラゴンズ
田島　慎二,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
谷　哲也,52,91,82,2,17,2,0,0,19,6,1,0,1,0,8,0,0,16,4,.207,0.232,0.278,Right,0.51,中日ドラゴンズ
堂上　直倫,131,507,456,38,116,25,3,6,165,46,1,1,20,2,27,0,2,69,14,.254,0.362,0.298,Right,0.66,中日ドラゴンズ
友永　翔太,12,10,9,2,2,0,0,0,2,0,0,0,1,0,0,0,0,4,0,.222,0.222,0.222,Left,0.444,中日ドラゴンズ
ナニータ,92,340,319,32,91,16,0,8,131,35,0,1,0,4,15,0,2,52,9,.285,0.411,0.318,Left,0.729,中日ドラゴンズ
ネイラー,7,15,12,2,3,2,0,0,5,0,0,0,2,0,1,0,0,3,0,.250,0.417,0.308,Right,0.725,中日ドラゴンズ
野本　圭,48,55,49,2,8,2,0,0,10,7,0,0,0,2,4,0,0,13,1,.163,0.204,0.218,Left,0.422,中日ドラゴンズ
バルデス,20,39,33,2,4,1,0,1,8,3,0,0,4,0,2,0,0,14,0,.121,0.242,0.171,Left,0.413,中日ドラゴンズ
濱田　達郎,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
ビシエド,119,471,416,63,114,22,0,22,202,68,1,0,0,3,44,0,8,68,13,.274,0.486,0.352,Right,0.838,中日ドラゴンズ
平田　良介,118,494,416,61,103,24,1,14,171,73,4,2,0,4,72,1,2,89,5,.248,0.411,0.358,Right,0.769,中日ドラゴンズ
福　敬登,27,4,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,.250,0.25,0.25,Left,0.5,中日ドラゴンズ
福田　永将,89,306,270,28,72,8,0,10,110,37,0,1,0,2,28,1,6,42,9,.267,0.407,0.346,Right,0.753,中日ドラゴンズ
福谷　浩司,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
藤井　淳志,87,187,167,15,36,5,1,3,52,19,0,0,6,2,12,1,0,45,3,.216,0.311,0.265,Switch,0.576,中日ドラゴンズ
又吉　克樹,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
松井　雅人,4,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,.143,0.143,0.143,Left,0.286,中日ドラゴンズ
松井　佑介,14,21,21,1,4,2,0,0,6,0,0,0,0,0,0,0,0,8,0,.190,0.286,0.19,Right,0.476,中日ドラゴンズ
溝脇　隼人,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
三ツ俣　大樹,15,19,16,1,2,0,0,0,2,0,0,0,2,0,1,0,0,4,0,.125,0.125,0.176,Right,0.301,中日ドラゴンズ
武藤　祐太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,中日ドラゴンズ
森野　将彦,68,170,142,14,38,6,0,1,47,15,0,0,0,0,26,0,2,24,1,.268,0.331,0.388,Left,0.719,中日ドラゴンズ
八木　智哉,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.500,0.5,0.5,Left,1.0,中日ドラゴンズ
山井　大介,33,12,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,.000,0.0,0.083,Right,0.083,中日ドラゴンズ
雄太,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,中日ドラゴンズ
吉見　一起,21,41,34,1,4,1,0,0,5,1,0,0,5,0,2,0,0,18,2,.118,0.147,0.167,Right,0.314,中日ドラゴンズ
若松　駿太,19,35,27,0,2,0,0,0,2,1,0,0,6,1,1,0,0,12,1,.074,0.074,0.103,Right,0.177,中日ドラゴンズ
阿部　和成,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
イ・デウン,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
井口　資仁,79,176,152,13,39,8,0,5,62,34,1,0,0,3,19,0,2,50,1,.257,0.408,0.341,Right,0.749,千葉ロッテマリーンズ
石川　歩,23,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
伊志嶺　翔大,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
井上　晴哉,35,107,99,7,23,5,0,2,34,16,0,0,0,0,5,0,3,19,6,.232,0.343,0.29,Right,0.633,千葉ロッテマリーンズ
内　竜也,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
江村　直也,22,24,23,1,3,1,0,0,4,4,0,0,0,0,1,0,0,10,1,.130,0.174,0.167,Right,0.341,千葉ロッテマリーンズ
大谷　智久,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
大嶺　翔太,38,80,72,5,17,4,1,0,23,7,0,0,6,0,2,0,0,20,2,.236,0.319,0.257,Right,0.576,千葉ロッテマリーンズ
大嶺　祐太,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
岡田　幸文,121,356,327,38,90,5,4,0,103,18,14,7,6,0,20,1,3,42,2,.275,0.315,0.323,Left,0.638,千葉ロッテマリーンズ
荻野　貴司,71,219,192,35,48,11,1,3,70,21,16,2,9,0,14,0,4,25,3,.250,0.365,0.314,Right,0.679,千葉ロッテマリーンズ
角中　勝也,143,607,525,74,178,30,5,8,242,69,12,4,2,6,68,6,6,64,8,.339,0.461,0.417,Left,0.878,千葉ロッテマリーンズ
香月　一也,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.167,0.167,0.167,Left,0.334,千葉ロッテマリーンズ
香月　良仁,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
加藤　翔平,80,246,216,29,53,8,3,0,67,12,6,1,16,0,13,0,1,46,1,.245,0.31,0.291,Switch,0.601,千葉ロッテマリーンズ
金澤　岳,17,41,32,4,6,1,0,0,7,2,0,0,2,1,4,0,2,13,0,.188,0.219,0.308,Left,0.527,千葉ロッテマリーンズ
金森　敬之,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
唐川　侑己,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
木村　優太,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Left,0.0,千葉ロッテマリーンズ
清田　育宏,106,417,365,39,82,17,1,6,119,38,5,0,3,0,40,2,9,76,12,.225,0.326,0.316,Right,0.642,千葉ロッテマリーンズ
黒沢　翔太,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
サブロー,1,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,.250,0.5,0.25,Right,0.75,千葉ロッテマリーンズ
スタンリッジ,27,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.0,0.0,Right,0.0,千葉ロッテマリーンズ
鈴木　大地,143,583,501,62,143,30,2,6,195,61,3,1,16,7,50,2,9,56,9,.285,0.389,0.356,Left,0.745,千葉ロッテマリーンズ
